"App name","Date","Time","Duration"
"People","08/01/2023","23:11:16","0:00:03"
"Screen on (locked)","08/01/2023","23:11:16","0:00:00"
"Screen off (locked)","08/01/2023","22:32:05","0:39:11"
"People","08/01/2023","22:32:04","0:00:02"
"Phone","08/01/2023","22:31:40","0:00:24"
"People","08/01/2023","22:31:37","0:00:03"
"Screen on (unlocked)","08/01/2023","22:31:36","0:00:00"
"Screen on (locked)","08/01/2023","22:31:33","0:00:02"
"Device boot","08/01/2023","22:10:59","0:20:34"
"Device shutdown","08/01/2023","22:07:32","0:03:27"
"System UI","08/01/2023","22:07:26","0:00:02"
"Spotify","08/01/2023","22:07:14","0:00:12"
"Screen on (unlocked)","08/01/2023","22:07:14","0:00:00"
"Screen on (locked)","08/01/2023","22:07:07","0:00:07"
"Screen off (locked)","08/01/2023","22:06:16","0:00:51"
"Spotify","08/01/2023","22:05:20","0:00:56"
"Screen on (unlocked)","08/01/2023","22:05:20","0:00:00"
"Screen on (locked)","08/01/2023","22:05:03","0:00:17"
"Screen off (locked)","08/01/2023","22:04:31","0:00:32"
"Spotify","08/01/2023","22:03:34","0:00:57"
"System UI","08/01/2023","22:03:28","0:00:01"
"People","08/01/2023","22:03:27","0:00:01"
"Screen on (unlocked)","08/01/2023","22:03:27","0:00:00"
"Screen on (locked)","08/01/2023","22:03:23","0:00:04"
"Screen off (locked)","08/01/2023","22:01:09","0:02:15"
"People","08/01/2023","22:01:07","0:00:02"
"Phone","08/01/2023","22:00:06","0:01:01"
"People","08/01/2023","22:00:06","0:00:01"
"Screen on (unlocked)","08/01/2023","22:00:04","0:00:00"
"Screen on (locked)","08/01/2023","22:00:01","0:00:03"
"Screen off (locked)","08/01/2023","21:57:49","0:02:12"
"System UI","08/01/2023","21:57:43","0:00:01"
"Discord","08/01/2023","21:57:09","0:00:33"
"System UI","08/01/2023","21:57:05","0:00:05"
"Translate","08/01/2023","21:56:46","0:00:19"
"Discord","08/01/2023","21:55:09","0:01:34"
"Telegram","08/01/2023","21:54:50","0:00:18"
"Facebook","08/01/2023","21:53:46","0:01:02"
"Messenger","08/01/2023","21:51:18","0:02:25"
"Calculator","08/01/2023","21:51:14","0:00:01"
"Screen on (unlocked)","08/01/2023","21:51:13","0:00:01"
"Screen on (locked)","08/01/2023","21:51:11","0:00:03"
"Screen off (locked)","08/01/2023","21:50:00","0:01:11"
"Calculator","08/01/2023","21:49:45","0:00:15"
"Messenger","08/01/2023","21:49:34","0:00:10"
"System UI","08/01/2023","21:49:18","0:00:01"
"Total Commander","08/01/2023","21:49:15","0:00:03"
"ReadEra","08/01/2023","21:49:14","0:00:01"
"Screen on (unlocked)","08/01/2023","21:49:14","0:00:00"
"Screen off","08/01/2023","21:49:07","0:00:07"
"Screen off (locked)","08/01/2023","20:32:03","1:17:04"
"ReadEra","08/01/2023","20:31:39","0:00:24"
"Screen on (unlocked)","08/01/2023","20:31:39","0:00:00"
"Screen on (locked)","08/01/2023","20:31:36","0:00:03"
"Screen off (locked)","08/01/2023","20:31:10","0:00:26"
"ReadEra","08/01/2023","20:31:03","0:00:07"
"Total Commander","08/01/2023","20:31:01","0:00:01"
"System UI","08/01/2023","20:30:59","0:00:01"
"People","08/01/2023","20:30:57","0:00:01"
"Phone","08/01/2023","20:30:14","0:00:43"
"People","08/01/2023","20:30:13","0:00:01"
"ReadEra","08/01/2023","20:30:10","0:00:01"
"Screen on (unlocked)","08/01/2023","20:30:10","0:00:00"
"Screen on (locked)","08/01/2023","20:30:05","0:00:05"
"Screen off (locked)","08/01/2023","20:29:42","0:00:23"
"ReadEra","08/01/2023","20:29:38","0:00:04"
"Screen on (unlocked)","08/01/2023","20:29:37","0:00:00"
"Screen on (locked)","08/01/2023","20:29:34","0:00:03"
"Screen off (locked)","08/01/2023","20:25:47","0:03:48"
"ReadEra","08/01/2023","20:25:40","0:00:07"
"Screen on (unlocked)","08/01/2023","20:25:40","0:00:01"
"Screen on (locked)","08/01/2023","20:25:37","0:00:02"
"Screen off (locked)","08/01/2023","20:16:11","0:09:26"
"ReadEra","08/01/2023","20:16:05","0:00:07"
"Total Commander","08/01/2023","20:16:00","0:00:05"
"Screen on (unlocked)","08/01/2023","20:15:58","0:00:01"
"Screen on (locked)","08/01/2023","20:15:52","0:00:06"
"Screen off (locked)","08/01/2023","20:04:30","0:11:22"
"Screen on (locked)","08/01/2023","20:04:28","0:00:02"
"Screen off (locked)","08/01/2023","20:00:24","0:04:04"
"Clock","08/01/2023","20:00:02","0:00:22"
"Screen on (locked)","08/01/2023","20:00:01","0:00:01"
"Screen off (locked)","08/01/2023","19:50:40","0:09:21"
"Camera","08/01/2023","19:50:35","0:00:05"
"Screen on (locked)","08/01/2023","19:50:35","0:00:00"
"Screen off (locked)","08/01/2023","19:47:30","0:03:05"
"Camera","08/01/2023","19:47:17","0:00:13"
"Screen on (unlocked)","08/01/2023","19:47:16","0:00:01"
"Screen on (locked)","08/01/2023","19:47:13","0:00:03"
"Screen off (locked)","08/01/2023","19:46:27","0:00:46"
"Screen on (locked)","08/01/2023","19:46:16","0:00:11"
"Screen off (locked)","08/01/2023","19:40:42","0:05:34"
"Screen on (locked)","08/01/2023","19:40:39","0:00:03"
"Screen off (locked)","08/01/2023","19:40:36","0:00:03"
"System UI","08/01/2023","19:40:27","0:00:01"
"GOmobile","08/01/2023","19:39:54","0:00:34"
"Screen on (unlocked)","08/01/2023","19:39:50","0:00:00"
"Screen on (locked)","08/01/2023","19:39:47","0:00:03"
"Screen off (locked)","08/01/2023","19:39:10","0:00:37"
"Screen on (locked)","08/01/2023","19:39:08","0:00:02"
"Screen off (locked)","08/01/2023","19:39:06","0:00:02"
"System UI","08/01/2023","19:38:49","0:00:01"
"Discord","08/01/2023","19:34:29","0:04:18"
"People","08/01/2023","19:34:25","0:00:01"
"Screen on (unlocked)","08/01/2023","19:34:25","0:00:00"
"Screen on (locked)","08/01/2023","19:34:22","0:00:03"
"Screen off (locked)","08/01/2023","19:32:37","0:01:45"
"People","08/01/2023","19:32:33","0:00:04"
"Phone","08/01/2023","19:31:32","0:01:01"
"People","08/01/2023","19:31:28","0:00:04"
"Screen on (unlocked)","08/01/2023","19:31:26","0:00:02"
"Screen on (locked)","08/01/2023","19:31:24","0:00:02"
"Screen off (locked)","08/01/2023","19:25:43","0:05:41"
"System UI","08/01/2023","19:25:26","0:00:01"
"Discord","08/01/2023","19:16:24","0:09:02"
"Telegram","08/01/2023","19:15:58","0:00:22"
"Messenger","08/01/2023","19:15:05","0:00:52"
"System UI","08/01/2023","19:15:01","0:00:01"
"Spotify","08/01/2023","19:14:46","0:00:15"
"System UI","08/01/2023","19:14:45","0:00:01"
"BlackNote","08/01/2023","19:06:12","0:08:33"
"Spotify","08/01/2023","19:05:39","0:00:33"
"System UI","08/01/2023","19:05:37","0:00:01"
"Screen on (unlocked)","08/01/2023","19:05:35","0:00:01"
"Settings","08/01/2023","19:05:35","0:00:00"
"Screen on (locked)","08/01/2023","19:05:30","0:00:05"
"Screen off (locked)","08/01/2023","19:01:44","0:03:46"
"Spotify","08/01/2023","19:00:43","0:01:01"
"System UI","08/01/2023","19:00:37","0:00:01"
"Messages","08/01/2023","19:00:09","0:00:28"
"Screen on (unlocked)","08/01/2023","19:00:07","0:00:01"
"Clock","08/01/2023","19:00:01","0:00:06"
"Screen on (locked)","08/01/2023","19:00:01","0:00:01"
"Screen off (locked)","08/01/2023","15:47:02","3:12:59"
"Calendar","08/01/2023","15:44:26","0:02:36"
"System UI","08/01/2023","15:44:19","0:00:01"
"Calendar","08/01/2023","15:44:17","0:00:01"
"Calendar","08/01/2023","15:43:54","0:00:20"
"System UI","08/01/2023","15:43:14","0:00:01"
"Screen on (unlocked)","08/01/2023","15:43:09","0:00:00"
"Screen on (locked)","08/01/2023","15:43:05","0:00:04"
"Screen off (locked)","08/01/2023","14:46:58","0:56:07"
"Facebook","08/01/2023","14:43:43","0:02:48"
"Telegram","08/01/2023","14:43:30","0:00:12"
"System UI","08/01/2023","14:43:28","0:00:01"
"Messenger","08/01/2023","14:43:01","0:00:27"
"Screen on (unlocked)","08/01/2023","14:42:50","0:00:00"
"Screen on (locked)","08/01/2023","14:42:46","0:00:03"
"Screen off (locked)","08/01/2023","14:01:35","0:41:11"
"System UI","08/01/2023","14:01:30","0:00:01"
"Messenger","08/01/2023","14:00:28","0:00:59"
"System UI","08/01/2023","14:00:25","0:00:02"
"Clock","08/01/2023","13:59:47","0:00:37"
"ReadEra","08/01/2023","13:59:36","0:00:10"
"KOLEO","08/01/2023","13:59:23","0:00:13"
"Telegram","08/01/2023","13:58:56","0:00:23"
"Facebook","08/01/2023","13:58:48","0:00:05"
"Messenger","08/01/2023","13:57:58","0:00:46"
"Calendar","08/01/2023","13:57:30","0:00:01"
"Screen on (unlocked)","08/01/2023","13:57:30","0:00:00"
"Screen on (locked)","08/01/2023","13:57:26","0:00:04"
"Screen off (locked)","08/01/2023","13:40:35","0:16:51"
"Calendar","08/01/2023","13:40:25","0:00:11"
"Phone","08/01/2023","13:37:59","0:02:26"
"Screen on (locked)","08/01/2023","13:37:59","0:00:00"
"Screen off (locked)","08/01/2023","12:08:29","1:29:30"
"Calendar","08/01/2023","12:06:35","0:01:54"
"Screen on (unlocked)","08/01/2023","12:06:33","0:00:00"
"Screen on (locked)","08/01/2023","12:06:28","0:00:05"
"Screen off (locked)","08/01/2023","11:44:19","0:22:09"
"Screen on (locked)","08/01/2023","11:44:08","0:00:11"
"Screen off (locked)","08/01/2023","11:42:13","0:01:55"
"Screen on (locked)","08/01/2023","11:42:11","0:00:02"
"Screen off (locked)","08/01/2023","10:59:46","0:42:25"
"Screen on (locked)","08/01/2023","10:59:43","0:00:03"
"Screen off (locked)","08/01/2023","09:00:41","1:59:03"
"System UI","08/01/2023","09:00:35","0:00:02"
"Screen on (unlocked)","08/01/2023","09:00:28","0:00:05"
"Opera","08/01/2023","09:00:19","0:00:09"
"Clock","08/01/2023","09:00:03","0:00:15"
"Screen on (locked)","08/01/2023","09:00:01","0:00:03"
"Screen off (locked)","08/01/2023","03:06:53","5:53:08"
"Screen on (locked)","08/01/2023","03:06:47","0:00:06"
"Screen off (locked)","08/01/2023","03:02:41","0:04:06"
"Screen on (locked)","08/01/2023","03:02:30","0:00:11"
"Screen off (locked)","08/01/2023","03:00:39","0:01:51"
"Screen on (locked)","08/01/2023","03:00:36","0:00:03"
"Screen off (locked)","08/01/2023","02:42:25","0:18:11"
"Screen on (locked)","08/01/2023","02:42:23","0:00:02"
"Screen off (locked)","08/01/2023","01:22:24","1:19:59"
"Opera","08/01/2023","01:20:27","0:01:56"
"Screen on (unlocked)","08/01/2023","01:20:25","0:00:01"
"Screen on (locked)","08/01/2023","01:20:22","0:00:04"
"Screen off (locked)","07/01/2023","22:44:25","2:35:57"
"Screen on (locked)","07/01/2023","22:44:22","0:00:03"
"Screen off (locked)","07/01/2023","22:44:20","0:00:02"
"Screen on (locked)","07/01/2023","22:44:05","0:00:15"
"Screen off (locked)","07/01/2023","22:29:35","0:14:30"
"System UI","07/01/2023","22:29:27","0:00:01"
"System UI","07/01/2023","22:29:14","0:00:01"
"Settings","07/01/2023","22:29:02","0:00:10"
"Facebook","07/01/2023","22:28:45","0:00:14"
"Telegram","07/01/2023","22:27:35","0:01:09"
"System UI","07/01/2023","22:27:32","0:00:01"
"AFK Arena","07/01/2023","22:27:24","0:00:08"
"Screen on (unlocked)","07/01/2023","22:27:24","0:00:00"
"Screen on (locked)","07/01/2023","22:27:21","0:00:03"
"Screen off (locked)","07/01/2023","22:11:15","0:16:07"
"AFK Arena","07/01/2023","21:59:03","0:12:11"
"Screen on (unlocked)","07/01/2023","21:58:52","0:00:00"
"Screen on (locked)","07/01/2023","21:58:49","0:00:03"
"Screen off (locked)","07/01/2023","21:51:27","0:07:22"
"Calendar","07/01/2023","21:41:21","0:00:06"
"Screen on (unlocked)","07/01/2023","21:41:17","0:00:01"
"Screen on (locked)","07/01/2023","21:41:14","0:00:04"
"Screen off (locked)","07/01/2023","21:40:17","0:00:57"
"System UI","07/01/2023","21:40:12","0:00:01"
"Messenger","07/01/2023","21:39:54","0:00:18"
"Messages","07/01/2023","21:39:50","0:00:01"
"Screen on (unlocked)","07/01/2023","21:39:49","0:00:00"
"Screen on (locked)","07/01/2023","21:39:45","0:00:04"
"Screen off (locked)","07/01/2023","19:50:59","1:48:46"
"System UI","07/01/2023","19:40:58","0:00:01"
"Telegram","07/01/2023","19:40:31","0:00:26"
"Camera","07/01/2023","19:39:58","0:00:32"
"Telegram","07/01/2023","19:39:52","0:00:04"
"Screen on (unlocked)","07/01/2023","19:39:51","0:00:01"
"Screen on (locked)","07/01/2023","19:39:48","0:00:03"
"Screen off (locked)","07/01/2023","17:30:43","2:09:05"
"Telegram","07/01/2023","17:30:25","0:00:18"
"Camera","07/01/2023","17:30:01","0:00:18"
"System UI","07/01/2023","17:29:58","0:00:01"
"Screen on (unlocked)","07/01/2023","17:29:52","0:00:02"
"Screen on (locked)","07/01/2023","17:29:49","0:00:03"
"Device boot","07/01/2023","16:29:28","1:00:21"
"Device shutdown","07/01/2023","16:01:56","0:27:32"
"Brave Nine","07/01/2023","15:14:15","0:47:40"
"Phone","07/01/2023","15:13:23","0:00:51"
"Brave Nine","07/01/2023","14:32:14","0:41:09"
"Screen on (unlocked)","07/01/2023","14:32:14","0:00:00"
"Screen on (locked)","07/01/2023","14:32:09","0:00:05"
"Screen off (locked)","07/01/2023","14:32:04","0:00:05"
"Brave Nine","07/01/2023","14:13:24","0:18:40"
"System UI","07/01/2023","14:13:22","0:00:01"
"Telegram","07/01/2023","14:13:12","0:00:09"
"System UI","07/01/2023","14:13:10","0:00:01"
"Facebook","07/01/2023","14:13:04","0:00:05"
"Messenger","07/01/2023","14:12:20","0:00:41"
"Power dashboard widget","07/01/2023","14:12:11","0:00:01"
"Screen on (unlocked)","07/01/2023","14:12:00","0:00:00"
"Screen on (locked)","07/01/2023","14:11:54","0:00:06"
"Screen off (locked)","07/01/2023","13:55:59","0:15:55"
"System UI","07/01/2023","13:55:54","0:00:01"
"Messages","07/01/2023","13:55:44","0:00:08"
"Screen on (unlocked)","07/01/2023","13:55:41","0:00:00"
"Screen on (locked)","07/01/2023","13:55:37","0:00:03"
"Screen off (locked)","07/01/2023","09:00:14","4:55:24"
"Clock","07/01/2023","09:00:01","0:00:12"
"Screen on (locked)","07/01/2023","09:00:01","0:00:01"
"Screen off (locked)","07/01/2023","05:24:05","3:35:55"
"System UI","07/01/2023","05:23:59","0:00:01"
"AFK Arena","07/01/2023","04:37:58","0:46:00"
"Screen on (unlocked)","07/01/2023","04:37:35","0:00:01"
"Screen on (locked)","07/01/2023","04:37:28","0:00:07"
"Screen off (locked)","07/01/2023","04:33:34","0:03:54"
"Screen on (locked)","07/01/2023","04:33:23","0:00:11"
"Screen off (locked)","07/01/2023","00:53:38","3:39:45"
"Screen on (locked)","07/01/2023","00:53:26","0:00:11"
"Screen off (locked)","07/01/2023","00:47:15","0:06:11"
"Screen on (locked)","07/01/2023","00:47:04","0:00:11"
"Screen off (locked)","07/01/2023","00:05:07","0:41:56"
"System UI","07/01/2023","00:04:59","0:00:01"
"Telegram","07/01/2023","00:02:28","0:02:31"
"Facebook","07/01/2023","00:02:11","0:00:14"
"Messenger","07/01/2023","00:01:57","0:00:13"
"System UI","07/01/2023","00:01:54","0:00:01"
"Messenger","07/01/2023","00:01:38","0:00:15"
"System UI","07/01/2023","00:01:22","0:00:01"
"Screen on (unlocked)","07/01/2023","00:01:16","0:00:00"
"Screen on (locked)","07/01/2023","00:01:13","0:00:03"
"Device boot","07/01/2023","00:00:53","0:00:20"
"Device shutdown","06/01/2023","23:58:24","0:02:29"
"System UI","06/01/2023","23:58:16","0:00:01"
"YouTube","06/01/2023","23:57:17","0:01:00"
"HtcMobileData","06/01/2023","23:57:16","0:00:01"
"YouTube","06/01/2023","23:56:10","0:01:06"
"System UI","06/01/2023","23:56:02","0:00:05"
"YouTube","06/01/2023","23:55:35","0:00:26"
"Screen on (unlocked)","06/01/2023","23:55:32","0:00:01"
"Screen on (locked)","06/01/2023","23:55:30","0:00:03"
"Screen off (locked)","06/01/2023","22:46:44","1:08:45"
"Screen on (unlocked)","06/01/2023","22:40:17","0:00:03"
"Screen on (locked)","06/01/2023","22:40:11","0:00:06"
"Screen off (locked)","06/01/2023","22:08:49","0:31:22"
"System UI","06/01/2023","22:08:44","0:00:01"
"Telegram","06/01/2023","22:00:20","0:08:22"
"System UI","06/01/2023","22:00:13","0:00:01"
"Screen on (unlocked)","06/01/2023","22:00:08","0:00:06"
"Screen on (locked)","06/01/2023","22:00:05","0:00:03"
"Screen off (locked)","06/01/2023","17:14:16","4:45:49"
"Opera","06/01/2023","17:11:29","0:02:45"
"Screen on (unlocked)","06/01/2023","17:11:21","0:00:01"
"Screen on (locked)","06/01/2023","17:11:18","0:00:03"
"Screen off (locked)","06/01/2023","17:06:20","0:04:58"
"System UI","06/01/2023","17:06:16","0:00:01"
"Calendar","06/01/2023","17:02:48","0:03:26"
"Screen on (unlocked)","06/01/2023","17:02:45","0:00:00"
"Screen on (locked)","06/01/2023","17:02:42","0:00:03"
"Screen off (locked)","06/01/2023","16:56:52","0:05:50"
"System UI","06/01/2023","16:56:43","0:00:01"
"Brave Nine","06/01/2023","16:38:21","0:18:22"
"System UI","06/01/2023","16:38:17","0:00:02"
"Google Play Store","06/01/2023","16:38:13","0:00:03"
"Brave Nine","06/01/2023","16:21:05","0:17:08"
"Brave Nine","06/01/2023","16:19:35","0:00:58"
"Google Play Store","06/01/2023","16:11:40","0:07:55"
"System UI","06/01/2023","16:11:38","0:00:01"
"AFK Arena","06/01/2023","16:04:04","0:07:34"
"Google Play Store","06/01/2023","15:58:36","0:05:26"
"Google Play Store","06/01/2023","15:58:17","0:00:16"
"Google Play Store","06/01/2023","15:56:24","0:01:46"
"System UI","06/01/2023","15:56:21","0:00:01"
"Messages","06/01/2023","15:55:52","0:00:28"
"Drive","06/01/2023","15:55:51","0:00:01"
"Messages","06/01/2023","15:55:34","0:00:17"
"People","06/01/2023","15:54:56","0:00:37"
"System UI","06/01/2023","15:54:55","0:00:01"
"VirginMobile","06/01/2023","15:54:40","0:00:14"
"Package installer","06/01/2023","15:54:14","0:00:26"
"VirginMobile","06/01/2023","15:54:01","0:00:13"
"Package installer","06/01/2023","15:53:54","0:00:07"
"VirginMobile","06/01/2023","15:53:53","0:00:01"
"System UI","06/01/2023","15:53:50","0:00:01"
"Settings","06/01/2023","15:52:44","0:01:05"
"System UI","06/01/2023","15:52:42","0:00:01"
"VirginMobile","06/01/2023","15:52:41","0:00:01"
"Power dashboard widget","06/01/2023","15:52:38","0:00:01"
"Messages","06/01/2023","15:52:19","0:00:14"
"Screen on (unlocked)","06/01/2023","15:52:13","0:00:00"
"Screen on (locked)","06/01/2023","15:52:11","0:00:02"
"Screen off (locked)","06/01/2023","09:00:33","6:51:38"
"Screen on (locked)","06/01/2023","09:00:30","0:00:04"
"Screen off (locked)","06/01/2023","09:00:17","0:00:12"
"Clock","06/01/2023","09:00:01","0:00:16"
"Screen on (locked)","06/01/2023","09:00:01","0:00:01"
"Screen off (locked)","06/01/2023","02:21:19","6:38:42"
"System UI","06/01/2023","02:21:09","0:00:02"
"Opera","06/01/2023","02:21:04","0:00:04"
"Photos","06/01/2023","02:20:17","0:00:43"
"System UI","06/01/2023","02:20:12","0:00:01"
"Total Commander","06/01/2023","02:19:59","0:00:12"
"Photos","06/01/2023","02:19:58","0:00:01"
"Total Commander","06/01/2023","02:19:42","0:00:15"
"System UI","06/01/2023","02:19:39","0:00:01"
"Photos","06/01/2023","02:19:34","0:00:04"
"Opera","06/01/2023","02:17:49","0:01:45"
"System UI","06/01/2023","02:17:44","0:00:01"
"Total Commander","06/01/2023","02:17:18","0:00:25"
"ReadEra","06/01/2023","02:16:48","0:00:30"
"Total Commander","06/01/2023","02:16:27","0:00:21"
"System UI","06/01/2023","02:15:35","0:00:01"
"GOmobile","06/01/2023","02:15:12","0:00:22"
"VirginMobile","06/01/2023","02:14:50","0:00:16"
"GOmobile","06/01/2023","02:14:37","0:00:13"
"VirginMobile","06/01/2023","02:12:56","0:01:40"
"Package installer","06/01/2023","02:12:56","0:00:01"
"VirginMobile","06/01/2023","02:12:35","0:00:20"
"Package installer","06/01/2023","02:12:31","0:00:05"
"VirginMobile","06/01/2023","02:12:30","0:00:01"
"System UI","06/01/2023","02:12:26","0:00:01"
"GOmobile","06/01/2023","02:11:52","0:00:34"
"Telegram","06/01/2023","02:10:41","0:01:03"
"System UI","06/01/2023","02:10:35","0:00:02"
"Facebook","06/01/2023","02:08:53","0:01:42"
"Messenger","06/01/2023","02:08:31","0:00:21"
"Opera","06/01/2023","02:07:44","0:00:46"
"Total Commander","06/01/2023","02:07:42","0:00:02"
"Documents","06/01/2023","02:07:39","0:00:03"
"Package installer","06/01/2023","02:07:38","0:00:01"
"Opera","06/01/2023","02:07:04","0:00:34"
"Total Commander","06/01/2023","02:06:55","0:00:08"
"Documents","06/01/2023","02:06:30","0:00:25"
"Package installer","06/01/2023","02:06:27","0:00:03"
"Opera","06/01/2023","02:05:04","0:01:24"
"Messenger","06/01/2023","02:04:33","0:00:31"
"Screen on (unlocked)","06/01/2023","02:04:17","0:00:01"
"Screen on (locked)","06/01/2023","02:04:09","0:00:08"
"Screen off (locked)","06/01/2023","02:03:44","0:00:25"
"Screen on (locked)","06/01/2023","02:03:41","0:00:03"
"Screen off (locked)","06/01/2023","02:00:06","0:03:35"
"System UI","06/01/2023","01:59:59","0:00:01"
"Screen on (unlocked)","06/01/2023","01:59:53","0:00:01"
"Screen on (locked)","06/01/2023","01:59:44","0:00:09"
"Screen off (locked)","06/01/2023","01:23:21","0:36:23"
"System UI","06/01/2023","01:23:10","0:00:01"
"Screen on (unlocked)","06/01/2023","01:23:08","0:00:03"
"Screen on (locked)","06/01/2023","01:23:04","0:00:04"
"Screen off (locked)","05/01/2023","23:48:46","1:34:18"
"Screen on (locked)","05/01/2023","23:48:37","0:00:09"
"Screen off (locked)","05/01/2023","23:44:20","0:04:17"
"Screen on (locked)","05/01/2023","23:44:08","0:00:12"
"Screen off (locked)","05/01/2023","23:44:04","0:00:05"
"Screen on (locked)","05/01/2023","23:43:52","0:00:11"
"Screen off (locked)","05/01/2023","23:43:45","0:00:08"
"Screen on (locked)","05/01/2023","23:43:42","0:00:02"
"Screen off (locked)","05/01/2023","23:43:15","0:00:27"
"Opera","05/01/2023","23:34:30","0:08:45"
"Screen on (unlocked)","05/01/2023","23:34:30","0:00:00"
"Screen on (locked)","05/01/2023","23:34:27","0:00:03"
"Screen off (locked)","05/01/2023","23:05:11","0:29:16"
"Opera","05/01/2023","23:03:49","0:01:22"
"Screen on (unlocked)","05/01/2023","23:03:49","0:00:01"
"Screen on (locked)","05/01/2023","23:03:45","0:00:04"
"Screen off (locked)","05/01/2023","23:03:27","0:00:18"
"Screen on (locked)","05/01/2023","23:03:23","0:00:04"
"Opera","05/01/2023","23:01:03","0:02:20"
"Screen on (unlocked)","05/01/2023","23:01:02","0:00:01"
"Screen on (locked)","05/01/2023","23:01:00","0:00:02"
"Screen off (locked)","05/01/2023","23:00:44","0:00:16"
"Opera","05/01/2023","22:58:10","0:02:34"
"Screen on (unlocked)","05/01/2023","22:58:06","0:00:00"
"Screen on (locked)","05/01/2023","22:58:02","0:00:04"
"Screen off (locked)","05/01/2023","22:57:13","0:00:49"
"System UI","05/01/2023","22:57:08","0:00:03"
"Ukrainian-English dictionary","05/01/2023","22:54:51","0:02:15"
"Screen on (unlocked)","05/01/2023","22:54:51","0:00:00"
"Screen on (locked)","05/01/2023","22:54:48","0:00:03"
"Screen off (locked)","05/01/2023","22:50:48","0:04:01"
"Ukrainian-English dictionary","05/01/2023","22:50:17","0:00:31"
"Screen on (unlocked)","05/01/2023","22:50:16","0:00:00"
"Screen on (locked)","05/01/2023","22:50:11","0:00:05"
"Screen off (locked)","05/01/2023","22:44:26","0:05:45"
"Ukrainian-English dictionary","05/01/2023","22:44:06","0:00:20"
"Screen on (unlocked)","05/01/2023","22:44:06","0:00:01"
"Screen on (locked)","05/01/2023","22:44:02","0:00:04"
"Screen off (locked)","05/01/2023","22:41:50","0:02:12"
"Ukrainian-English dictionary","05/01/2023","22:41:38","0:00:12"
"Screen on (unlocked)","05/01/2023","22:41:37","0:00:01"
"Screen on (locked)","05/01/2023","22:41:35","0:00:02"
"Screen off (locked)","05/01/2023","22:40:36","0:00:59"
"Ukrainian-English dictionary","05/01/2023","22:40:27","0:00:09"
"Screen on (unlocked)","05/01/2023","22:40:27","0:00:00"
"Screen on (locked)","05/01/2023","22:40:24","0:00:03"
"Screen off (locked)","05/01/2023","22:36:26","0:03:58"
"Ukrainian-English dictionary","05/01/2023","22:34:50","0:01:36"
"Screen on (unlocked)","05/01/2023","22:34:50","0:00:00"
"Screen on (locked)","05/01/2023","22:34:47","0:00:02"
"Screen off (locked)","05/01/2023","22:33:39","0:01:08"
"Ukrainian-English dictionary","05/01/2023","22:33:32","0:00:08"
"Screen on (unlocked)","05/01/2023","22:33:32","0:00:00"
"Screen on (locked)","05/01/2023","22:33:07","0:00:24"
"Screen off (locked)","05/01/2023","22:32:16","0:00:51"
"Screen on (locked)","05/01/2023","22:32:14","0:00:02"
"Screen off (locked)","05/01/2023","22:32:11","0:00:03"
"Screen on (locked)","05/01/2023","22:31:59","0:00:12"
"Screen off (locked)","05/01/2023","22:31:20","0:00:40"
"Screen on (unlocked)","05/01/2023","22:31:07","0:00:13"
"Ukrainian-English dictionary","05/01/2023","22:31:07","0:00:00"
"Screen on (locked)","05/01/2023","22:31:02","0:00:05"
"Screen off (locked)","05/01/2023","22:30:29","0:00:33"
"Screen on (locked)","05/01/2023","22:30:23","0:00:06"
"Screen off (locked)","05/01/2023","22:29:40","0:00:43"
"Ukrainian-English dictionary","05/01/2023","22:29:22","0:00:17"
"Screen on (unlocked)","05/01/2023","22:29:22","0:00:00"
"Screen on (locked)","05/01/2023","22:29:16","0:00:06"
"Screen off (locked)","05/01/2023","22:29:02","0:00:14"
"Ukrainian-English dictionary","05/01/2023","22:28:01","0:01:01"
"Screen on (unlocked)","05/01/2023","22:28:01","0:00:00"
"Screen on (locked)","05/01/2023","22:27:58","0:00:03"
"Screen off (locked)","05/01/2023","22:27:38","0:00:20"
"Ukrainian-English dictionary","05/01/2023","22:26:17","0:01:21"
"Screen on (unlocked)","05/01/2023","22:26:07","0:00:02"
"Opera","05/01/2023","22:26:04","0:00:04"
"Screen on (locked)","05/01/2023","22:26:03","0:00:00"
"Screen off (locked)","05/01/2023","22:24:28","0:01:35"
"Screen on (locked)","05/01/2023","22:24:18","0:00:11"
"Opera","05/01/2023","22:24:17","0:00:01"
"Ukrainian-English dictionary","05/01/2023","22:21:17","0:03:00"
"Screen on (unlocked)","05/01/2023","22:21:17","0:00:00"
"Screen on (locked)","05/01/2023","22:21:14","0:00:03"
"Screen off (locked)","05/01/2023","22:21:07","0:00:07"
"Ukrainian-English dictionary","05/01/2023","22:20:41","0:00:27"
"Screen on (unlocked)","05/01/2023","22:20:40","0:00:00"
"Screen on (locked)","05/01/2023","22:20:37","0:00:04"
"Screen off (locked)","05/01/2023","22:19:33","0:01:04"
"Ukrainian-English dictionary","05/01/2023","22:13:28","0:06:05"
"Opera","05/01/2023","22:13:25","0:00:01"
"Screen on (unlocked)","05/01/2023","22:13:25","0:00:00"
"Screen on (locked)","05/01/2023","22:13:22","0:00:03"
"Screen off (locked)","05/01/2023","22:11:24","0:01:59"
"Screen on (locked)","05/01/2023","22:11:20","0:00:04"
"Screen off (locked)","05/01/2023","22:08:21","0:02:59"
