"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"553","Shlomo","free time","Branding Terror",0.897,2022-12-17 19:46:08,"fast","french techno",269
"554","Shlomo","other","Branding Terror",0.897,2022-12-17 19:46:08,"fast","french techno",1
"555","Shlomo","studies","Branding Terror",0.897,2022-12-17 19:46:08,"fast","french techno",34
"556","Simon & Garfunkel","free time","April Come She Will",0.186,2022-12-27 23:39:10,"slow","classic rock",109
"557","Somniac One","free time","Smoke Eater",0.957,2022-12-25 22:14:17,"fast","doomcore",71
"558","Somniac One","free time","Smoke Eater",0.957,2022-12-26 17:31:56,"fast","doomcore",43
"559","Somniac One","free time","Smoke Eater",0.957,2022-12-27 16:37:46,"fast","doomcore",39
"560","Somniac One","other","Smoke Eater",0.957,2022-12-25 22:14:17,"fast","doomcore",1
"561","Somniac One","other","Smoke Eater",0.957,2022-12-26 17:31:56,"fast","doomcore",7
"562","Somniac One","other","Smoke Eater",0.957,2022-12-27 16:37:46,"fast","doomcore",65
"563","Somniac One","studies","Smoke Eater",0.957,2022-12-25 22:14:17,"fast","doomcore",17
"564","Somniac One","studies","Smoke Eater",0.957,2022-12-26 17:31:56,"fast","doomcore",377
"565","Somniac One","studies","Smoke Eater",0.957,2022-12-27 16:37:46,"fast","doomcore",238
"566","Stoffer & Maskinen","free time","Silhuet",0.761,2022-12-24 23:28:57,"fast","danish pop rock",2
"567","Stoffer & Maskinen","free time","Silhuet",0.761,2022-12-26 23:18:18,"fast","danish pop rock",107
"568","Stoffer & Maskinen","other","Silhuet",0.761,2022-12-24 18:38:29,"fast","danish pop rock",30
"569","Stoffer & Maskinen","studies","Silhuet",0.761,2022-12-26 23:18:18,"fast","danish pop rock",64
"570","Supertramp","free time","Crime Of The Century - Remastered 2010",0.417,2022-12-28 00:25:27,"medium","album rock",332
"571","Supertramp","free time","Easy Does It",0.275,2022-12-27 22:30:41,"slow","album rock",138
"572","Svetec","free time","Existance",0.962,2022-12-18 11:00:34,"fast","raw techno",7
"573","Svetec","free time","Existance",0.962,2022-12-18 19:42:34,"fast","raw techno",230
"574","Svetec","free time","Existance",0.962,2022-12-23 21:12:34,"fast","raw techno",251
"575","Svetec","free time","Set Up - Original Mix",0.987,2022-12-18 21:27:03,"fast","raw techno",161
"576","Svetec","other","Existance",0.962,2022-12-18 19:42:34,"fast","raw techno",32
"577","Svetec","other","Existance",0.962,2022-12-23 21:12:34,"fast","raw techno",4
"578","Svetec","other","Set Up - Original Mix",0.987,2022-12-18 21:27:03,"fast","raw techno",4
"579","Svetec","studies","Existance",0.962,2022-12-18 11:00:34,"fast","raw techno",59
"580","Svetec","studies","Existance",0.962,2022-12-18 19:42:34,"fast","raw techno",79
"581","Svetec","studies","Existance",0.962,2022-12-23 21:12:34,"fast","raw techno",46
"582","Svetec","studies","Set Up - Original Mix",0.987,2022-12-18 21:27:03,"fast","raw techno",108
"583","Swan Meat","studies","PSYCHOPATH",0.936,2022-12-27 14:28:34,"fast","deconstructed club",171
"584","SWART","free time","1996 - Original Mix",0.848,2022-12-17 00:02:27,"fast","belgian techno",134
"585","SWART","free time","Enigma - Wanton Remix",0.962,2022-12-23 20:31:40,"fast","belgian techno",37
"586","SWART","free time","Power Lust Greed Fame",0.973,2022-12-21 20:03:38,"fast","belgian techno",191
"587","SWART","other","Enigma - Wanton Remix",0.962,2022-12-23 20:31:40,"fast","belgian techno",70
"588","SWART","other","Power Lust Greed Fame",0.973,2022-12-21 20:03:38,"fast","belgian techno",179
"589","SWART","studies","1996 - Original Mix",0.848,2022-12-19 01:25:27,"fast","belgian techno",332
"590","SWART","studies","Enigma - Wanton Remix",0.962,2022-12-23 20:31:40,"fast","belgian techno",137
"591","Syd Barrett","free time","Baby Lemonade",0.345,2022-12-28 20:07:48,"medium","art rock",195
"592","Syd Barrett","free time","Love Song",0.312,2022-12-28 20:11:33,"slow","art rock",70
"593","Syd Barrett","free time","Octopus",0.432,2022-12-28 20:03:12,"medium","art rock",83
"594","Syd Barrett","other","Octopus",0.432,2022-12-28 20:03:12,"medium","art rock",4
"595","Syd Barrett","studies","Baby Lemonade",0.345,2022-12-28 20:07:48,"medium","art rock",30
"596","Syd Barrett","studies","Octopus",0.432,2022-12-28 20:03:12,"medium","art rock",68
"597","T. Rex","free time","Life's A Gas",0.348,2022-12-27 23:13:36,"medium","album rock",143
"598","Tham","free time","They Can't Stop Us",0.822,2022-12-23 19:35:21,"fast","hard techno",185
"599","Tham","other","Future Suffering",0.97,2022-12-19 19:47:14,"fast","hard techno",381
"600","Tham","other","They Can't Stop Us",0.822,2022-12-23 19:35:21,"fast","hard techno",43
"601","Tham","studies","Future Suffering",0.97,2022-12-19 19:47:14,"fast","hard techno",48
"602","Tham","studies","They Can't Stop Us",0.822,2022-12-23 19:35:21,"fast","hard techno",152
"603","The Alan Parsons Project","free time","Voyager",0.275,2022-12-27 22:07:45,"slow","album rock",134
"604","The Alan Parsons Project","other","Voyager",0.275,2022-12-28 22:48:45,"slow","album rock",134
"605","The Alchemist","free time","Loose Change (feat. Earl Sweatshirt)",0.628,2022-12-29 22:29:01,"medium","alternative hip hop",92
"606","The Alchemist","other","Loose Change (feat. Earl Sweatshirt)",0.628,2022-12-29 22:29:01,"medium","alternative hip hop",7
"607","The Alchemist","studies","Loose Change (feat. Earl Sweatshirt)",0.628,2022-12-29 22:29:01,"medium","alternative hip hop",5
"608","The Beach Boys","free time","Lonely Sea - Stereo/Remastered 2001",0.113,2022-12-28 00:38:36,"slow","adult standards",143
"609","The Beach Boys","free time","Lonely Sea (Mono)",0.157,2022-12-27 23:16:36,"slow","adult standards",143
"610","TNT","free time","Reverse The Bass",0.973,2022-12-27 10:38:46,"fast","euphoric hardstyle",164
"611","TNT","other","Teknogym 2k19",0.998,2022-12-23 19:08:45,"fast","euphoric hardstyle",189
"612","TNT","studies","Reverse The Bass",0.973,2022-12-27 10:38:46,"fast","euphoric hardstyle",3
"613","Tommy Holohan","free time","Inter Dimensional Hardcore Business",0.99,2022-12-19 19:54:19,"fast","hard techno",5
"614","Tommy Holohan","free time","Subaru Impreza",0.984,2022-12-18 20:16:39,"fast","hard techno",20
"615","Tommy Holohan","free time","Subaru Impreza",0.984,2022-12-23 23:19:02,"fast","hard techno",269
"616","Tommy Holohan","free time","Subaru Impreza",0.984,2022-12-27 16:01:02,"fast","hard techno",1
"617","Tommy Holohan","other","Inter Dimensional Hardcore Business",0.99,2022-12-19 19:54:19,"fast","hard techno",137
"618","Tommy Holohan","other","Subaru Impreza",0.984,2022-12-23 23:19:02,"fast","hard techno",1
"619","Tommy Holohan","other","Subaru Impreza",0.984,2022-12-27 16:01:02,"fast","hard techno",50
"620","Tommy Holohan","studies","Inter Dimensional Hardcore Business",0.99,2022-12-19 19:54:19,"fast","hard techno",152
"621","Tommy Holohan","studies","Subaru Impreza",0.984,2022-12-23 23:19:02,"fast","hard techno",3
"622","Tommy Holohan","studies","Subaru Impreza",0.984,2022-12-27 15:42:07,"fast","hard techno",42
"623","Tommy Holohan","studies","Subaru Impreza",0.984,2022-12-27 16:01:02,"fast","hard techno",176
"624","Tory Lanez","free time","Y.D.L.R.",0.435,2022-12-29 19:52:34,"medium","canadian hip hop",23
"625","Tory Lanez","other","Y.D.L.R.",0.435,2022-12-29 19:52:34,"medium","canadian hip hop",44
"626","Tory Lanez","studies","I LIKE",0.448,2022-12-29 18:14:46,"medium","canadian hip hop",133
"627","Tory Lanez","studies","Lavender Sunflower",0.735,2022-12-29 19:39:28,"fast","canadian hip hop",112
"628","Tory Lanez","studies","Y.D.L.R.",0.435,2022-12-29 19:52:34,"medium","canadian hip hop",6
"629","Trbl","other","Dark 'n Stormy (Sinful Summer Mix)",0.953,2022-12-29 15:34:42,"fast","industrial techno",317
"630","UFO","free time","Lipstick Traces - 2007 Remaster",0.484,2022-12-27 23:11:38,"medium","album rock",141
"631","Vendex","free time","Holy Crucifixion - DICA Remix",0.999,2022-12-19 22:12:10,"fast","spanish techno",73
"632","Vendex","free time","Holy Crucifixion - DICA Remix",0.999,2022-12-29 14:57:10,"fast","spanish techno",5
"633","Vendex","free time","Legion",0.995,2022-12-17 19:16:36,"fast","spanish techno",393
"634","Vendex","free time","Legion",0.995,2022-12-18 11:02:16,"fast","spanish techno",50
"635","Vendex","free time","Legion",0.995,2022-12-20 23:43:35,"fast","spanish techno",1
"636","Vendex","free time","Legion",0.995,2022-12-28 21:06:58,"fast","spanish techno",110
"637","Vendex","free time","Legion",0.995,2022-12-29 15:40:36,"fast","spanish techno",16
"638","Vendex","free time","Scarlet king",0.999,2022-12-16 23:14:19,"fast","spanish techno",368
"639","Vendex","other","Holy Crucifixion - DICA Remix",0.999,2022-12-19 22:12:10,"fast","spanish techno",1
"640","Vendex","other","Holy Crucifixion - DICA Remix",0.999,2022-12-29 14:57:10,"fast","spanish techno",69
"641","Vendex","other","Legion",0.995,2022-12-18 11:02:16,"fast","spanish techno",2
"642","Vendex","other","Legion",0.995,2022-12-29 15:40:36,"fast","spanish techno",116
"643","Vendex","studies","Holy Crucifixion - DICA Remix",0.999,2022-12-19 22:12:10,"fast","spanish techno",214
"644","Vendex","studies","Holy Crucifixion - DICA Remix",0.999,2022-12-29 14:57:10,"fast","spanish techno",132
"645","Vendex","studies","Legion",0.995,2022-12-18 11:02:16,"fast","spanish techno",116
"646","Vendex","studies","Legion",0.995,2022-12-20 23:43:35,"fast","spanish techno",147
"647","Vendex","studies","Legion",0.995,2022-12-28 21:06:58,"fast","spanish techno",86
"648","Vendex","studies","Legion",0.995,2022-12-29 15:40:36,"fast","spanish techno",198
"649","Vendex","studies","Scarlet king",0.999,2022-12-16 23:14:19,"fast","spanish techno",6
"650","VII Circle","free time","Mayhem - Fractions Remix",0.994,2022-12-18 13:16:44,"fast","minimal dub",323
"651","VII Circle","studies","Mayhem - Fractions Remix",0.994,2022-12-18 13:16:44,"fast","minimal dub",24
"652","VINYA","free time","Brand",0.992,2022-12-21 19:58:01,"fast","techno rave",79
"653","VINYA","free time","Caun",0.968,2022-12-27 15:13:43,"fast","techno rave",80
"654","VINYA","free time","Morn",0.977,2022-12-19 01:10:05,"fast","techno rave",216
"655","VINYA","free time","Morn",0.977,2022-12-19 22:09:12,"fast","techno rave",67
"656","VINYA","free time","Morn",0.977,2022-12-21 19:52:31,"fast","techno rave",185
"657","VINYA","free time","Morn",0.977,2022-12-21 22:17:31,"fast","techno rave",275
"658","VINYA","free time","Morn",0.977,2022-12-28 14:05:31,"fast","techno rave",10
"659","VINYA","other","Caun",0.968,2022-12-27 15:13:43,"fast","techno rave",11
"660","VINYA","other","Morn",0.977,2022-12-19 01:10:05,"fast","techno rave",3
"661","VINYA","other","Morn",0.977,2022-12-19 22:09:12,"fast","techno rave",5
"662","VINYA","other","Morn",0.977,2022-12-21 22:17:31,"fast","techno rave",2
"663","VINYA","other","Morn",0.977,2022-12-28 14:05:31,"fast","techno rave",109
"664","VINYA","studies","Brand",0.992,2022-12-21 19:58:01,"fast","techno rave",215
"665","VINYA","studies","Caun",0.968,2022-12-27 15:13:43,"fast","techno rave",228
"666","VINYA","studies","Morn",0.977,2022-12-19 01:10:05,"fast","techno rave",221
"667","VINYA","studies","Morn",0.977,2022-12-19 22:03:26,"fast","techno rave",291
"668","VINYA","studies","Morn",0.977,2022-12-19 22:09:12,"fast","techno rave",82
"669","VINYA","studies","Morn",0.977,2022-12-20 23:58:31,"fast","techno rave",80
"670","VINYA","studies","Morn",0.977,2022-12-21 19:52:31,"fast","techno rave",87
"671","VINYA","studies","Morn",0.977,2022-12-21 22:17:31,"fast","techno rave",3
"672","VINYA","studies","Morn",0.977,2022-12-28 14:05:31,"fast","techno rave",122
"673","Viol Du Son","free time","High Speed Fucking Society",0.966,2022-12-16 18:16:54,"fast","techno rave",296
"674","Viol Du Son","studies","High Speed Fucking Society",0.966,2022-12-16 18:16:54,"fast","techno rave",26
"675","Vortek's","free time","Shinlam",0.995,2022-12-16 23:20:48,"fast","acidcore",69
"676","Wesley Joseph","other","Ghostin'",0.518,2022-12-29 19:46:42,"medium","uk alternative hip hop",1
"677","Wesley Joseph","other","The Bloom",0.396,2022-12-29 19:29:05,"medium","uk alternative hip hop",18
"678","Wesley Joseph","studies","Ghostin'",0.518,2022-12-29 18:16:42,"medium","uk alternative hip hop",146
"679","Wesley Joseph","studies","Ghostin'",0.518,2022-12-29 19:46:42,"medium","uk alternative hip hop",198
"680","Wesley Joseph","studies","The Bloom",0.396,2022-12-29 18:00:05,"medium","uk alternative hip hop",78
"681","Wesley Joseph","studies","The Bloom",0.396,2022-12-29 19:29:05,"medium","uk alternative hip hop",29
"682","Wesley Joseph","studies","Ur_Room",0.343,2022-12-29 19:14:35,"medium","uk alternative hip hop",115
"683","WNDRLST","free time","Abstract Noun",0.999,2022-12-26 18:54:36,"fast","hard techno",232
"684","WNDRLST","other","Love, Death And Insensibility",0.91,2022-12-27 14:43:43,"fast","hard techno",129
"685","WNDRLST","studies","Abstract Noun",0.999,2022-12-26 18:54:36,"fast","hard techno",51
"686","WNDRLST","studies","Love, Death And Insensibility",0.91,2022-12-27 14:43:43,"fast","hard techno",138
"687","X-Alox","free time","Pai´s en Construccio´n",1,2022-12-17 18:52:38,"fast","cuban electronic",281
"688","X-Alox","free time","Pai´s en Construccio´n",1,2022-12-27 10:23:05,"fast","cuban electronic",2
"689","X-Alox","studies","Pai´s en Construccio´n",1,2022-12-17 18:52:38,"fast","cuban electronic",17
"690","X-Alox","studies","Pai´s en Construccio´n",1,2022-12-27 10:23:05,"fast","cuban electronic",121
"691","YA","free time","Come On Venoms - Original Mix",0.969,2022-12-19 19:41:48,"fast","techno rave",140
"692","YA","free time","Lost Generation - Sánchez Jr. Remix",1,2022-12-17 22:31:46,"fast","techno rave",100
"693","YA","free time","Lost Generation - Sánchez Jr. Remix",1,2022-12-26 17:58:40,"fast","techno rave",230
"694","YA","free time","Warm Love",0.993,2022-12-16 23:50:42,"fast","techno rave",61
"695","YA","free time","Warm Love",0.993,2022-12-27 13:54:42,"fast","techno rave",15
"696","YA","other","Come On Venoms - Original Mix",0.969,2022-12-19 19:41:48,"fast","techno rave",126
"697","YA","other","Lost Generation - Sánchez Jr. Remix",1,2022-12-17 22:31:46,"fast","techno rave",2
"698","YA","other","Warm Love",0.993,2022-12-16 23:50:42,"fast","techno rave",112
"699","YA","other","Warm Love",0.993,2022-12-27 13:54:42,"fast","techno rave",6
"700","YA","studies","Come On Venoms - Original Mix",0.969,2022-12-19 19:41:48,"fast","techno rave",27
"701","YA","studies","Lost Generation - Sánchez Jr. Remix",1,2022-12-17 22:31:46,"fast","techno rave",5
"702","YA","studies","Lost Generation - Sánchez Jr. Remix",1,2022-12-26 17:58:40,"fast","techno rave",34
"703","YA","studies","Warm Love",0.993,2022-12-16 23:50:42,"fast","techno rave",58
"704","YA","studies","Warm Love",0.993,2022-12-23 20:49:42,"fast","techno rave",317
"705","YA","studies","Warm Love",0.993,2022-12-27 13:54:42,"fast","techno rave",280
