"","endTime","artistName","trackName","duration","startTime","date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre","energy_level"
"1016",2022-12-16 23:56:00,"YA","Warm Love",317.414,2022-12-16 23:50:42,2022-12-16,0.493,0.993,9,-8.542,0,0.0587,0.000146,0.838,0.37,0.391,154.987,"techno rave","fast"
"1017",2022-12-17 00:03:00,"O.B.I.","Gib Mir Alles - Original Mix",386.4,2022-12-16 23:56:33,2022-12-16,0.594,0.999,9,-4.886,0,0.0805,0.00131,0.808,0.122,0.164,150.024,"schranz","fast"
"1018",2022-12-17 00:08:00,"SWART","1996 - Original Mix",332.591,2022-12-17 00:02:27,2022-12-16,0.641,0.848,11,-7.285,0,0.109,0.000287,0.788,0.103,0.0639,139.983,"belgian techno","fast"
"1019",2022-12-17 00:13:00,"Trbl","Dark 'n Stormy (Sinful Summer Mix)",317.837,2022-12-17 00:07:42,2022-12-16,0.611,0.953,10,-7.249,0,0.0402,0.00207,0.742,0.094,0.806,148.016,"industrial techno","fast"
"1022",2022-12-17 18:58:00,"X-Alox","Pai´s en Construccio´n",321.714,2022-12-17 18:52:38,2022-12-17,0.659,1,1,-6.719,0,0.0618,0.000132,0.793,0.111,0.292,143.984,"cuban electronic","fast"
"1024",2022-12-17 18:59:00,"Balrog","Like Tears In The Rain",84.735,2022-12-17 18:57:35,2022-12-17,0.656,0.991,7,-6.017,1,0.0812,0.000898,0.84,0.18,0.104,140.001,"techno rave","fast"
"1028",2022-12-17 19:05:00,"José Feliciano","Feliz Navidad",31.39,2022-12-17 19:04:28,2022-12-17,0.513,0.831,2,-9.004,1,0.0383,0.55,0,0.336,0.963,148.837,"latin pop","fast"
"1029",2022-12-17 19:05:00,"Jhené Aiko","Psilocybin (Love In Full Effect)",16.53,2022-12-17 19:04:43,2022-12-17,0.465,0.479,8,-10.032,0,0.092,0.283,0.016,0.106,0.136,121.501,"pop","medium"
"1031",2022-12-17 19:17:00,"Clair","Edge Of Emotion",29.023,2022-12-17 19:16:30,2022-12-17,0.548,0.934,1,-8.169,1,0.0622,0.00333,0.826,0.199,0.305,169.989,"acid techno","fast"
"1032",2022-12-17 19:23:00,"Vendex","Legion",384,2022-12-17 19:16:36,2022-12-17,0.495,0.995,2,-4.524,1,0.0578,0.00606,0.654,0.346,0.127,154.973,"spanish techno","fast"
"1036",2022-12-17 19:46:00,"Fenrick","Feel the Bass",328,2022-12-17 19:40:32,2022-12-17,0.55,0.98,8,-4.004,0,0.0752,9.98e-05,0.815,0.133,0.496,150.015,"french techno","fast"
"1037",2022-12-17 19:52:00,"Shlomo","Branding Terror",352,2022-12-17 19:46:08,2022-12-17,0.486,0.897,11,-10.188,1,0.037,0.000293,0.859,0.194,0.57,144.011,"french techno","fast"
"1039",2022-12-17 21:20:00,"DYEN","Keep Me Sane",323.115,2022-12-17 21:14:36,2022-12-17,0.489,0.949,9,-6.874,1,0.0311,1.05e-05,0.86,0.102,0.0885,144.99,"industrial techno","fast"
"1040",2022-12-17 21:30:00,"Midnight Vices","Release The Pressure - Nobrac & Lemane Remix",317.837,2022-12-17 21:24:42,2022-12-17,0.505,0.943,1,-8.492,1,0.0535,0.0071,0.912,0.396,0.0369,147.986,"french techno","fast"
"1043",2022-12-17 21:43:00,"AnGy KoRe","Autovelox - Original Mix",55.47,2022-12-17 21:42:04,2022-12-17,0.612,0.977,1,-7.348,0,0.0461,0.00686,0.842,0.11,0.655,154.95,"dark techno","fast"
"1048",2022-12-17 21:56:00,"Kozlov","Toxic Aura",408.947,2022-12-17 21:49:11,2022-12-17,0.419,0.989,1,-7.122,1,0.0805,0.000215,0.873,0.109,0.0647,151.996,"hard techno","fast"
"1049",2022-12-17 21:58:00,"David Temessi","Rave Remedy - Original Mix",70.892,2022-12-17 21:56:49,2022-12-17,0.519,0.975,11,-6.377,0,0.0501,0.000215,0.623,0.208,0.108,145.989,"dark techno","fast"
"1050",2022-12-17 22:03:00,"David Temessi","Rave Remedy - Original Mix",1.86,2022-12-17 22:02:58,2022-12-17,0.519,0.975,11,-6.377,0,0.0501,0.000215,0.623,0.208,0.108,145.989,"dark techno","fast"
"1053",2022-12-17 22:18:00,"Alignment","Blue Fire",83.72,2022-12-17 22:16:36,2022-12-17,0.58,0.918,0,-5.997,0,0.0376,7.02e-05,0.862,0.123,0.19,141.997,"acid techno","fast"
"1054",2022-12-17 22:19:00,"kult","Hell",57.64,2022-12-17 22:18:02,2022-12-17,0.542,0.955,1,-6.209,1,0.0547,0.000323,0.0166,0.736,0.665,108.217,"ebm","fast"
"1055",2022-12-17 22:19:00,"David Temessi","Rave Remedy - Original Mix",2.01,2022-12-17 22:18:57,2022-12-17,0.519,0.975,11,-6.377,0,0.0501,0.000215,0.623,0.208,0.108,145.989,"dark techno","fast"
"1056",2022-12-17 22:24:00,"In Verruf","Rush",348.93,2022-12-17 22:18:11,2022-12-17,0.478,0.843,9,-7.164,0,0.0439,3.97e-05,0.855,0.0781,0.102,139.992,"hard techno","fast"
"1057",2022-12-17 22:31:00,"David Temessi","Rave Remedy - Original Mix",1.02,2022-12-17 22:30:58,2022-12-17,0.519,0.975,11,-6.377,0,0.0501,0.000215,0.623,0.208,0.108,145.989,"dark techno","fast"
"1061",2022-12-17 22:32:00,"Jacidorex","Dark Drone - VCL Remix",5.29,2022-12-17 22:31:54,2022-12-17,0.617,0.939,8,-6.733,1,0.077,0.000139,0.712,0.327,0.109,152.067,"acidcore","fast"
"1062",2022-12-17 22:34:00,"Svetec","Existance",4.62,2022-12-17 22:33:55,2022-12-17,0.594,0.962,11,-4.915,1,0.173,0.000592,0.885,0.0681,0.0652,75.5,"raw techno","fast"
"1064",2022-12-17 22:34:00,"Lemane","Void",3.42,2022-12-17 22:33:56,2022-12-17,0.713,0.995,11,-9.184,0,0.0412,0.000348,0.838,0.102,0.445,153.006,"acid techno","fast"
"1068",2022-12-17 22:34:00,"YA","The Revival",0.31,2022-12-17 22:33:59,2022-12-17,0.674,0.749,1,-7.576,0,0.0379,0.0358,0.000102,0.0913,0.716,92.491,"kindie rock","fast"
"1069",2022-12-17 22:34:00,"Carl Shorts","Let's R@ve",1.94,2022-12-17 22:33:58,2022-12-17,0.712,0.953,1,-7.18,1,0.0725,0.0436,0.878,0.485,0.128,140.002,"hard techno","fast"
"1071",2022-12-17 22:34:00,"YA","Lost Generation - Sánchez Jr. Remix",133.61,2022-12-17 22:31:46,2022-12-17,0.533,1,6,-5.837,0,0.0652,0.000317,0.811,0.138,0.355,150.002,"techno rave","fast"
"1073",2022-12-17 22:35:00,"David Temessi","Rave Remedy - Original Mix",2.23,2022-12-17 22:34:57,2022-12-17,0.519,0.975,11,-6.377,0,0.0501,0.000215,0.623,0.208,0.108,145.989,"dark techno","fast"
"1074",2022-12-17 22:35:00,"In Verruf","Rush",3.75,2022-12-17 22:34:56,2022-12-17,0.478,0.843,9,-7.164,0,0.0439,3.97e-05,0.855,0.0781,0.102,139.992,"hard techno","fast"
"1076",2022-12-17 22:35:00,"DYEN","Keep Me Sane",5.89,2022-12-17 22:34:54,2022-12-17,0.489,0.949,9,-6.874,1,0.0311,1.05e-05,0.86,0.102,0.0885,144.99,"industrial techno","fast"
"1077",2022-12-17 22:36:00,"WNDRLST","Love, Death And Insensibility",6.32,2022-12-17 22:35:53,2022-12-17,0.626,0.91,7,-9.351,1,0.116,0.0122,0.891,0.442,0.302,143.985,"hard techno","fast"
"1078",2022-12-17 22:36:00,"Shadym","Purity",4.95,2022-12-17 22:35:55,2022-12-17,0.594,0.998,4,-6.003,1,0.0751,4.47e-05,0.694,0.0724,0.186,148.015,"dark techno","fast"
"1081",2022-12-17 22:37:00,"Fenrick","Ghost In The Sky",23.05,2022-12-17 22:36:36,2022-12-17,0.565,0.98,4,-5.172,0,0.0601,0.00152,0.868,0.346,0.212,145.006,"french techno","fast"
"1086",2022-12-18 00:36:00,"Midnight Vices","Go Fast, Go Wrong - Trbl Remix",1.6,2022-12-18 00:35:58,2022-12-17,0.682,0.912,11,-8.439,1,0.041,0.0244,0.914,0.11,0.484,143.987,"french techno","fast"
"1088",2022-12-18 00:36:00,"In Verruf","Ira",1.12,2022-12-18 00:35:58,2022-12-17,0.668,0.992,4,-5.902,0,0.23,0.00118,0.849,0.357,0.0731,144.058,"hard techno","fast"
"1090",2022-12-18 00:36:00,"DYEN","Keep Me Sane",3.05,2022-12-18 00:35:56,2022-12-17,0.489,0.949,9,-6.874,1,0.0311,1.05e-05,0.86,0.102,0.0885,144.99,"industrial techno","fast"
"1091",2022-12-18 00:36:00,"Kozlov","Toxic Aura",6.16,2022-12-18 00:35:53,2022-12-17,0.419,0.989,1,-7.122,1,0.0805,0.000215,0.873,0.109,0.0647,151.996,"hard techno","fast"
"1092",2022-12-18 00:37:00,"Alignment","Blue Fire",4.11,2022-12-18 00:36:55,2022-12-17,0.58,0.918,0,-5.997,0,0.0376,7.02e-05,0.862,0.123,0.19,141.997,"acid techno","fast"
"1094",2022-12-18 00:37:00,"Shadym","Purity",1.25,2022-12-18 00:36:58,2022-12-17,0.594,0.998,4,-6.003,1,0.0751,4.47e-05,0.694,0.0724,0.186,148.015,"dark techno","fast"
"1096",2022-12-18 11:00:00,"NTBR","SIRENS - NTBR RAVE REMIX",2.87,2022-12-18 10:59:57,2022-12-18,0.688,0.967,1,-8.368,0,0.0414,0.000862,0.848,0.276,0.188,145.007,"techno rave","fast"
"1097",2022-12-18 11:00:00,"O.B.I.","Second Thoughts",1.4,2022-12-18 10:59:58,2022-12-18,0.623,0.989,4,-3.954,0,0.117,1.63e-05,0.818,0.122,0.172,150.022,"schranz","fast"
"1098",2022-12-18 11:00:00,"Svetec","Art In Motion - Original Mix",2.91,2022-12-18 10:59:57,2022-12-18,0.523,0.998,1,-4.889,1,0.0578,8.97e-05,0.789,0.263,0.0542,145.999,"raw techno","fast"
"1099",2022-12-18 11:00:00,"AnGy KoRe","Then what - LULU remix",1.44,2022-12-18 10:59:58,2022-12-18,0.623,0.989,1,-7.321,0,0.071,0.00219,0.791,0.0673,0.0306,145.013,"dark techno","fast"
"1100",2022-12-18 11:00:00,"Midnight Vices","Immortal Wishes - Clair Remix",5.59,2022-12-18 10:59:54,2022-12-18,0.451,0.999,1,-7.899,1,0.101,0.000396,0.835,0.105,0.58,157.992,"french techno","fast"
"1103",2022-12-18 11:00:00,"Shadym","Purity",1.77,2022-12-18 10:59:58,2022-12-18,0.594,0.998,4,-6.003,1,0.0751,4.47e-05,0.694,0.0724,0.186,148.015,"dark techno","fast"
"1105",2022-12-18 11:00:00,"Vendex","Hell Rave",2.59,2022-12-18 10:59:57,2022-12-18,0.497,0.994,11,-7.758,0,0.0668,0.000772,0.711,0.0841,0.309,154.999,"spanish techno","fast"
"1107",2022-12-18 11:00:00,"Kozlov","Toxic Aura",1.47,2022-12-18 10:59:58,2022-12-18,0.419,0.989,1,-7.122,1,0.0805,0.000215,0.873,0.109,0.0647,151.996,"hard techno","fast"
"1109",2022-12-18 11:02:00,"Svetec","Existance",85.04,2022-12-18 11:00:34,2022-12-18,0.594,0.962,11,-4.915,1,0.173,0.000592,0.885,0.0681,0.0652,75.5,"raw techno","fast"
"1112",2022-12-18 11:03:00,"Shlomo","Branding Terror",1.85,2022-12-18 11:02:58,2022-12-18,0.486,0.897,11,-10.188,1,0.037,0.000293,0.859,0.194,0.57,144.011,"french techno","fast"
"1115",2022-12-18 11:06:00,"WNDRLST","Love, Death And Insensibility",2.09,2022-12-18 11:05:57,2022-12-18,0.626,0.91,7,-9.351,1,0.116,0.0122,0.891,0.442,0.302,143.985,"hard techno","fast"
"1117",2022-12-18 11:06:00,"Vendex","Legion",223.45,2022-12-18 11:02:16,2022-12-18,0.495,0.995,2,-4.524,1,0.0578,0.00606,0.654,0.346,0.127,154.973,"spanish techno","fast"
"1118",2022-12-18 11:06:00,"Paolo Ferrara","Human Nature",3.12,2022-12-18 11:05:56,2022-12-18,0.548,0.914,9,-5.981,1,0.193,0.00319,0.835,0.125,0.229,145.006,"spanish techno","fast"
"1119",2022-12-18 11:07:00,"Lemane","Void",1.98,2022-12-18 11:06:58,2022-12-18,0.713,0.995,11,-9.184,0,0.0412,0.000348,0.838,0.102,0.445,153.006,"acid techno","fast"
"1120",2022-12-18 11:08:00,"Jacidorex","Dark Drone - VCL Remix",73.78,2022-12-18 11:06:46,2022-12-18,0.617,0.939,8,-6.733,1,0.077,0.000139,0.712,0.327,0.109,152.067,"acidcore","fast"
"1121",2022-12-18 11:34:00,"Jacidorex","Dark Drone - VCL Remix",283.026,2022-12-18 11:29:16,2022-12-18,0.617,0.939,8,-6.733,1,0.077,0.000139,0.712,0.327,0.109,152.067,"acidcore","fast"
"1122",2022-12-18 11:34:00,"Rezystor","Synthetic Nightmare",5.933,2022-12-18 11:33:54,2022-12-18,0.505,0.944,1,-11.209,1,0.0402,0.00254,0.8,0.131,0.379,142.995,"techno rave","fast"
"1124",2022-12-18 11:40:00,"753","Dare - Brecc Remix",366.334,2022-12-18 11:33:53,2022-12-18,0.57,0.912,0,-8.273,0,0.0631,3.9e-05,0.864,0.368,0.0383,143.995,"hard techno","fast"
"1127",2022-12-18 11:45:00,"Mariah Carey","All I Want for Christmas Is You",1.16,2022-12-18 11:44:58,2022-12-18,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"dance pop","medium"
"1128",2022-12-18 11:47:00,"Brenda Lee","Rockin' Around The Christmas Tree",126.266,2022-12-18 11:44:53,2022-12-18,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,"adult standards","medium"
"1129",2022-12-18 11:51:00,"Band Aid","Do They Know It's Christmas? - 1984 Version",222.533,2022-12-18 11:47:17,2022-12-18,0.598,0.643,0,-6.933,1,0.0364,0.164,3.35e-05,0.0992,0.349,115.41,"musical advocacy","medium"
"1130",2022-12-18 11:55:00,"Kelly Clarkson","Santa, Can’t You Hear Me",242.644,2022-12-18 11:50:57,2022-12-18,0.495,0.896,11,-2.381,1,0.0331,0.005,0,0.353,0.462,146.04,"dance pop","fast"
"1131",2022-12-18 11:57:00,"Elvis Presley","Here Comes Santa Claus (Right Down Santa Claus Lane)",115.826,2022-12-18 11:55:04,2022-12-18,0.575,0.236,2,-16.982,1,0.0422,0.968,0.0178,0.105,0.829,79.576,"rock-and-roll","slow"
"1132",2022-12-18 12:01:00,"Mariah Carey","All I Want for Christmas Is You",241.106,2022-12-18 11:56:58,2022-12-18,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,"dance pop","medium"
"1133",2022-12-18 12:04:00,"Eagles","Please Come Home for Christmas - 2013 Remaster",177.44,2022-12-18 12:01:02,2022-12-18,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,"album rock","slow"
"1134",2022-12-18 12:08:00,"Britney Spears","My Only Wish (This Year)",255.4,2022-12-18 12:03:44,2022-12-18,0.669,0.843,0,-3.766,1,0.0268,0.169,0,0.195,0.702,147.08,"dance pop","fast"
"1135",2022-12-18 12:11:00,"Frank Sinatra","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",155.453,2022-12-18 12:08:24,2022-12-18,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,"adult standards","slow"
"1136",2022-12-18 12:14:00,"John Lennon","Happy Xmas (War Is Over) - Remastered 2010",214.333,2022-12-18 12:10:25,2022-12-18,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,"album rock","medium"
"1137",2022-12-18 12:16:00,"Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011",100.721,2022-12-18 12:14:19,2022-12-18,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,"album rock","medium"
"1138",2022-12-18 13:04:00,"Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011",6.86,2022-12-18 13:03:53,2022-12-18,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,"album rock","medium"
"1140",2022-12-18 13:17:00,"Fenrick","PUSH",354.193,2022-12-18 13:11:05,2022-12-18,0.551,0.966,2,-5.674,1,0.0614,0.00142,0.777,0.117,0.347,144.996,"french techno","fast"
"1141",2022-12-18 13:23:00,"VII Circle","Mayhem - Fractions Remix",375.118,2022-12-18 13:16:44,2022-12-18,0.455,0.994,11,-5.719,1,0.0752,1.09e-05,0.881,0.35,0.0767,144.996,"minimal dub","fast"
"1144",2022-12-18 13:30:00,"I Hate Models","Werewolf Disco Club",219.383,2022-12-18 13:26:20,2022-12-18,0.622,0.923,9,-5.224,1,0.0385,0.00218,0.821,0.12,0.214,146.004,"dark techno","fast"
"1145",2022-12-18 19:43:00,"I Hate Models","Werewolf Disco Club",0.44,2022-12-18 19:42:59,2022-12-18,0.622,0.923,9,-5.224,1,0.0385,0.00218,0.821,0.12,0.214,146.004,"dark techno","fast"
"1146",2022-12-18 19:49:00,"Svetec","Existance",385.182,2022-12-18 19:42:34,2022-12-18,0.594,0.962,11,-4.915,1,0.173,0.000592,0.885,0.0681,0.0652,75.5,"raw techno","fast"
"1148",2022-12-18 20:02:00,"Charlie Sparks (UK)","Hooligans",373.574,2022-12-18 19:55:46,2022-12-18,0.602,1,8,-6.138,0,0.0612,6.48e-05,0.589,0.525,0.0356,146.987,"techno rave","fast"
"1149",2022-12-18 20:07:00,"Midnight Vices","Prohibis",309.624,2022-12-18 20:01:50,2022-12-18,0.562,0.967,6,-8.117,1,0.103,0.00016,0.833,0.643,0.0366,144.996,"french techno","fast"
"1151",2022-12-18 20:10:00,"Alignment","Focus And Concentration",1.23,2022-12-18 20:09:58,2022-12-18,0.585,0.925,1,-6.375,0,0.0527,9.58e-05,0.848,0.0634,0.0729,145.004,"acid techno","fast"
"1152",2022-12-18 20:10:00,"WNDRLST","World On Fire",1.3,2022-12-18 20:09:58,2022-12-18,0.562,1,1,-7.596,1,0.0562,0.0276,0.69,0.798,0.0579,144.995,"hard techno","fast"
"1153",2022-12-18 20:10:00,"MORSURE","To My Berlin Ravers",1.42,2022-12-18 20:09:58,2022-12-18,0.579,1,1,-6.307,1,0.107,0.00671,0.867,0.0746,0.3,155.013,"dark techno","fast"
"1154",2022-12-18 20:11:00,"Charlie Sparks (UK)","Lullaby",0.72,2022-12-18 20:10:59,2022-12-18,0.599,0.937,6,-5.402,0,0.101,0.000109,0.826,0.0935,0.136,144.97,"techno rave","fast"
"1155",2022-12-18 20:11:00,"Tommy Holohan","Subaru Impreza",0.86,2022-12-18 20:10:59,2022-12-18,0.598,0.984,11,-5.456,1,0.0772,0.00131,0.122,0.215,0.302,137.007,"hard techno","fast"
"1159",2022-12-18 20:17:00,"Tommy Holohan","Subaru Impreza",20.897,2022-12-18 20:16:39,2022-12-18,0.598,0.984,11,-5.456,1,0.0772,0.00131,0.122,0.215,0.302,137.007,"hard techno","fast"
"1161",2022-12-18 21:16:00,"José Feliciano","Feliz Navidad",99.14,2022-12-18 21:14:20,2022-12-18,0.513,0.831,2,-9.004,1,0.0383,0.55,0,0.336,0.963,148.837,"latin pop","fast"
"1164",2022-12-18 21:33:00,"Svetec","Set Up - Original Mix",356.712,2022-12-18 21:27:03,2022-12-18,0.626,0.987,1,-4.914,0,0.0694,0.000132,0.929,0.105,0.152,145.994,"raw techno","fast"
"1166",2022-12-18 21:45:00,"Charlie Sparks (UK)","Hooligans",373.574,2022-12-18 21:38:46,2022-12-18,0.602,1,8,-6.138,0,0.0612,6.48e-05,0.589,0.525,0.0356,146.987,"techno rave","fast"
"1167",2022-12-18 21:50:00,"Rudosa","Dark Places",23.27,2022-12-18 21:49:36,2022-12-18,0.549,0.976,11,-7.911,0,0.0448,1.22e-05,0.864,0.0968,0.325,149.996,"dark techno","fast"
"1169",2022-12-18 22:10:00,"Fenrick","Feel the Bass",1.23,2022-12-18 22:09:58,2022-12-18,0.55,0.98,8,-4.004,0,0.0752,9.98e-05,0.815,0.133,0.496,150.015,"french techno","fast"
"1170",2022-12-18 22:10:00,"Svetec","Existance",1.41,2022-12-18 22:09:58,2022-12-18,0.594,0.962,11,-4.915,1,0.173,0.000592,0.885,0.0681,0.0652,75.5,"raw techno","fast"
"1171",2022-12-18 22:10:00,"Jacidorex","Dark Drone - VCL Remix",1.71,2022-12-18 22:09:58,2022-12-18,0.617,0.939,8,-6.733,1,0.077,0.000139,0.712,0.327,0.109,152.067,"acidcore","fast"
"1173",2022-12-18 22:10:00,"Lars Huismann","Bulletproof - Original Mix",5.21,2022-12-18 22:09:54,2022-12-18,0.723,0.985,7,-8.435,1,0.124,0.0467,0.673,0.107,0.106,143.006,"hard techno","fast"
"1174",2022-12-18 22:10:00,"VINYA","Morn",15.86,2022-12-18 22:09:44,2022-12-18,0.535,0.977,9,-8.61,0,0.0715,0.0416,0.731,0.0931,0.152,144.988,"techno rave","fast"
"1175",2022-12-18 22:10:00,"Geerson","Crazy with the All Squad",5.53,2022-12-18 22:09:54,2022-12-18,0.514,0.978,2,-7.054,1,0.0499,0.000114,0.795,0.0876,0.435,148.004,"french techno","fast"
"1178",2022-12-18 22:33:00,"Fenrick","Feel the Bass",437.314,2022-12-18 22:25:42,2022-12-18,0.55,0.98,8,-4.004,0,0.0752,9.98e-05,0.815,0.133,0.496,150.015,"french techno","fast"
"1179",2022-12-18 22:39:00,"AnD","Screaming",341.818,2022-12-18 22:33:18,2022-12-18,0.175,0.95,5,-22.376,1,0.06,0.149,0.982,0.369,1e-05,114.511,"sleep","fast"
"1180",2022-12-18 22:45:00,"Champas","Raw Matters - Original Mix",328.951,2022-12-18 22:39:31,2022-12-18,0.565,0.989,11,-8.366,1,0.0754,0.103,0.754,0.0923,0.0626,142.986,"dark techno","fast"
"1184",2022-12-18 23:10:00,"I Hate Models","Werewolf Disco Club",563.84,2022-12-18 23:00:36,2022-12-18,0.622,0.923,9,-5.224,1,0.0385,0.00218,0.821,0.12,0.214,146.004,"dark techno","fast"
"1188",2022-12-19 00:02:00,"Balrog","The Runaway",1.43,2022-12-19 00:01:58,2022-12-18,0.617,0.979,9,-8.24,0,0.0903,0.00193,0.784,0.22,0.0963,142.008,"techno rave","fast"
"1190",2022-12-19 00:02:00,"TNT","Teknogym 2k19",1.73,2022-12-19 00:01:58,2022-12-18,0.341,0.998,8,-3.111,1,0.44,0.002,0.0267,0.425,0.101,150.073,"euphoric hardstyle","fast"
"1191",2022-12-19 00:02:00,"Kozlov","She wants you to go harder",3.07,2022-12-19 00:01:56,2022-12-18,0.36,1,0,-9.114,1,0.0647,0.000312,0.823,0.147,0.031,154.985,"hard techno","fast"
"1192",2022-12-19 00:02:00,"L <U+0245> V <U+03A3> N","I Thought You Were Real (Exil der Schatten Remix)",2.1,2022-12-19 00:01:57,2022-12-18,0.551,0.946,1,-7.385,1,0.0485,5.4e-05,0.892,0.112,0.0359,143.023,"raw techno","fast"
"1196",2022-12-19 00:21:00,"VINYA","Caun",376.453,2022-12-19 00:14:43,2022-12-18,0.523,0.968,1,-9.167,1,0.0602,0.000464,0.852,0.123,0.515,142.019,"techno rave","fast"
"1198",2022-12-19 00:36:00,"B2","Welcome To Hell",4.91,2022-12-19 00:35:55,2022-12-18,0.566,0.978,2,-10.789,1,0.0835,0.0543,0.949,0.137,0.0332,145.013,"techno rave","fast"
"1199",2022-12-19 00:36:00,"Sweet Medicine","Northern Souls",3.66,2022-12-19 00:35:56,2022-12-18,0.619,0.335,4,-10.514,0,0.0379,0.4,0.709,0.127,0.115,74.007,"lo-fi jazzhop","medium"
"1200",2022-12-19 01:19:00,"VINYA","Morn",534.386,2022-12-19 01:10:05,2022-12-19,0.535,0.977,9,-8.61,0,0.0715,0.0416,0.731,0.0931,0.152,144.988,"techno rave","fast"
"1202",2022-12-19 01:31:00,"SWART","1996 - Original Mix",332.591,2022-12-19 01:25:27,2022-12-19,0.641,0.848,11,-7.285,0,0.109,0.000287,0.788,0.103,0.0639,139.983,"belgian techno","fast"
"1206",2022-12-19 18:40:00,"Kozlov","Toxic Aura",408.947,2022-12-19 18:33:11,2022-12-19,0.419,0.989,1,-7.122,1,0.0805,0.000215,0.873,0.109,0.0647,151.996,"hard techno","fast"
"1213",2022-12-19 19:30:00,"AnGy KoRe","Autovelox - Original Mix",1.4,2022-12-19 19:29:58,2022-12-19,0.612,0.977,1,-7.348,0,0.0461,0.00686,0.842,0.11,0.655,154.95,"dark techno","fast"
"1215",2022-12-19 19:30:00,"TNT","Reverse The Bass",1.37,2022-12-19 19:29:58,2022-12-19,0.665,0.973,1,-3.807,1,0.435,0.000242,0.0465,0.194,0.155,155.003,"euphoric hardstyle","fast"
"1218",2022-12-19 19:48:00,"YA","Come On Venoms - Original Mix",371.87,2022-12-19 19:41:48,2022-12-19,0.559,0.969,10,-7.261,0,0.113,0.0139,0.879,0.112,0.179,154.992,"techno rave","fast"
"1219",2022-12-19 19:54:00,"Tham","Future Suffering",405.234,2022-12-19 19:47:14,2022-12-19,0.457,0.97,8,-8.46,1,0.0515,7.28e-05,0.82,0.233,0.248,143.026,"hard techno","fast"
"1220",2022-12-19 20:01:00,"Tommy Holohan","Inter Dimensional Hardcore Business",400.385,2022-12-19 19:54:19,2022-12-19,0.28,0.99,1,-8.849,0,0.078,0.00772,0.831,0.42,0.173,140.979,"hard techno","fast"
"1227",2022-12-19 20:39:00,"Densha Crisis","Kinetik Strength",301.534,2022-12-19 20:33:58,2022-12-19,0.555,0.994,7,-4.049,1,0.524,0.0169,0.488,0.369,0.111,173.698,"doomcore","fast"
"1230",2022-12-19 21:32:00,"ORGIE","Die Another Day",392.112,2022-12-19 21:25:27,2022-12-19,0.574,0.994,3,-6.22,0,0.0503,0.000237,0.929,0.647,0.0301,141.992,"hard techno","fast"
"1231",2022-12-19 21:37:00,"Champas","Raw Matters - Original Mix",328.951,2022-12-19 21:31:31,2022-12-19,0.565,0.989,11,-8.366,1,0.0754,0.103,0.754,0.0923,0.0626,142.986,"dark techno","fast"
"1232",2022-12-19 21:54:00,"Jacidorex","Dark Drone - VCL Remix",263.865,2022-12-19 21:49:36,2022-12-19,0.617,0.939,8,-6.733,1,0.077,0.000139,0.712,0.327,0.109,152.067,"acidcore","fast"
"1234",2022-12-19 21:58:00,"Clair","Edge Of Emotion",193.53,2022-12-19 21:54:46,2022-12-19,0.548,0.934,1,-8.169,1,0.0622,0.00333,0.826,0.199,0.305,169.989,"acid techno","fast"
"1237",2022-12-19 22:09:00,"VINYA","Morn",333.606,2022-12-19 22:03:26,2022-12-19,0.535,0.977,9,-8.61,0,0.0715,0.0416,0.731,0.0931,0.152,144.988,"techno rave","fast"
"1238",2022-12-19 22:12:00,"VINYA","Morn",167.889,2022-12-19 22:09:12,2022-12-19,0.535,0.977,9,-8.61,0,0.0715,0.0416,0.731,0.0931,0.152,144.988,"techno rave","fast"
"1239",2022-12-19 22:18:00,"Vendex","Holy Crucifixion - DICA Remix",349.3,2022-12-19 22:12:10,2022-12-19,0.597,0.999,4,-6.26,0,0.0702,0.000335,0.907,0.337,0.109,149.998,"spanish techno","fast"
"1241",2022-12-19 22:26:00,"Golpe","I Am Your Dealer - Boris S. Remix",258.857,2022-12-19 22:21:41,2022-12-19,0.725,0.951,0,-6.175,0,0.173,0.0119,0.656,0.629,0.182,158.003,"deep hardtechno","fast"
"1243",2022-12-19 22:27:00,"Golpe","I Am Your Dealer - Boris S. Remix",5.7,2022-12-19 22:26:54,2022-12-19,0.725,0.951,0,-6.175,0,0.173,0.0119,0.656,0.629,0.182,158.003,"deep hardtechno","fast"
