"","endTime","artistName","trackName","duration","startTime","date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre","energy_level"
"618",2022-12-08 15:03:00,"Grover Washington, Jr.","Just the Two of Us",2.365,2022-12-08 15:02:57,2022-12-08,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,"smooth jazz","medium"
"619",2022-12-08 15:03:00,"Mata","Prawy do Lewego",0.384,2022-12-08 15:02:59,2022-12-08,0.824,0.471,1,-9.889,1,0.176,0.153,0,0.167,0.569,122.019,"polish hip hop","medium"
"620",2022-12-08 15:03:00,"Mata","Prawy do Lewego",0,2022-12-08 15:03:00,2022-12-08,0.824,0.471,1,-9.889,1,0.176,0.153,0,0.167,0.569,122.019,"polish hip hop","medium"
"621",2022-12-08 15:04:00,"Otsochodzi","Tarcho Terror",87.887,2022-12-08 15:02:32,2022-12-08,0.772,0.775,0,-5.087,1,0.276,0.0414,0,0.175,0.732,142.037,"polish hip hop","fast"
"622",2022-12-08 15:07:00,"Otsochodzi","KFC",148.645,2022-12-08 15:04:31,2022-12-08,0.8,0.84,2,-6.684,1,0.181,0.0539,0,0.171,0.758,154.968,"polish hip hop","fast"
"623",2022-12-08 15:10:00,"Guzior","Chabo",178.736,2022-12-08 15:07:01,2022-12-08,0.752,0.697,7,-7.093,1,0.254,0.446,8.52e-05,0.12,0.331,94.99,"polish hip hop","fast"
"625",2022-12-08 15:16:00,"TUZZA Globale","KOSMOPOLITA",186.437,2022-12-08 15:12:53,2022-12-08,0.705,0.689,8,-6.827,1,0.332,0.314,0,0.151,0.366,149.879,"polish alternative rap","fast"
"626",2022-12-08 15:17:00,"M0LLY","Gadka prosta",42.053,2022-12-08 15:16:17,2022-12-08,0.716,0.636,2,-7.739,1,0.331,0.0223,3.14e-06,0.0711,0.253,175.245,"polish alternative rap","medium"
"627",2022-12-08 15:20:00,"Otsochodzi","Polepiony",196.597,2022-12-08 15:16:43,2022-12-08,0.371,0.738,9,-8.221,0,0.479,0.38,0,0.65,0.626,82.379,"polish hip hop","fast"
"628",2022-12-08 15:24:00,"Mata","Homo ludens",201.853,2022-12-08 15:20:38,2022-12-08,0.71,0.444,7,-10.417,0,0.634,0.547,0,0.217,0.534,83.62,"polish hip hop","medium"
"630",2022-12-08 15:27:00,"Belmondawg","Pappardelle all'arrabbiata",136.412,2022-12-08 15:24:43,2022-12-08,0.729,0.805,6,-7.055,0,0.474,0.512,0,0.109,0.558,83.983,"polish alternative rap","fast"
"631",2022-12-08 15:30:00,"TUZZA Globale","FULL METAL JACKET",179.986,2022-12-08 15:27:00,2022-12-08,0.723,0.553,6,-8.993,1,0.377,0.742,0,0.307,0.779,142.098,"polish alternative rap","medium"
"632",2022-12-08 15:33:00,"Otsochodzi","Luty",157.575,2022-12-08 15:30:22,2022-12-08,0.823,0.549,5,-8.987,0,0.171,0.0911,0,0.111,0.196,98.989,"polish hip hop","medium"
"635",2022-12-08 15:40:00,"Zdechły Osa","West Coast",189.333,2022-12-08 15:36:50,2022-12-08,0.654,0.86,1,-3.734,1,0.164,0.0326,2.66e-05,0.465,0.129,89.938,"polish alternative rap","fast"
"636",2022-12-08 15:41:00,"Oki","I To Jest Fakt",71.52,2022-12-08 15:39:48,2022-12-08,0.781,0.669,8,-6.465,0,0.448,0.198,0,0.0849,0.881,170.156,"polish hip hop","fast"
"637",2022-12-08 15:45:00,"Otsochodzi","Yessirski",191.966,2022-12-08 15:41:48,2022-12-08,0.9,0.623,6,-7.64,0,0.0987,0.208,0,0.0804,0.696,120.02,"polish hip hop","medium"
"638",2022-12-08 15:53:00,"Belmondawg","Te Tereny",0.94,2022-12-08 15:52:59,2022-12-08,0.714,0.523,6,-8.952,1,0.415,0.336,0.000436,0.301,0.534,159.954,"polish alternative rap","medium"
"639",2022-12-08 15:53:00,"PRO8L3M","Ground Zero",57.002,2022-12-08 15:52:02,2022-12-08,0.691,0.723,1,-6.756,0,0.0866,0.101,0.00049,0.0439,0.336,144.059,"polish alternative rap","fast"
"640",2022-12-08 15:55:00,"Mlodyskiny","Towar",115.862,2022-12-08 15:53:04,2022-12-08,0.697,0.804,1,-7.382,1,0.138,0.353,0.694,0.312,0.0515,158.006,"polish trap","fast"
"641",2022-12-08 15:57:00,"TUZZA Globale","CHIELLINI",145.054,2022-12-08 15:54:34,2022-12-08,0.835,0.504,5,-9.668,0,0.172,0.43,0.0455,0.151,0.486,132.034,"polish alternative rap","medium"
"642",2022-12-08 16:00:00,"Otsochodzi","WWA Melanż",133.09,2022-12-08 15:57:46,2022-12-08,0.923,0.753,1,-6.695,1,0.2,0.229,0,0.251,0.312,110.017,"polish hip hop","fast"
"643",2022-12-08 16:02:00,"Szczyl","Hiphopkryta",145.161,2022-12-08 15:59:34,2022-12-08,0.766,0.672,2,-7.067,1,0.18,0.154,0.000406,0.135,0.512,92.999,"polish alternative","fast"
"644",2022-12-08 16:03:00,"Pezet","Jan Paweł",1.393,2022-12-08 16:02:58,2022-12-08,0.642,0.677,2,-6.644,1,0.23,0.0477,3.43e-06,0.112,0.427,170.019,"polish hip hop","fast"
"645",2022-12-08 16:03:00,"Diho","No to cyk",1.193,2022-12-08 16:02:58,2022-12-08,0.803,0.782,7,-6.541,1,0.458,0.0716,0,0.0808,0.82,160.061,"polish hip hop","fast"
"646",2022-12-08 16:03:00,"Taco Hemingway","POL Smoke",0.561,2022-12-08 16:02:59,2022-12-08,0.728,0.743,7,-6.519,1,0.204,0.337,0,0.224,0.488,141.952,"polish hip hop","fast"
"647",2022-12-08 16:03:00,"Otsochodzi","Hai Ha",27.938,2022-12-08 16:02:32,2022-12-08,0.533,0.724,11,-8.749,0,0.213,0.452,2.43e-06,0.0591,0.45,81.86,"polish hip hop","fast"
"648",2022-12-08 16:03:00,"Jan-Rapowanie","LAXJFK",38.884,2022-12-08 16:02:21,2022-12-08,0.696,0.554,4,-9.052,0,0.32,0.112,0.000201,0.341,0.698,142.012,"polish hip hop","medium"
"649",2022-12-08 16:03:00,"Otsochodzi","SMS",0.905,2022-12-08 16:02:59,2022-12-08,0.875,0.78,1,-5.18,1,0.252,0.121,0,0.0843,0.519,87.999,"polish hip hop","fast"
"651",2022-12-08 16:03:00,"Jan-Rapowanie","TRYB SAMOLOTOWY",0.848,2022-12-08 16:02:59,2022-12-08,0.834,0.847,5,-7.536,0,0.201,0.11,0,0.109,0.31,97.002,"polish hip hop","fast"
"652",2022-12-08 16:03:00,"Belmondawg","Truteń (Remastered)",1.446,2022-12-08 16:02:58,2022-12-08,0.74,0.707,10,-9.937,0,0.45,0.308,0,0.109,0.0341,77.53,"polish alternative rap","fast"
"653",2022-12-08 16:06:00,"Jan-Rapowanie","TRYB SAMOLOTOWY",153.402,2022-12-08 16:03:26,2022-12-08,0.834,0.847,5,-7.536,0,0.201,0.11,0,0.109,0.31,97.002,"polish hip hop","fast"
"656",2022-12-08 16:13:00,"Hodak","Omerta",213.853,2022-12-08 16:09:26,2022-12-08,0.811,0.573,1,-12.194,1,0.302,0.129,0.000534,0.626,0.647,93.027,"polish alternative rap","medium"
"657",2022-12-08 16:14:00,"Otsochodzi","Produkt",61.986,2022-12-08 16:12:58,2022-12-08,0.738,0.685,5,-8.728,0,0.312,0.0016,0.232,0.51,0.468,151.188,"polish hip hop","fast"
"658",2022-12-08 16:16:00,"Belmondawg","Aglio Olio e Peperoncino",154.127,2022-12-08 16:13:25,2022-12-08,0.894,0.634,8,-7.312,1,0.275,0.029,0,0.142,0.59,140.026,"polish alternative rap","medium"
"659",2022-12-08 16:20:00,"Pezet","Tyrmand i Hłasko",244.752,2022-12-08 16:15:55,2022-12-08,0.642,0.643,7,-7.989,1,0.323,0.18,0,0.157,0.191,100.751,"polish hip hop","medium"
"660",2022-12-08 16:24:00,"Taco Hemingway","Pokédex",27.763,2022-12-08 16:23:32,2022-12-08,0.827,0.59,0,-11.847,0,0.34,0.521,0,0.293,0.622,101.38,"polish hip hop","medium"
"662",2022-12-08 16:34:00,"Guzior","Chabo",178.736,2022-12-08 16:31:01,2022-12-08,0.752,0.697,7,-7.093,1,0.254,0.446,8.52e-05,0.12,0.331,94.99,"polish hip hop","fast"
"664",2022-12-08 16:40:00,"TUZZA Globale","KOSMOPOLITA",186.437,2022-12-08 16:36:53,2022-12-08,0.705,0.689,8,-6.827,1,0.332,0.314,0,0.151,0.366,149.879,"polish alternative rap","fast"
"665",2022-12-08 16:44:00,"M0LLY","Gadka prosta",204.042,2022-12-08 16:40:35,2022-12-08,0.716,0.636,2,-7.739,1,0.331,0.0223,3.14e-06,0.0711,0.253,175.245,"polish alternative rap","medium"
"666",2022-12-08 16:47:00,"Otsochodzi","Polepiony",196.597,2022-12-08 16:43:43,2022-12-08,0.371,0.738,9,-8.221,0,0.479,0.38,0,0.65,0.626,82.379,"polish hip hop","fast"
"667",2022-12-08 16:50:00,"Mata","Homo ludens",201.853,2022-12-08 16:46:38,2022-12-08,0.71,0.444,7,-10.417,0,0.634,0.547,0,0.217,0.534,83.62,"polish hip hop","medium"
"669",2022-12-08 16:55:00,"Belmondawg","Pappardelle all'arrabbiata",136.412,2022-12-08 16:52:43,2022-12-08,0.729,0.805,6,-7.055,0,0.474,0.512,0,0.109,0.558,83.983,"polish alternative rap","fast"
"670",2022-12-08 17:06:00,"TUZZA Globale","FULL METAL JACKET",84.559,2022-12-08 17:04:35,2022-12-08,0.723,0.553,6,-8.993,1,0.377,0.742,0,0.307,0.779,142.098,"polish alternative rap","medium"
"671",2022-12-08 18:10:00,"TUZZA Globale","FULL METAL JACKET",2.46,2022-12-08 18:09:57,2022-12-08,0.723,0.553,6,-8.993,1,0.377,0.742,0,0.307,0.779,142.098,"polish alternative rap","medium"
"672",2022-12-08 18:13:00,"Belmondawg","Pappardelle all'arrabbiata",136.412,2022-12-08 18:10:43,2022-12-08,0.729,0.805,6,-7.055,0,0.474,0.512,0,0.109,0.558,83.983,"polish alternative rap","fast"
"673",2022-12-08 18:16:00,"TUZZA Globale","FULL METAL JACKET",179.986,2022-12-08 18:13:00,2022-12-08,0.723,0.553,6,-8.993,1,0.377,0.742,0,0.307,0.779,142.098,"polish alternative rap","medium"
"674",2022-12-08 18:18:00,"Otsochodzi","Luty",157.575,2022-12-08 18:15:22,2022-12-08,0.823,0.549,5,-8.987,0,0.171,0.0911,0,0.111,0.196,98.989,"polish hip hop","medium"
"676",2022-12-08 19:02:00,"Męskie Granie Orkiestra 2018","Początek",0.565,2022-12-08 19:01:59,2022-12-08,0.771,0.703,8,-6.299,0,0.0423,0.0628,0,0.0847,0.954,110.001,"polish alternative","fast"
"677",2022-12-08 19:02:00,"Męskie Granie Orkiestra 2018","Początek",22.178,2022-12-08 19:01:37,2022-12-08,0.771,0.703,8,-6.299,0,0.0423,0.0628,0,0.0847,0.954,110.001,"polish alternative","fast"
"679",2022-12-08 19:02:00,"Celeste","Strange",1.255,2022-12-08 19:01:58,2022-12-08,0.286,0.0847,2,-9.883,1,0.0397,0.934,6.94e-06,0.121,0.112,70.743,"british soul","slow"
"680",2022-12-08 19:06:00,"Męskie Granie Orkiestra 2018","Początek",236.013,2022-12-08 19:02:03,2022-12-08,0.771,0.703,8,-6.299,0,0.0423,0.0628,0,0.0847,0.954,110.001,"polish alternative","fast"
"681",2022-12-08 19:10:00,"Dawid Podsiadło","W Dobrą Stronę",214.416,2022-12-08 19:06:25,2022-12-08,0.705,0.725,4,-5.957,1,0.0295,0.172,0,0.346,0.819,124.969,"polish pop","fast"
"682",2022-12-08 19:10:00,"Celeste","Strange",6.361,2022-12-08 19:09:53,2022-12-08,0.286,0.0847,2,-9.883,1,0.0397,0.934,6.94e-06,0.121,0.112,70.743,"british soul","slow"
"683",2022-12-08 19:14:00,"Dawid Podsiadło","Trofea",214.408,2022-12-08 19:10:25,2022-12-08,0.758,0.673,0,-7.51,1,0.0579,0.00885,1.31e-05,0.158,0.635,109.908,"polish pop","fast"
"684",2022-12-08 19:14:00,"Dawid Podsiadło","WiRUS",50.229,2022-12-08 19:13:09,2022-12-08,0.696,0.575,8,-7.371,0,0.0339,0.00326,1.11e-05,0.816,0.836,123.989,"polish pop","medium"
"685",2022-12-08 19:21:00,"Dawid Podsiadło","Szarość i Róż",221.293,2022-12-08 19:17:18,2022-12-08,0.553,0.658,7,-6.116,0,0.032,0.0468,0.000112,0.0836,0.577,172.028,"polish pop","medium"
"686",2022-12-08 19:22:00,"Męskie Granie Orkiestra","Nic Nie Może Przecież Wiecznie Trwać - Live",29.609,2022-12-08 19:21:30,2022-12-08,0.189,0.576,7,-7.197,0,0.0346,0.0264,5.21e-05,0.7,0.0635,87.375,"polish alternative","medium"
"687",2022-12-08 19:26:00,"Dawid Podsiadło","Trójkąty i Kwadraty",243.066,2022-12-08 19:21:56,2022-12-08,0.712,0.716,4,-9.767,0,0.0328,0.0153,0.0533,0.126,0.768,124.961,"polish pop","fast"
"688",2022-12-08 19:29:00,"Dawid Podsiadło","TAZOSy",210.826,2022-12-08 19:25:29,2022-12-08,0.823,0.638,3,-7.164,1,0.0374,0.0234,5.46e-06,0.303,0.934,122.981,"polish pop","medium"
"689",2022-12-08 19:34:00,"Belmondawg","Te Tereny",0.63,2022-12-08 19:33:59,2022-12-08,0.714,0.523,6,-8.952,1,0.415,0.336,0.000436,0.301,0.534,159.954,"polish alternative rap","medium"
"690",2022-12-08 19:34:00,"Dawid Podsiadło","And I",23.566,2022-12-08 19:33:36,2022-12-08,0.754,0.72,9,-6.312,0,0.0292,0.0887,8.13e-05,0.0888,0.794,114.001,"polish pop","fast"
"691",2022-12-08 19:34:00,"TUZZA Globale","CHIELLINI",0.95,2022-12-08 19:33:59,2022-12-08,0.835,0.504,5,-9.668,0,0.172,0.43,0.0455,0.151,0.486,132.034,"polish alternative rap","medium"
"692",2022-12-08 19:34:00,"Zdechły Osa","West Coast",1.01,2022-12-08 19:33:58,2022-12-08,0.654,0.86,1,-3.734,1,0.164,0.0326,2.66e-05,0.465,0.129,89.938,"polish alternative rap","fast"
"694",2022-12-08 19:34:00,"Otsochodzi","Yessirski",0.93,2022-12-08 19:33:59,2022-12-08,0.9,0.623,6,-7.64,0,0.0987,0.208,0,0.0804,0.696,120.02,"polish hip hop","medium"
"695",2022-12-08 19:34:00,"Oki","I To Jest Fakt",0.83,2022-12-08 19:33:59,2022-12-08,0.781,0.669,8,-6.465,0,0.448,0.198,0,0.0849,0.881,170.156,"polish hip hop","fast"
"697",2022-12-08 19:34:00,"Mlodyskiny","Towar",0.58,2022-12-08 19:33:59,2022-12-08,0.697,0.804,1,-7.382,1,0.138,0.353,0.694,0.312,0.0515,158.006,"polish trap","fast"
"698",2022-12-08 19:34:00,"PRO8L3M","Ground Zero",0.85,2022-12-08 19:33:59,2022-12-08,0.691,0.723,1,-6.756,0,0.0866,0.101,0.00049,0.0439,0.336,144.059,"polish alternative rap","fast"
"699",2022-12-08 19:36:00,"Mlodyskiny","Towar",115.862,2022-12-08 19:34:04,2022-12-08,0.697,0.804,1,-7.382,1,0.138,0.353,0.694,0.312,0.0515,158.006,"polish trap","fast"
"700",2022-12-08 19:39:00,"Kuban","na okrągło",188.181,2022-12-08 19:35:51,2022-12-08,0.724,0.525,7,-8.337,1,0.256,0.334,4.51e-06,0.0779,0.427,175.955,"polish alternative rap","medium"
"701",2022-12-08 19:42:00,"TUZZA Globale","CHIELLINI",156.557,2022-12-08 19:39:23,2022-12-08,0.835,0.504,5,-9.668,0,0.172,0.43,0.0455,0.151,0.486,132.034,"polish alternative rap","medium"
"702",2022-12-08 19:43:00,"Dawid Podsiadło","Małomiasteczkowy",203.253,2022-12-08 19:39:36,2022-12-08,0.573,0.833,6,-8.18,0,0.0469,0.0131,0.000126,0.791,0.451,167.977,"polish pop","fast"
"703",2022-12-08 19:45:00,"Mlodyskiny","Towar",226.432,2022-12-08 19:41:13,2022-12-08,0.697,0.804,1,-7.382,1,0.138,0.353,0.694,0.312,0.0515,158.006,"polish trap","fast"
"704",2022-12-08 19:47:00,"Dawid Podsiadło","Dżins",282.759,2022-12-08 19:42:17,2022-12-08,0.651,0.641,0,-7.916,1,0.0318,0.0118,0.000284,0.418,0.214,130.007,"polish pop","medium"
"705",2022-12-08 19:48:00,"TUZZA Globale","CHIELLINI",183.64,2022-12-08 19:44:56,2022-12-08,0.835,0.504,5,-9.668,0,0.172,0.43,0.0455,0.151,0.486,132.034,"polish alternative rap","medium"
"706",2022-12-08 19:51:00,"Dawid Podsiadło","Pastempomat",20.296,2022-12-08 19:50:39,2022-12-08,0.597,0.672,5,-8.012,1,0.0315,0.0398,1.3e-05,0.168,0.552,119.995,"polish pop","fast"
"707",2022-12-08 19:51:00,"Dawid Podsiadło","mori",194.826,2022-12-08 19:47:45,2022-12-08,0.37,0.497,6,-7.579,1,0.0501,0.634,0,0.154,0.101,125.032,"polish pop","medium"
"708",2022-12-08 19:51:00,"Dawid Podsiadło","Nie lubię Cię",4.988,2022-12-08 19:50:55,2022-12-08,0.593,0.883,5,-5.929,0,0.0264,0.0049,0.000195,0.154,0.562,123.984,"polish pop","fast"
"709",2022-12-08 19:51:00,"Otsochodzi","WWA Melanż",133.09,2022-12-08 19:48:46,2022-12-08,0.923,0.753,1,-6.695,1,0.2,0.229,0,0.251,0.312,110.017,"polish hip hop","fast"
"710",2022-12-08 19:53:00,"Szczyl","Hiphopkryta",145.161,2022-12-08 19:50:34,2022-12-08,0.766,0.672,2,-7.067,1,0.18,0.154,0.000406,0.135,0.512,92.999,"polish alternative","fast"
"711",2022-12-08 19:54:00,"Jan-Rapowanie","LAXJFK",80.825,2022-12-08 19:52:39,2022-12-08,0.696,0.554,4,-9.052,0,0.32,0.112,0.000201,0.341,0.698,142.012,"polish hip hop","medium"
"712",2022-12-08 19:55:00,"Arctic Monkeys","505",14.72,2022-12-08 19:54:45,2022-12-08,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,"garage rock","fast"
"713",2022-12-08 19:55:00,"sanah","ostatnia nadzieja",225.767,2022-12-08 19:51:14,2022-12-08,0.688,0.721,4,-7.931,0,0.0326,0.126,0.000247,0.583,0.493,104.973,"polish pop","fast"
"714",2022-12-08 19:55:00,"Kwiat Jabłoni","Mogło być nic",7.97,2022-12-08 19:54:52,2022-12-08,0.573,0.634,4,-8.492,0,0.0377,0.198,5.24e-06,0.094,0.247,148.036,"polish alternative","medium"
"715",2022-12-08 19:58:00,"Taco Hemingway","Europa",198.186,2022-12-08 19:54:41,2022-12-08,0.754,0.638,11,-7.382,0,0.115,0.385,1.44e-05,0.0999,0.539,169.999,"polish hip hop","medium"
"717",2022-12-08 20:03:00,"Red Hot Chili Peppers","The Adventures of Rain Dance Maggie",282.4,2022-12-08 19:58:17,2022-12-08,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,"alternative rock","fast"
"718",2022-12-08 20:03:00,"Męskie Granie Orkiestra 2018","Początek",462.843,2022-12-08 19:55:17,2022-12-08,0.771,0.703,8,-6.299,0,0.0423,0.0628,0,0.0847,0.954,110.001,"polish alternative","fast"
"719",2022-12-08 20:05:00,"schafter","blow off",134.739,2022-12-08 20:02:45,2022-12-08,0.736,0.429,7,-12.305,0,0.237,0.217,0.447,0.765,0.435,89.927,"polish hip hop","medium"
"720",2022-12-08 20:07:00,"I Monster","Heaven",237.44,2022-12-08 20:03:02,2022-12-08,0.41,0.656,9,-6.97,1,0.0316,0.523,0.000342,0.103,0.0871,79.989,"downtempo","medium"
"721",2022-12-08 20:08:00,"TACONAFIDE","Metallica 808",187.958,2022-12-08 20:04:52,2022-12-08,0.628,0.778,2,-6.34,1,0.25,0.173,0,0.141,0.362,170.069,"polish hip hop","fast"
"722",2022-12-08 20:11:00,"Dawid Podsiadło","mori",268.206,2022-12-08 20:06:31,2022-12-08,0.37,0.497,6,-7.579,1,0.0501,0.634,0,0.154,0.101,125.032,"polish pop","medium"
"723",2022-12-08 20:11:00,"the small town kids","Pomocy!",160.002,2022-12-08 20:08:19,2022-12-08,0.66,0.443,7,-10.428,0,0.0567,0.427,0.00014,0.108,0.537,147.108,"polish alternative","medium"
"724",2022-12-08 20:14:00,"schafter","good will hunting",181.015,2022-12-08 20:10:58,2022-12-08,0.483,0.457,1,-10.858,0,0.0518,0.00624,0.000701,0.114,0.338,79.647,"polish hip hop","medium"
"725",2022-12-08 20:14:00,"Bitamina","Pornosy",183.226,2022-12-08 20:10:56,2022-12-08,0.839,0.526,10,-8.352,0,0.259,0.0682,7.23e-05,0.394,0.859,112.009,"polish alternative","medium"
"726",2022-12-08 20:17:00,"schafter","eskeemos",195.348,2022-12-08 20:13:44,2022-12-08,0.851,0.558,9,-6.41,1,0.157,0.0557,0,0.181,0.306,128.975,"polish hip hop","medium"
"727",2022-12-08 20:17:00,"Vito Bambino","Nie Róbmy Dzieci Dziś",179.12,2022-12-08 20:14:00,2022-12-08,0.388,0.385,11,-13.81,1,0.106,0.329,0.000179,0.413,0.323,96.022,"polish alternative","medium"
"728",2022-12-08 20:21:00,"Dawid Podsiadło","Najnowszy Klip",229.666,2022-12-08 20:17:10,2022-12-08,0.719,0.673,8,-8.083,1,0.0343,0.0661,1.34e-06,0.135,0.345,94.008,"polish pop","fast"
"729",2022-12-08 20:22:00,"TACONAFIDE","8 kobiet - Remix",270.813,2022-12-08 20:17:29,2022-12-08,0.725,0.571,8,-7.642,1,0.128,0.478,0,0.112,0.267,140.047,"polish hip hop","medium"
"730",2022-12-08 20:24:00,"Quebonafide","RUMPELSTILSKIN",208.053,2022-12-08 20:20:31,2022-12-08,0.528,0.568,5,-6.639,0,0.185,0.607,0.000243,0.332,0.617,79.099,"polish hip hop","medium"
"731",2022-12-08 20:25:00,"Jan-Rapowanie","Bąbelek",185.013,2022-12-08 20:21:54,2022-12-08,0.75,0.57,7,-10.996,1,0.296,0.502,0,0.0755,0.701,139.949,"polish hip hop","medium"
"732",2022-12-08 20:28:00,"Łona I Webber","To Nic Nie Znaczy",199.682,2022-12-08 20:24:40,2022-12-08,0.605,0.589,11,-7.806,0,0.762,0.271,0,0.093,0.441,177.181,"polish alternative","medium"
"733",2022-12-08 20:31:00,"Hodak","Bez Zarzutów",138.75,2022-12-08 20:28:41,2022-12-08,0.885,0.424,1,-13.41,1,0.317,0.212,0,0.328,0.512,112.027,"polish alternative rap","medium"
"734",2022-12-08 20:33:00,"Imagine Dragons","Nothing Left To Say / Rocks - Medley",537.04,2022-12-08 20:24:02,2022-12-08,0.266,0.786,0,-7.332,1,0.047,0.117,6.08e-05,0.109,0.0621,107.97,"modern rock","fast"
"735",2022-12-08 20:34:00,"schafter","bigos",218.226,2022-12-08 20:30:21,2022-12-08,0.84,0.805,6,-8.317,1,0.188,0.223,4.51e-06,0.0839,0.945,152.075,"polish hip hop","fast"
"736",2022-12-08 20:37:00,"Artur Rojek","Syreny",216.44,2022-12-08 20:33:23,2022-12-08,0.555,0.693,11,-8.067,1,0.0246,0.0319,0.0363,0.0878,0.309,90.012,"polish alternative","fast"
"737",2022-12-08 20:57:00,"Sokół","Na cały świat",204.877,2022-12-08 20:53:35,2022-12-08,0.637,0.734,2,-6.401,0,0.294,0.242,0,0.105,0.512,163.966,"polish hip hop","fast"
"738",2022-12-08 22:05:00,"Arctic Monkeys","R U Mine?",131.853,2022-12-08 22:02:48,2022-12-08,0.288,0.758,6,-5.692,0,0.0371,0.00616,0,0.303,0.619,97.094,"garage rock","fast"
"739",2022-12-09 11:11:00,"Sokół","Na cały świat",10.767,2022-12-09 11:10:49,2022-12-09,0.637,0.734,2,-6.401,0,0.294,0.242,0,0.105,0.512,163.966,"polish hip hop","fast"
"740",2022-12-09 11:16:00,"Dawid Podsiadło","Dżins",311.8,2022-12-09 11:10:48,2022-12-09,0.651,0.641,0,-7.916,1,0.0318,0.0118,0.000284,0.418,0.214,130.007,"polish pop","medium"
"742",2022-12-09 12:23:00,"Dawid Podsiadło","D I A B L E",219.466,2022-12-09 12:19:20,2022-12-09,0.754,0.72,9,-6.312,0,0.0292,0.0887,8.13e-05,0.0888,0.794,114.001,"polish pop","fast"
"744",2022-12-09 13:06:00,"Sokół","Na cały świat",0.81,2022-12-09 13:05:59,2022-12-09,0.637,0.734,2,-6.401,0,0.294,0.242,0,0.105,0.512,163.966,"polish hip hop","fast"
"746",2022-12-09 13:12:00,"Taco Hemingway","Nie Mam Czasu",202.613,2022-12-09 13:08:37,2022-12-09,0.822,0.628,6,-6.817,1,0.216,0.546,0,0.112,0.857,140.052,"polish hip hop","medium"
"747",2022-12-09 13:13:00,"Otsochodzi","Yessirski",20.789,2022-12-09 13:12:39,2022-12-09,0.9,0.623,6,-7.64,0,0.0987,0.208,0,0.0804,0.696,120.02,"polish hip hop","medium"
"748",2022-12-09 13:16:00,"Guzior","Chabo",178.736,2022-12-09 13:13:01,2022-12-09,0.752,0.697,7,-7.093,1,0.254,0.446,8.52e-05,0.12,0.331,94.99,"polish hip hop","fast"
"749",2022-12-09 13:18:00,"Łona I Webber","Ballada o Szlachetnym Czorcie",136.92,2022-12-09 13:15:43,2022-12-09,0.854,0.532,1,-8.893,0,0.146,0.398,0,0.132,0.798,94.976,"polish alternative","medium"
"750",2022-12-09 13:23:00,"Twenty One Pilots","Chlorine",324.466,2022-12-09 13:17:35,2022-12-09,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,"modern rock","fast"
"751",2022-12-09 13:28:00,"Dawid Podsiadło","Bela",256.352,2022-12-09 13:23:43,2022-12-09,0.704,0.648,0,-6.615,1,0.0259,0.0343,2.19e-06,0.1,0.65,104.015,"polish pop","medium"
"752",2022-12-09 13:31:00,"Dawid Podsiadło","Pastempomat",182.279,2022-12-09 13:27:57,2022-12-09,0.597,0.672,5,-8.012,1,0.0315,0.0398,1.3e-05,0.168,0.552,119.995,"polish pop","fast"
"753",2022-12-09 13:33:00,"Żabson","Icey",149.647,2022-12-09 13:30:30,2022-12-09,0.772,0.674,2,-7.105,1,0.305,0.284,0.00055,0.145,0.353,169.879,"polish hip hop","fast"
"754",2022-12-09 13:37:00,"Miły ATZ","Z Pierwszej Ręki",196.457,2022-12-09 13:33:43,2022-12-09,0.732,0.606,1,-6.236,0,0.333,0.0175,0,0.367,0.519,86.979,"polish alternative rap","medium"
"755",2022-12-09 13:42:00,"Pezet","Ukryty w Mieście Krzyk",295.176,2022-12-09 13:37:04,2022-12-09,0.695,0.665,1,-8.3,1,0.35,0.401,0.000557,0.11,0.6,176.136,"polish hip hop","medium"
"756",2022-12-09 13:45:00,"Otsochodzi","KFC",148.645,2022-12-09 13:42:31,2022-12-09,0.8,0.84,2,-6.684,1,0.181,0.0539,0,0.171,0.758,154.968,"polish hip hop","fast"
"757",2022-12-09 13:48:00,"Paktofonika","Nowiny",224.146,2022-12-09 13:44:15,2022-12-09,0.765,0.707,9,-7.246,1,0.299,0.368,1.74e-06,0.103,0.651,90.002,"polish hip hop","fast"
"758",2022-12-09 13:52:00,"Gorillaz","Rhinestone Eyes",200.173,2022-12-09 13:48:39,2022-12-09,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,"alternative hip hop","fast"
"759",2022-12-09 13:56:00,"Vito Bambino","Rampage",225.133,2022-12-09 13:52:14,2022-12-09,0.443,0.433,9,-11.973,0,0.224,0.0847,9.26e-06,0.176,0.325,97.176,"polish alternative","medium"
"760",2022-12-09 13:59:00,"TACONAFIDE","TLC",198.506,2022-12-09 13:55:41,2022-12-09,0.729,0.542,1,-8.132,1,0.123,0.229,1.03e-06,0.324,0.34,78.529,"polish hip hop","medium"
