"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"261","Led Zeppelin","studies","Black Dog - Remaster",0.864,2022-12-28 15:12:16,"fast","album rock",123
"262","Led Zeppelin","studies","Stairway to Heaven - Remaster",0.34,2022-12-27 15:57:57,"medium","album rock",480
"263","LemON","free time","Cicha noc",0.0931,2022-12-22 14:06:09,"slow","polish pop",2
"264","LemON","free time","Tycha nicz",0.0426,2022-12-23 20:48:25,"slow","polish pop",78
"265","LemON","other","Do świąt",0.123,2022-12-22 18:58:56,"slow","polish pop",63
"266","LemON","studies","Cicha noc",0.0931,2022-12-22 14:06:09,"slow","polish pop",179
"267","LemON","studies","Jutro",0.613,2022-12-26 20:31:58,"medium","polish pop",1
"268","LemON","studies","Tycha nicz",0.0426,2022-12-23 20:48:25,"slow","polish pop",117
"269","Magdalena Wasylik","free time","Pierwszy Raz Jak Siega Pamiec",0.366,2022-12-26 20:11:15,"medium","bajki",169
"270","Maisie Peters","free time","Worst of You",0.466,2022-12-19 09:59:42,"medium","alt z",180
"271","Mandy Moore","free time","When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",0.42,2022-12-26 19:48:27,"medium","dance pop",147
"272","Męskie Granie Orkiestra 2018","free time","Początek",0.703,2022-12-26 21:05:03,"fast","polish alternative",236
"273","Michael Bublé","studies","Holly Jolly Christmas",0.465,2022-12-27 12:54:58,"medium","adult standards",121
"274","Michal Rosinski","free time","Corazón",0.416,2022-12-26 20:41:56,"medium","disney polska",35
"275","Michal Rosinski","studies","Corazón",0.416,2022-12-26 20:41:56,"medium","disney polska",91
"276","Muse","free time","Starlight",0.874,2022-12-29 18:26:59,"fast","modern rock",43
"277","Muse","studies","Starlight",0.874,2022-12-29 18:26:59,"fast","modern rock",215
"278","Music Lab Collective","other","Silent Night (Arr.Guitar)",0.0216,2022-12-16 15:30:19,"slow","classify",101
"279","Myslovitz","studies","Dla Ciebie",0.598,2022-12-26 21:42:14,"medium","polish alternative",225
"280","Nat King Cole","other","Joy To The World",0.337,2022-12-18 12:41:35,"medium","adult standards",84
"281","Natalia Nykiel","free time","Pół kroku stąd - z filmu ""Vaiana - Skarb Oceanu""",0.402,2022-12-26 16:16:02,"medium","polish alternative",165
"282","Nick Drake","studies","Day Is Done",0.298,2022-12-27 16:06:33,"slow","art rock",134
"283","Nirvana","free time","Come As You Are",0.824,2022-12-29 12:52:21,"fast","grunge",2
"284","Nirvana","free time","The Man Who Sold The World",0.753,2022-12-27 17:13:38,"fast","grunge",5
"285","Nirvana","other","Come As You Are",0.824,2022-12-29 12:52:21,"fast","grunge",3
"286","Nirvana","studies","Come As You Are",0.824,2022-12-29 12:52:21,"fast","grunge",231
"287","Nirvana","studies","Come As You Are",0.824,2022-12-29 20:03:21,"fast","grunge",197
"288","Nirvana","studies","The Man Who Sold The World",0.753,2022-12-27 17:13:38,"fast","grunge",273
"289","Nirvana","studies","The Man Who Sold The World",0.753,2022-12-29 10:27:38,"fast","grunge",44
"290","Oasis","free time","Stop Crying Your Heart Out",0.558,2022-12-29 10:37:56,"medium","beatlesque",8
"291","Oasis","free time","Wonderwall - Remastered",0.893,2022-12-28 22:25:41,"fast","beatlesque",91
"292","Oasis","free time","Wonderwall - Remastered",0.893,2022-12-29 19:42:41,"fast","beatlesque",2
"293","Oasis","other","Wonderwall - Remastered",0.893,2022-12-29 19:42:41,"fast","beatlesque",14
"294","Oasis","studies","Half the World Away - Remastered",0.458,2022-12-29 21:31:39,"medium","beatlesque",20
"295","Oasis","studies","Stop Crying Your Heart Out",0.558,2022-12-29 10:37:56,"medium","beatlesque",287
"296","Oasis","studies","Stop Crying Your Heart Out",0.558,2022-12-29 19:55:56,"medium","beatlesque",322
"297","Oasis","studies","Wonderwall - Remastered",0.893,2022-12-28 22:25:41,"fast","beatlesque",170
"298","Oasis","studies","Wonderwall - Remastered",0.893,2022-12-29 19:42:41,"fast","beatlesque",214
"299","Obywatel G.C.","free time","Tak ... Tak ... To Ja",0.921,2022-12-26 16:21:52,"fast","polish rock",7
"300","OneRepublic","free time","Love Runs Out",0.935,2022-12-26 20:47:15,"fast","piano rock",47
"301","OneRepublic","other","Love Runs Out",0.935,2022-12-26 20:47:15,"fast","piano rock",9
"302","OneRepublic","studies","Love Runs Out",0.935,2022-12-26 20:47:15,"fast","piano rock",148
"303","Pavlov's Dog","free time","Julia",0.446,2022-12-28 13:19:50,"medium","art rock",28
"304","Pavlov's Dog","studies","Julia",0.446,2022-12-28 13:19:50,"medium","art rock",124
"305","Pawbeats","other","Pod śniegiem",0.485,2022-12-19 09:58:35,"medium","polish alternative rap",24
"306","Pentatonix","other","White Christmas (feat. The Manhattan Transfer)",0.419,2022-12-18 12:45:41,"medium","a cappella",20
"307","Pierre Oslonn","free time","Angels We Have Heard On High",0.13,2022-12-16 15:44:34,"slow","piano cover",45
"308","Pierre Oslonn","other","Angels We Have Heard On High",0.13,2022-12-16 15:44:34,"slow","piano cover",27
"309","Pink Floyd","free time","Comfortably Numb - 2011 Remastered Version",0.3,2022-12-27 15:16:40,"slow","album rock",8
"310","Pink Floyd","free time","Wish You Were Here",0.262,2022-12-27 16:16:38,"slow","album rock",137
"311","Pink Floyd","other","Wish You Were Here",0.262,2022-12-27 16:16:38,"slow","album rock",42
"312","Pink Floyd","studies","Comfortably Numb - 2011 Remastered Version",0.3,2022-12-27 15:16:40,"slow","album rock",360
"313","Pink Floyd","studies","Wish You Were Here",0.262,2022-12-27 16:16:38,"slow","album rock",31
"314","Pixies","free time","Where Is My Mind? - Remastered",0.441,2022-12-28 22:22:05,"medium","alternative rock",110
"315","Pixies","free time","Where Is My Mind? - Remastered",0.441,2022-12-29 18:19:05,"medium","alternative rock",14
"316","Pixies","other","Where Is My Mind? - Remastered",0.441,2022-12-28 22:22:05,"medium","alternative rock",11
"317","Pixies","other","Where Is My Mind? - Remastered",0.441,2022-12-29 18:19:05,"medium","alternative rock",78
"318","Pixies","studies","Where Is My Mind? - Remastered",0.441,2022-12-27 14:23:05,"medium","alternative rock",234
"319","Pixies","studies","Where Is My Mind? - Remastered",0.441,2022-12-28 22:22:05,"medium","alternative rock",102
"320","Pixies","studies","Where Is My Mind? - Remastered",0.441,2022-12-29 18:19:05,"medium","alternative rock",116
"321","Queen","free time","Who Wants To Live Forever - Remastered 2011",0.399,2022-12-28 13:23:04,"medium","classic rock",32
"322","Queen","other","Spread Your Wings - Remastered 2011",0.658,2022-12-28 13:51:25,"medium","classic rock",3
"323","Queen","other","The Show Must Go On - Remastered 2011",0.686,2022-12-27 15:22:22,"fast","classic rock",65
"324","Queen","studies","Spread Your Wings - Remastered 2011",0.658,2022-12-28 13:51:25,"medium","classic rock",229
"325","Queen","studies","The Show Must Go On - Remastered 2011",0.686,2022-12-27 15:22:22,"fast","classic rock",178
"326","Queen","studies","Who Wants To Live Forever - Remastered 2011",0.399,2022-12-28 13:23:04,"medium","classic rock",246
"327","R.E.M.","free time","Everybody Hurts",0.324,2022-12-29 10:32:39,"slow","alternative rock",169
"328","R.E.M.","free time","Losing My Religion",0.855,2022-12-26 21:34:31,"fast","alternative rock",268
"329","R.E.M.","free time","Losing My Religion",0.855,2022-12-27 15:02:31,"fast","alternative rock",1
"330","R.E.M.","free time","Losing My Religion",0.855,2022-12-29 19:51:31,"fast","alternative rock",5
"331","R.E.M.","free time","Man On The Moon",0.699,2022-12-27 16:24:45,"fast","alternative rock",27
"332","R.E.M.","other","Losing My Religion",0.855,2022-12-27 15:02:31,"fast","alternative rock",22
"333","R.E.M.","other","Man On The Moon",0.699,2022-12-29 18:41:45,"fast","alternative rock",19
"334","R.E.M.","other","Nightswimming",0.385,2022-12-27 15:29:41,"medium","alternative rock",218
"335","R.E.M.","studies","Drive",0.432,2022-12-27 16:50:28,"medium","alternative rock",274
"336","R.E.M.","studies","Everybody Hurts",0.324,2022-12-27 14:31:39,"slow","alternative rock",320
"337","R.E.M.","studies","Everybody Hurts",0.324,2022-12-29 10:32:39,"slow","alternative rock",100
"338","R.E.M.","studies","Imitation Of Life",0.755,2022-12-29 12:32:02,"fast","alternative rock",191
"339","R.E.M.","studies","Imitation Of Life",0.755,2022-12-29 19:12:02,"fast","alternative rock",251
"340","R.E.M.","studies","Losing My Religion",0.855,2022-12-27 15:02:31,"fast","alternative rock",280
"341","R.E.M.","studies","Losing My Religion",0.855,2022-12-28 22:40:31,"fast","alternative rock",227
"342","R.E.M.","studies","Losing My Religion",0.855,2022-12-29 19:51:31,"fast","alternative rock",257
"343","R.E.M.","studies","Man On The Moon",0.699,2022-12-27 16:24:45,"fast","alternative rock",264
"344","R.E.M.","studies","Man On The Moon",0.699,2022-12-29 18:41:45,"fast","alternative rock",279
"345","R.E.M.","studies","Nightswimming",0.385,2022-12-27 15:29:41,"medium","alternative rock",23
"346","R.E.M.","studies","Nightswimming",0.385,2022-12-29 21:30:58,"medium","alternative rock",1
"347","Radiohead","free time","Creep",0.43,2022-12-29 12:40:01,"medium","alternative rock",184
"348","Radiohead","free time","Karma Police",0.501,2022-12-27 15:44:35,"medium","alternative rock",4
"349","Radiohead","free time","No Surprises",0.393,2022-12-29 21:05:10,"medium","alternative rock",5
"350","Radiohead","other","Creep",0.43,2022-12-27 14:41:01,"medium","alternative rock",72
"351","Radiohead","other","Creep",0.43,2022-12-29 12:40:01,"medium","alternative rock",38
"352","Radiohead","other","Karma Police",0.501,2022-12-27 15:44:35,"medium","alternative rock",5
"353","Radiohead","other","No Surprises",0.393,2022-12-29 21:05:10,"medium","alternative rock",152
"354","Radiohead","studies","Creep",0.43,2022-12-29 12:40:01,"medium","alternative rock",3
"355","Radiohead","studies","Creep",0.43,2022-12-29 18:56:01,"medium","alternative rock",214
"356","Radiohead","studies","High and Dry",0.383,2022-12-27 17:26:42,"medium","alternative rock",242
"357","Radiohead","studies","High and Dry",0.383,2022-12-29 12:14:48,"medium","alternative rock",71
"358","Radiohead","studies","Karma Police",0.501,2022-12-27 15:44:35,"medium","alternative rock",251
"359","Radiohead","studies","No Surprises",0.393,2022-12-29 21:05:10,"medium","alternative rock",59
"360","Ralph Kaminski","other","Wyjątkowo zimny maj",0.452,2022-12-27 12:39:36,"medium","polish alternative",52
"361","Ralph Kaminski","studies","Kosmiczne Energie",0.535,2022-12-26 20:28:37,"medium","polish alternative",22
"362","Ralph Kaminski","studies","Mój Hymn o Warszawie",0.279,2022-12-26 20:41:58,"slow","polish alternative",1
"363","Ralph Kaminski","studies","Wyjątkowo zimny maj",0.452,2022-12-27 12:39:36,"medium","polish alternative",212
"364","Rare Bird","other","Sympathy",0.0916,2022-12-27 17:45:12,"slow","art rock",47
"365","Rare Bird","studies","Sympathy",0.0916,2022-12-27 17:45:12,"slow","art rock",114
"366","Red Hot Chili Peppers","free time","I Could Die for You",0.734,2022-12-19 09:55:47,"fast","alternative rock",23
"367","Red Hot Chili Peppers","free time","Otherside",0.795,2022-12-28 22:08:44,"fast","alternative rock",132
"368","Red Hot Chili Peppers","free time","Road Trippin'",0.474,2022-12-27 14:28:35,"medium","alternative rock",7
"369","Red Hot Chili Peppers","free time","Scar Tissue",0.717,2022-12-26 21:39:24,"fast","alternative rock",119
"370","Red Hot Chili Peppers","free time","Scar Tissue",0.717,2022-12-29 11:44:24,"fast","alternative rock",6
"371","Red Hot Chili Peppers","free time","Under the Bridge",0.345,2022-12-28 22:30:35,"medium","alternative rock",93
"372","Red Hot Chili Peppers","other","I Could Die for You",0.734,2022-12-19 09:55:47,"fast","alternative rock",179
"373","Red Hot Chili Peppers","other","Road Trippin'",0.474,2022-12-29 12:28:35,"medium","alternative rock",2
"374","Red Hot Chili Peppers","other","Under the Bridge",0.345,2022-12-27 14:51:35,"medium","alternative rock",95
"375","Red Hot Chili Peppers","studies","By the Way",0.97,2022-12-29 21:13:23,"fast","alternative rock",220
"376","Red Hot Chili Peppers","studies","Californication",0.767,2022-12-29 12:56:30,"fast","alternative rock",329
"377","Red Hot Chili Peppers","studies","Californication",0.767,2022-12-29 21:20:30,"fast","alternative rock",285
"378","Red Hot Chili Peppers","studies","Otherside",0.795,2022-12-28 22:08:44,"fast","alternative rock",107
"379","Red Hot Chili Peppers","studies","Road Trippin'",0.474,2022-12-27 14:28:35,"medium","alternative rock",201
"380","Red Hot Chili Peppers","studies","Road Trippin'",0.474,2022-12-29 12:28:35,"medium","alternative rock",187
"381","Red Hot Chili Peppers","studies","Road Trippin'",0.474,2022-12-29 20:15:35,"medium","alternative rock",191
"382","Red Hot Chili Peppers","studies","Scar Tissue",0.717,2022-12-26 21:39:24,"fast","alternative rock",119
"383","Red Hot Chili Peppers","studies","Scar Tissue",0.717,2022-12-29 11:44:24,"fast","alternative rock",253
"384","Red Hot Chili Peppers","studies","Scar Tissue",0.717,2022-12-29 19:19:24,"fast","alternative rock",200
"385","Red Hot Chili Peppers","studies","Snow (Hey Oh)",0.9,2022-12-29 10:22:25,"fast","alternative rock",334
"386","Red Hot Chili Peppers","studies","The Zephyr Song",0.803,2022-12-29 18:47:08,"fast","alternative rock",231
"387","Red Hot Chili Peppers","studies","Under the Bridge",0.345,2022-12-27 14:51:35,"medium","alternative rock",163
"388","Red Hot Chili Peppers","studies","Under the Bridge",0.345,2022-12-28 22:30:35,"medium","alternative rock",143
"389","Red Hot Chili Peppers","studies","Under the Bridge",0.345,2022-12-29 19:38:35,"medium","alternative rock",228
"390","Richard Hawley","studies","You and I",0.893,2022-12-29 13:25:33,"fast","british singer-songwriter",206
"391","Rick Gallagher Project","other","The Wassail Song",0.107,2022-12-16 15:27:54,"slow","background piano",125
"392","Robert Rozmus","free time","W drodze przez bajoro",0.889,2022-12-26 20:33:28,"fast","disney polska",23
"393","Robert Rozmus","studies","W drodze przez bajoro",0.889,2022-12-26 20:33:28,"fast","disney polska",71
"394","Rozen","studies","Lepszy ląd",0.557,2022-12-26 20:22:58,"medium","polish alternative",1
"395","Sam Smith","studies","Have Yourself A Merry Little Christmas",0.178,2022-12-22 18:54:09,"slow","pop",110
"396","sanah","free time","Eldorado",0.744,2022-12-26 16:18:55,"fast","polish pop",4
"397","sanah","free time","najlepszy dzień w moim życiu",0.433,2022-12-26 20:56:48,"medium","polish pop",186
"398","sanah","studies","Idź",0.432,2022-12-26 20:37:14,"medium","polish pop",225
"399","sanah","studies","Królowa dram",0.313,2022-12-26 20:22:54,"slow","polish pop",5
"400","sanah","studies","najlepszy dzień w moim życiu",0.433,2022-12-26 20:56:48,"medium","polish pop",38
"401","Sergio Mendes & Brasil '66","free time","Mas Que Nada",0.483,2022-12-26 20:51:20,"medium","lounge",46
"402","Sergio Mendes & Brasil '66","studies","Mas Que Nada",0.483,2022-12-26 20:51:20,"medium","lounge",81
"403","Sia","other","Snowflake",0.354,2022-12-18 12:34:57,"medium","australian dance",242
"404","Sia","studies","Snowman",0.512,2022-12-27 12:52:14,"medium","australian dance",165
"405","Slade","studies","Far Far Away",0.832,2022-12-28 13:07:25,"fast","album rock",178
"406","Snowy White","studies","Bird of Paradise",0.443,2022-12-27 17:18:18,"medium","blues rock",263
"407","Stephanie Beatriz","free time","The Family Madrigal",0.628,2022-12-26 15:54:42,"medium","hollywood",193
"408","Stephanie Beatriz","free time","The Family Madrigal",0.628,2022-12-26 20:02:42,"medium","hollywood",162
"409","Stephanie Beatriz","free time","Waiting On A Miracle",0.554,2022-12-26 15:59:18,"medium","hollywood",122
"410","Sting","free time","Englishman In New York",0.347,2022-12-28 10:56:32,"medium","permanent wave",25
"411","Sting","studies","Englishman In New York",0.347,2022-12-28 10:56:32,"medium","permanent wave",212
"412","Sting","studies","Shape Of My Heart",0.373,2022-12-27 15:40:20,"medium","permanent wave",221
"413","Supertramp","studies","Breakfast In America - 2010 Remastered",0.663,2022-12-28 11:20:20,"medium","album rock",159
"414","System Of A Down","studies","Lonely Day",0.796,2022-12-29 21:36:12,"fast","alternative metal",167
"415","The Alan Parsons Project","free time","Eye In The Sky",0.417,2022-12-28 14:53:23,"medium","album rock",13
"416","The Alan Parsons Project","other","Eye In The Sky",0.417,2022-12-28 14:53:23,"medium","album rock",7
"417","The Alan Parsons Project","studies","Eye In The Sky",0.417,2022-12-28 14:53:23,"medium","album rock",229
"418","The Animals","free time","House of the Rising Sun",0.584,2022-12-27 15:06:30,"medium","album rock",130
"419","The Animals","free time","House of the Rising Sun",0.584,2022-12-29 21:41:30,"medium","album rock",213
"420","The Animals","other","House of the Rising Sun",0.584,2022-12-29 21:41:30,"medium","album rock",33
"421","The Animals","studies","House of the Rising Sun",0.584,2022-12-27 15:06:30,"medium","album rock",136
"422","The Animals","studies","House of the Rising Sun",0.584,2022-12-29 21:41:30,"medium","album rock",27
"423","The Beatles","free time","Let It Be - Remastered 2009",0.403,2022-12-28 12:38:56,"medium","beatlesque",3
"424","The Beatles","free time","While My Guitar Gently Weeps - Remastered 2009",0.654,2022-12-28 12:02:15,"medium","beatlesque",7
"425","The Beatles","free time","Yesterday - Remastered 2009",0.179,2022-12-28 22:12:54,"slow","beatlesque",28
"426","The Beatles","other","While My Guitar Gently Weeps",0.654,2022-12-27 14:48:13,"medium","beatlesque",68
"427","The Beatles","other","While My Guitar Gently Weeps - Remastered 2009",0.654,2022-12-28 12:02:15,"medium","beatlesque",63
"428","The Beatles","studies","Blackbird - Remastered 2009",0.127,2022-12-28 11:10:41,"slow","beatlesque",138
"429","The Beatles","studies","Let It Be - Remastered 2009",0.403,2022-12-28 12:38:56,"medium","beatlesque",233
"430","The Beatles","studies","Let It Be - Remastered 2009",0.403,2022-12-29 19:33:56,"medium","beatlesque",218
"431","The Beatles","studies","While My Guitar Gently Weeps",0.654,2022-12-27 14:48:13,"medium","beatlesque",121
"432","The Beatles","studies","While My Guitar Gently Weeps - Remastered 2009",0.654,2022-12-28 12:02:15,"medium","beatlesque",176
"433","The Beatles","studies","Yesterday - Remastered 2009",0.179,2022-12-27 14:26:54,"slow","beatlesque",125
"434","The Beatles","studies","Yesterday - Remastered 2009",0.179,2022-12-28 22:12:54,"slow","beatlesque",115
"435","The Beatles","studies","Yesterday - Remastered 2009",0.179,2022-12-29 21:30:58,"slow","beatlesque",1
"436","The Cassino","free time","Coming Down",0.462,2022-12-15 22:34:03,"medium","polish indie",109
"437","The Cassino","free time","Nie w tym Mieście",0.599,2022-12-26 21:54:33,"medium","polish indie",6
"438","The Cassino","other","Coming Down",0.462,2022-12-15 22:34:03,"medium","polish indie",37
"439","The Cassino","studies","Coming Down",0.462,2022-12-15 22:34:03,"medium","polish indie",73
"440","The Cassino","studies","Nie w tym Mieście",0.599,2022-12-26 21:54:33,"medium","polish indie",262
"441","The Clash","free time","London Calling - Remastered",0.801,2022-12-27 14:58:39,"fast","classic rock",1
"442","The Clash","other","London Calling - Remastered",0.801,2022-12-27 14:58:39,"fast","classic rock",91
"443","The Clash","studies","London Calling - Remastered",0.801,2022-12-27 14:58:39,"fast","classic rock",66
"444","The Clash","studies","London Calling - Remastered",0.801,2022-12-29 13:02:20,"fast","classic rock",39
"445","The Cure","free time","Boys Don't Cry",0.841,2022-12-29 10:43:24,"fast","new wave",59
"446","The Cure","other","Boys Don't Cry",0.841,2022-12-29 10:43:24,"fast","new wave",21
"447","The Cure","studies","Boys Don't Cry",0.841,2022-12-29 10:43:24,"fast","new wave",81
"448","The Cure","studies","Boys Don't Cry",0.841,2022-12-29 20:00:24,"fast","new wave",133
"449","The Doors","other","People Are Strange",0.467,2022-12-27 15:27:49,"medium","acid rock",24
"450","The Doors","studies","People Are Strange",0.467,2022-12-27 15:27:49,"medium","acid rock",78
"451","The Fratellis","free time","Chelsea Dagger",0.817,2022-12-29 20:27:24,"fast","alternative rock",22
"452","The Fratellis","other","Chelsea Dagger",0.817,2022-12-29 20:27:24,"fast","alternative rock",5
"453","The Fratellis","other","Whistle For The Choir",0.691,2022-12-29 21:25:24,"fast","alternative rock",72
"454","The Fratellis","studies","Chelsea Dagger",0.817,2022-12-29 20:27:24,"fast","alternative rock",145
"455","The Fratellis","studies","Whistle For The Choir",0.691,2022-12-29 21:25:24,"fast","alternative rock",127
"456","The Goo Goo Dolls","free time","Iris",0.715,2022-12-29 18:51:10,"fast","neo mellow",14
"457","The Goo Goo Dolls","other","Iris",0.715,2022-12-29 12:24:10,"fast","neo mellow",13
"458","The Goo Goo Dolls","studies","Iris",0.715,2022-12-29 12:24:10,"fast","neo mellow",288
"459","The Goo Goo Dolls","studies","Iris",0.715,2022-12-29 18:51:10,"fast","neo mellow",257
"460","The Mamas & The Papas","free time","California Dreamin' - Single Version",0.608,2022-12-27 14:45:17,"medium","bubblegum pop",21
"461","The Mamas & The Papas","other","California Dreamin' - Single Version",0.608,2022-12-27 14:45:17,"medium","bubblegum pop",12
"462","The Mamas & The Papas","studies","California Dreamin' - Single Version",0.608,2022-12-27 14:45:17,"medium","bubblegum pop",95
"463","The Police","free time","Every Breath You Take",0.452,2022-12-28 11:00:46,"medium","album rock",6
"464","The Police","free time","Every Breath You Take",0.452,2022-12-29 21:00:46,"medium","album rock",1
"465","The Police","other","Every Breath You Take",0.452,2022-12-29 21:00:46,"medium","album rock",119
"466","The Police","studies","Every Breath You Take",0.452,2022-12-28 11:00:46,"medium","album rock",249
"467","The Police","studies","Message In A Bottle",0.808,2022-12-28 15:06:57,"fast","album rock",2
"468","The Rolling Stones","free time","Paint It, Black",0.795,2022-12-29 21:46:37,"fast","british invasion",104
"469","The Rolling Stones","studies","Angie",0.554,2022-12-28 15:06:58,"medium","british invasion",1
"470","The Rolling Stones","studies","Paint It, Black",0.795,2022-12-29 21:46:37,"fast","british invasion",59
"471","The Velvet Underground","free time","Pale Blue Eyes",0.107,2022-12-28 12:14:20,"slow","alternative rock",162
"472","The Velvet Underground","studies","Pale Blue Eyes",0.107,2022-12-28 12:14:20,"slow","alternative rock",182
"473","The Verve","free time","Bitter Sweet Symphony",0.917,2022-12-28 22:35:02,"fast","alternative rock",79
"474","The Verve","studies","Bitter Sweet Symphony",0.917,2022-12-28 22:35:02,"fast","alternative rock",304
"475","The Verve","studies","Bitter Sweet Symphony",0.917,2022-12-29 19:23:02,"fast","alternative rock",338
"476","Thirteen Senses","free time","Into The Fire",0.63,2022-12-26 21:20:21,"medium","britpop",203
"477","Thirteen Senses","other","Into The Fire",0.63,2022-12-26 21:20:21,"medium","britpop",5
"478","Twenty One Pilots","free time","Stressed Out",0.637,2022-12-19 10:06:37,"medium","modern rock",202
"479","Twenty One Pilots","other","Chlorine",0.674,2022-12-19 10:16:35,"fast","modern rock",278
"480","U2","free time","With Or Without You - Remastered",0.429,2022-12-28 15:07:04,"medium","irish rock",40
"481","U2","studies","With Or Without You - Remastered",0.429,2022-12-28 15:07:04,"medium","irish rock",245
"482","Us The Duo","other","Winter Wonderland",0.316,2022-12-18 12:38:17,"slow","folk-pop",162
"483","Weezer","studies","Island In The Sun",0.81,2022-12-29 12:49:39,"fast","alternative rock",194
"484","Weezer","studies","Island In The Sun",0.81,2022-12-29 19:15:39,"fast","alternative rock",160
"485","Wendy Salisbury","other","We Wish You a Merry Christmas",0.0457,2022-12-16 15:31:31,"slow","lullaby",88
"486","Wishbone Ash","other","Leaf And Stream",0.405,2022-12-27 15:33:53,"medium","album rock",13
"487","Wishbone Ash","other","Throw Down The Sword",0.547,2022-12-28 11:43:08,"medium","album rock",41
"488","Wishbone Ash","studies","Leaf And Stream",0.405,2022-12-27 15:33:53,"medium","album rock",271
"489","Wishbone Ash","studies","Throw Down The Sword",0.547,2022-12-28 11:43:08,"medium","album rock",329
"490","Yusuf / Cat Stevens","other","Wild World",0.542,2022-12-28 16:04:39,"medium","british folk",60
"491","Yusuf / Cat Stevens","studies","Wild World",0.542,2022-12-28 16:04:39,"medium","british folk",124
"492","Zuza Jabłońska","free time","Wierna, odważna i prawa - z filmu „Mulan”",0.455,2022-12-26 16:25:58,"medium","polish pop",1
