"","artistName","trackName","month","day_or_night","times","total_played"
"718","Coldplay","Princess of China",5,"day",3,7.978
"719","Coldplay","See You Soon",5,"day",1,2.85621666666667
"720","Coldplay","Shiver",5,"day",2,6.15141666666667
"721","Coldplay","Sparks",5,"day",2,7.56976666666666
"722","Coldplay","Speed of Sound",5,"day",3,14.3953
"723","Coldplay","Sunrise",5,"day",2,5.03643333333334
"724","Coldplay","The Scientist",5,"day",3,15.48
"725","Coldplay","The Scientist",6,"night",1,5.16
"726","Coldplay","Trouble",5,"day",3,13.6713
"727","Coldplay","Trouble In Town",5,"day",1,4.64843333333333
"728","Coldplay","Up&Up",5,"day",2,13.5106666666667
"729","Coldplay","Violet Hill",5,"day",2,5.97278333333333
"730","Coldplay","Viva La Vida",5,"day",3,9.78976666666667
"731","Coldplay","Viva La Vida",8,"day",1,4.03955
"732","Coldplay","Viva La Vida",11,"day",2,8.0791
"733","Coldplay","Viva La Vida",12,"day",2,8.0791
"734","Coldplay","Viva La Vida - Live from Spotify London",5,"day",1,3.90043333333333
"735","Coldplay","Viva La Vida - Live in Buenos Aires",5,"day",3,8.37305
"736","Coldplay","When I Need A Friend",5,"day",1,2.47638333333333
"737","Coldplay","Yellow",5,"day",3,13.33865
"738","Coldplay","Yellow",6,"day",1,1.21105
"739","Coldplay","Yellow",6,"night",1,4.44621666666667
"740","Coldplay","Yellow",9,"night",1,4.44621666666667
"741","Coldplay","Yellow - Live from Spotify London",5,"day",2,8.41553333333334
"742","Colours in the Street","Long Enough",9,"night",1,4.79166666666667
"743","Conan Gray","Heather",11,"day",1,3.30066666666667
"744","Connie Francis","Stupid Cupid",6,"night",1,2.2291
"745","Connor Price","Violet",10,"day",1,0.73935
"746","Convallaria","Lily Of The Valley",11,"night",1,2.78333333333333
"747","Coral Sant Jordi","Cant del Barça - Official Version",7,"day",1,1.89976666666667
"748","Corbin Tellier","The Road Back",4,"night",1,4.11091666666667
"749","Cosmo Sheldrake","Come Along - Edit",6,"day",2,7.31376666666666
"750","Courtney Hadwin","Old Town Road - Live Cover",6,"day",3,8.484
"751","Courtney Hadwin","Sucker - Live Cover",6,"day",3,9.08330000000001
"752","Crazy Frog","Axel F",4,"day",2,3.39198333333333
"753","Crazy Frog","Axel F",4,"night",1,2.81465
"754","Crazy Frog","Axel F",5,"night",1,2.81465
"755","Crazy Frog","Axel F",7,"day",1,2.81465
"756","Crazy Frog","Axel F",8,"day",1,2.81465
"757","Crazy Frog","Popcorn",4,"night",1,3.20621666666667
"758","Cream","Tales Of Brave Ulysses",2,"day",1,2.77266666666667
"759","Cream","What A Bringdown",2,"day",1,3.96
"760","Cream","White Room",2,"day",1,4.97221666666667
"761","Creative Differences","So Beautiful",5,"day",1,0.87765
"762","Creedence Clearwater Revival","Fortunate Son",2,"day",1,2.45971666666667
"763","Creedence Clearwater Revival","Fortunate Son",3,"day",2,4.69243333333334
"764","Creedence Clearwater Revival","Fortunate Son",3,"night",2,4.69243333333334
"765","Creedence Clearwater Revival","Fortunate Son",4,"day",1,1.86166666666667
"766","Creedence Clearwater Revival","Fortunate Son",5,"day",1,2.34621666666667
"767","Creedence Clearwater Revival","Fortunate Son",6,"day",2,4.69243333333334
"768","Creedence Clearwater Revival","Fortunate Son",7,"day",1,2.34621666666667
"769","Creedence Clearwater Revival","Fortunate Son",8,"day",1,2.34621666666667
"770","Creedence Clearwater Revival","Fortunate Son",11,"day",1,2.34621666666667
"771","Creedence Clearwater Revival","Fortunate Son",12,"day",5,11.2496333333333
"772","Creedence Clearwater Revival","Have You Ever Seen The Rain",10,"day",2,2.67305
"773","Creedence Clearwater Revival","Have You Ever Seen The Rain",12,"day",1,2.26316666666667
"774","Criollo Clouds","The Sky Is A Sea",11,"night",1,3.28333333333333
"775","Cris Mj","Una Noche en Medellín",4,"day",1,1.35405
"776","Crystal Fighters","Follow",5,"day",2,6.3493
"777","Crystal Fighters","Love Natural",5,"day",1,1.76066666666667
"778","csskrouble","Bitwa",5,"day",6,18.4535333333333
"779","csskrouble","Bitwa",5,"night",1,3.50736666666667
"780","csskrouble","Bitwa",8,"night",1,3.50736666666667
"781","Culture Beat","Mr. Vain Recall - Radio Edit",5,"day",1,0.85805
"782","Culture Club","Karma Chameleon - Remastered 2002",7,"day",1,4.21288333333333
"783","Curren$y","The Count (feat. Wiz Khalifa)",1,"day",1,3.24323333333333
"784","Curtis Mayfield","Move on Up - Single Edit",4,"day",1,2.76315
"785","Cypis","JBĆ PIS",10,"night",1,3.16221666666667
"786","Czerwone Gitary","Ciągle pada",7,"night",1,3.72866666666667
"787","Czerwone Gitary","Ciągle pada",10,"night",1,1.45066666666667
"788","Czerwone Gitary","Tak bardzo się starałem",5,"day",1,2.41176666666667
"789","Czesław Niemen","Płonąca stodoła",5,"day",1,2.49843333333333
"790","Czesław Niemen","Sen O Warszawie",3,"night",1,2.63133333333333
"791","Czesław Niemen","Sen O Warszawie",4,"night",1,2.63133333333333
"792","Czesław Niemen","Sen O Warszawie",5,"day",1,2.59156666666667
"793","Czesław Niemen","Sen O Warszawie",6,"night",1,2.63133333333333
"794","Dada","Dizz Knee Land",8,"day",1,4.10888333333333
"795","Daddy Yankee","Gasolina (with Pitbull, Lil Jon, Noriega, Dj Buddha) - Dj Buddha Remix",8,"day",1,4.71733333333333
"796","Daft Punk","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",1,"day",1,4.14021666666667
"797","Daft Punk","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit",8,"day",1,4.14021666666667
"798","Daisy the Great","Record Player (with AJR)",6,"day",5,12.4615
"799","Damien Leith","Got My Mind Set On You",5,"day",1,3.79666666666667
"800","Dan Croll","Compliment Your Soul",5,"day",2,3.03473333333333
"801","Dan Maus","Quiet Times",2,"day",1,2.89655
"802","Dance Time Trio","Dragostea Din Tei",12,"day",1,3.2926
"803","Daniel Lavoie","Les cloches",6,"day",3,14.5895666666667
"804","Daniel Lavoie","Les cloches",8,"day",2,6.41398333333333
"805","Danny Elfman","Mission Impossible - Main Theme",1,"day",1,1.0471
"806","Danny Elfman","Mission Impossible - Main Theme",3,"day",2,2.0942
"807","Danny Elfman","Mission Impossible - Main Theme",4,"day",1,1.0471
"808","Danny Elfman","Mission Impossible - Main Theme",5,"day",1,1.0471
"809","Danny Elfman","The Batman Theme",1,"day",2,5.40186666666666
"810","Danny Elfman","The Batman Theme",3,"day",2,5.27776666666666
"811","Danny Elfman","The Batman Theme",4,"day",1,2.63888333333333
"812","Danny Elfman","The Batman Theme",5,"day",2,5.27776666666666
"813","Danny Elfman","The Batman Theme",6,"day",1,2.63888333333333
"814","Danny Elfman","The Batman Theme",11,"day",1,2.63888333333333
"815","Danny Elfman","The Batman Theme",12,"day",1,2.63888333333333
"816","Daria","Love Blind",4,"day",1,2.58933333333333
"817","Daria","Never Ending Story",6,"day",1,0.752666666666667
"818","Daryl Hall & John Oates","Out of Touch",8,"day",1,3.47651666666667
"819","Daryl Hall & John Oates","Out of Touch",8,"night",1,4.15955
"820","David Dallas","Runnin'",5,"day",1,3.77866666666667
"821","Dawid Podsiadło","awejniak",10,"day",1,3.9391
"822","Dawid Podsiadło","Blant",10,"day",3,9.28998333333333
"823","Dawid Podsiadło","D I A B L E",10,"day",2,5.4912
"824","Dawid Podsiadło","Dżins",7,"day",1,5.19666666666667
"825","Dawid Podsiadło","Dżins",12,"day",1,5.19666666666667
"826","Dawid Podsiadło","Halo",10,"day",2,7.756
"827","Dawid Podsiadło","LIS",7,"day",1,4.50755
"828","Dawid Podsiadło","LIS",8,"day",1,4.50755
"829","Dawid Podsiadło","Małomiasteczkowy",6,"day",1,3.38755
"830","Dawid Podsiadło","Małomiasteczkowy",7,"day",1,3.38755
"831","Dawid Podsiadło","Małomiasteczkowy",12,"day",1,3.38755
"832","Dawid Podsiadło","millenium",10,"day",1,3.69755
"833","Dawid Podsiadło","mori",10,"day",1,3.2471
"834","Dawid Podsiadło","Najnowszy Klip",12,"day",1,3.82776666666667
"835","Dawid Podsiadło","Nie lubię Cię",10,"day",2,6.96533333333334
"836","Dawid Podsiadło","O czym śnisz?",10,"day",2,6.85333333333334
"837","Dawid Podsiadło","Pastempomat",6,"day",1,3.03798333333333
"838","Dawid Podsiadło","Pastempomat",7,"day",1,2.7908
"839","Dawid Podsiadło","Pastempomat",9,"day",1,3.03798333333333
"840","Dawid Podsiadło","Pastempomat",10,"day",2,6.07596666666666
"841","Dawid Podsiadło","POST",7,"day",12,30.4410666666667
"842","Dawid Podsiadło","POST",7,"night",2,5.5259
"843","Dawid Podsiadło","POST",9,"night",1,2.85091666666667
"844","Dawid Podsiadło","POST",10,"day",2,5.73243333333334
"845","Dawid Podsiadło","POST",12,"day",1,2.85091666666667
"846","Dawid Podsiadło","Szarość i Róż",10,"day",1,0.63355
"847","Dawid Podsiadło","TAZOSy",10,"day",2,7.02753333333334
"848","Dawid Podsiadło","To co masz Ty!",10,"day",5,16.94305
"849","Dawid Podsiadło","Trofea",7,"day",1,3.5677
"850","Dawid Podsiadło","Trofea",12,"day",1,2.82533333333333
"851","Dawid Podsiadło","Trójkąty i Kwadraty",5,"day",1,4.0511
"852","Dawid Podsiadło","Trójkąty i Kwadraty",10,"day",1,4.0511
"853","Dawid Podsiadło","W Dobrą Stronę",5,"day",1,3.5736
"854","Dawid Podsiadło","W Dobrą Stronę",12,"day",1,3.5736
"855","Dawid Podsiadło","WiRUS",10,"day",2,5.89218333333334
"856","Dawid Podsiadło","WiRUS",12,"day",1,1.98155
"857","De La Soul","Me Myself And I",4,"day",1,0.963633333333333
"858","De Staat","Down Town",5,"day",1,3.13976666666667
"859","De Su","Kto Wie?",12,"day",1,3.77355
"860","Dead Kennedys","California Uber Alles",2,"day",1,3.30718333333333
"861","Dead Kennedys","California Uber Alles",3,"night",1,2.398
"862","deadmau5","Professional Griefers",5,"day",1,2.42943333333333
"863","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",12,"day",3,3.90618333333333
"864","Death From Above 1979","Crystal Ball",5,"day",3,8.5713
"865","Deee-Lite","Groove Is in the Heart",4,"day",1,3.8631
"866","Deee-Lite","Groove Is in the Heart",5,"day",1,1.49738333333333
"867","Deemz","I Took A Pill In Remiza",8,"day",2,4.02343333333334
"868","Deep Purple","Child in Time - 1995 Remaster",2,"day",1,10.224
"869","Deep Purple","Child in Time - 1995 Remaster",3,"day",1,10.224
"870","Deep Purple","Smoke on the Water",8,"day",1,5.62688333333333
"871","Deep Purple","Smoke On The Water - Remastered 2012",3,"day",2,10.0350333333333
"872","Deep Purple","Smoke On The Water - Remastered 2012",12,"day",6,26.1873333333333
"873","Deep River Quartet","What a Wonderfull World",6,"night",1,2.67485
"874","Delit Quirion","A côté de toi",4,"night",1,3.41666666666667
"875","Demis Roussos","Goodbye My Love Goodbye",10,"day",1,3.95888333333333
"876","Derek & The Dominos","Layla",4,"day",8,33.6277833333333
"877","Derek & The Dominos","Layla",5,"day",5,15.7805333333333
"878","Derek & The Dominos","Layla",5,"night",1,4.01858333333333
"879","Derek & The Dominos","Layla",12,"day",3,15.5100333333333
"880","Derek & The Dominos","Layla",12,"night",1,3.08313333333333
"881","Derek & The Dominos","Nobody Knows You When You're Down And Out",5,"day",1,4.95533333333333
"882","Devi Rubio","Cloudless",4,"night",1,3.73333333333333
"883","Diho","Antonio Banderas",4,"day",1,2.21738333333333
"884","Diho","Szyby",1,"day",1,2.6503
"885","Diho","Szyby",1,"night",1,2.6503
"886","Diho","Szyby (feat. Alberto, Bibic & Josef Bratan)",4,"day",1,2.6503
"887","Diho","Szyby (feat. Alberto, Bibic & Josef Bratan)",4,"night",1,2.6503
"888","Diho","Szyby (feat. Alberto, Bibic & Josef Bratan)",8,"day",2,5.3006
"889","Diley","Iza z Matiza",9,"day",1,1.5464
"890","Dion & The Belmonts","A Teenager In Love",6,"night",1,2.63755
"891","Dionne Warwick","I'll Never Fall in Love Again",6,"night",2,5.828
"892","Dire Straits","Sultans Of Swing",3,"day",1,5.80666666666667
"893","Dirty Rush & Gregor Es","Brass",4,"day",1,3.04383333333333
"894","Dirty South","Tunnel Vision (feat. Some Kinda Wonderful)",5,"day",3,11.5029833333333
"895","Disclosure","F For You",5,"day",1,4.48225
"896","DJ Antoine","Welcome to St. Tropez - DJ Antoine vs. Mad Mark Radio Edit",7,"day",1,3.2532
"897","DJ Gant-Man","Juke It - Clean Radio Edit",10,"day",1,2.22581666666667
"898","DJ Jason Medallion","Shes Made of Candy",5,"day",1,3.36718333333333
"899","DJ Pho","o u t s i d e",6,"day",1,1.3605
"900","DJ Trakmajster","Gdzie jest Zbyszek? - Home Edit",5,"day",1,2.40855
"901","DJ Trakmajster","Gdzie jest Zbyszek? - Home Edit",5,"night",1,2.5
"902","DJ Trakmajster","Moc energia",5,"day",6,20.8928333333333
"903","DJ Trakmajster","Moc energia",5,"night",2,7.77455
"904","DJ Trakmajster","Moc energia",6,"day",1,1.75716666666667
"905","DJ Trakmajster","Moc energia",7,"night",1,4.60683333333333
"906","DJ Trakmajster","Moc energia",9,"day",1,4.60683333333333
"907","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",1,"day",6,11.7722833333333
"908","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",2,"day",2,4.86596666666666
"909","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",2,"night",3,6.18501666666666
"910","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",3,"day",2,3.11431666666666
"911","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",3,"night",1,2.43298333333333
"912","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",4,"day",2,1.12831666666667
"913","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",5,"day",1,0.580833333333333
"914","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",7,"day",2,3.47126666666666
"915","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",7,"night",1,2.43298333333333
"916","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",10,"day",1,2.43298333333333
"917","DJ Wielki Huj","1995 - DJ Wielki Huj Remix",12,"day",1,2.43298333333333
"918","DJ Wielki Huj","Radlery",2,"day",1,2.25401666666667
"919","DJ Wielki Huj","Radlery",2,"night",1,2.06015
"920","DJ Wielki Huj","Radlery",4,"day",8,17.8317666666667
"921","DJ Wielki Huj","Radlery",4,"night",1,2.0448
"922","DJ Wielki Huj","Radlery",5,"day",1,2.06015
"923","DJ Wielki Huj","Radlery",7,"day",2,4.1203
"924","DJ Wielki Huj","Radlery",7,"night",2,4.1203
"925","DJ Wielki Huj","Radlery",10,"day",2,3.30015
"926","DJ Wielki Huj","Radlery",10,"night",1,0.534433333333333
"927","DJ Wielki Huj","Radlery",12,"day",1,2.06015
"928","DJ Wielki Huj","Wakacje W Paterlandzie (Intro)",4,"day",1,0.74855
"929","Dmitri Shostakovich","Jazz Suite No. 2: VI. Waltz 2",2,"day",1,3.22666666666667
"930","Doda","Nie Daj Sie",4,"day",1,3.02688333333333
"931","Doja Cat","Woman",3,"day",1,0.539383333333333
"932","Dolly Parton","Jolene",8,"night",1,2.69221666666667
"933","Dominic Fike","3 Nights",3,"day",3,8.8833
"934","Dominic Fike","Why",3,"day",1,2.29946666666667
"935","Don Kasjo","Sak Maj Bols",5,"day",2,5.60118333333333
"936","Don Kasjo","Sak Maj Bols",5,"night",1,2.90935
"937","Don Poldon","Suota",3,"day",1,0.521866666666667
"938","Doris Day","Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood)",6,"night",1,3.72288333333333
"939","Dorota Marczyk","On nie jest stad",3,"day",2,5.30666666666666
"940","Dorota Marczyk","On nie jest stad",4,"day",2,3.33866666666666
"941","Dove Cameron","Boyfriend",4,"day",1,2.55
"942","Dr. Dre","Still D.R.E.",8,"day",1,4.50976666666667
"943","Dr. SWAG","Zerujemy 07",8,"day",1,2.775
"944","DR. VODKA","KOKAINA",6,"day",1,0.856166666666667
"945","dreamr.","Summer Of '16",11,"day",1,0.79005
"946","DROELOE","Lines of the Broken",6,"day",1,3.17066666666667
"947","Dua Lipa","Be the One",5,"day",1,3.3819
"948","Dua Lipa","Break My Heart",7,"day",1,3.697
"949","Dua Lipa","Don't Start Now",7,"day",1,3.05483333333333
"950","Dua Lipa","IDGAF",8,"day",1,5.79486666666667
"951","Dua Lipa","Levitating (feat. DaBaby)",7,"day",2,4.39728333333333
"952","Dua Lipa","Love Again",3,"day",1,4.30006666666667
"953","Dua Lipa","Love Again",4,"day",1,2.98428333333333
"954","Dua Lipa","Love Again",5,"day",1,2.62433333333333
"955","Dua Lipa","Love Again",6,"day",2,8.60013333333334
"956","Dua Lipa","Love Again",7,"day",1,4.30006666666667
"957","Dua Lipa","Love Again",8,"day",1,4.30006666666667
"958","Dua Lipa","Love Again",11,"day",1,4.30006666666667
"959","Dua Lipa","New Rules",7,"day",1,2.10866666666667
"960","Dua Lipa","New Rules",8,"day",1,3.48866666666667
"961","Dua Lipa","Physical",7,"day",1,3.23048333333333
"962","Dubioza kolektiv","Blam",11,"day",1,3.0951
"963","Dubioza kolektiv","Free.Mp3 - The Pirate Bay Song",11,"day",1,3.46866666666667
"964","Dubioza kolektiv","Hay Libertad",11,"day",1,3.42155
"965","Dubioza kolektiv","Himna Generacije",11,"day",2,3.68645
"966","Dubioza kolektiv","Kažu",11,"day",1,3.76733333333333
"967","Dubioza kolektiv","Može li?",11,"day",1,3.55555
"968","Dubioza kolektiv","No Escape - From Balkan",11,"day",1,0.50805
"969","Dubioza kolektiv","USA",11,"day",1,3.86488333333333
"970","Dubioza kolektiv","USA",12,"night",1,0.559766666666667
"971","Dubioza kolektiv","Volio Bih",11,"day",1,3.78
"972","Duck Sauce","Barbra Streisand - Radio Edit",5,"day",1,3.24221666666667
"973","Duck Sauce","Barbra Streisand - Radio Edit",6,"night",1,3.24221666666667
"974","Duncan Laurence","Arcade",9,"night",1,3.0604
"975","Duologue","Get out While You Can",5,"day",1,4.31288333333333
"976","DVBBS","Tsunami",7,"night",1,3.9451
"977","Dxrk ダーク","RAVE",11,"night",1,2.82075
"978","Dycha","SATYSFEKSZYN",1,"day",1,1.62255
"979","Dzem","Wehikuł Czasu - To Byłby Cud - 2003 Remaster",5,"night",1,5.73513333333333
"980","Dzem","Wehikuł Czasu - To Byłby Cud - 2003 Remaster",7,"day",1,6.19533333333333
"981","EABS","Niekochana",6,"day",1,3.88815
"982","Earth, Wind & Fire","Boogie Wonderland",4,"day",1,4.14733333333333
"983","Earth, Wind & Fire","Let's Groove",4,"night",1,0.571683333333333
"984","Earth, Wind & Fire","Let's Groove",7,"day",1,5.65533333333333
"985","Earth, Wind & Fire","Let's Groove",8,"day",1,5.65533333333333
"986","Earth, Wind & Fire","September",4,"day",4,10.5723
"987","Earth, Wind & Fire","September",4,"night",1,3.58488333333333
"988","Earth, Wind & Fire","September",5,"day",2,4.27688333333333
"989","Earth, Wind & Fire","September",6,"day",1,2.19786666666667
"990","EastWest Rockers","Łap Oddech",7,"night",1,3.1831
"991","Eberina","Marquesue",11,"night",1,1.89993333333333
"992","Echoes Of Time","Aevitas",4,"night",1,2.33333333333333
"993","Ed Sheeran","Beautiful People (feat. Khalid)",12,"day",1,3.29776666666667
"994","Ed Sheeran","Galway Girl",8,"night",1,2.8471
"995","Ed Sheeran","I See Fire - From ""The Hobbit - The Desolation Of Smaug""",6,"day",3,15.042
"996","Ed Sheeran","I See Fire - From ""The Hobbit - The Desolation Of Smaug""",6,"night",1,5.014
"997","Ed Sheeran","Kiss Me",5,"day",1,2.86653333333333
"998","Ed Sheeran","Nancy Mulligan",6,"day",4,10.4423
"999","Ed Sheeran","Nancy Mulligan",8,"day",1,2.99643333333333
"1000","Ed Sheeran","Nancy Mulligan",8,"night",1,2.99643333333333
"1001","Ed Sheeran","Nancy Mulligan",11,"day",1,2.99643333333333
"1002","Ed Sheeran","Nancy Mulligan",12,"day",2,5.99286666666666
"1003","Ed Sheeran","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",6,"day",3,13.26815
"1004","Ed Sheeran","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",6,"night",1,4.42271666666667
"1005","Ed Sheeran","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",7,"day",1,1.89123333333333
"1006","Ed Sheeran","Perfect Symphony (Ed Sheeran & Andrea Bocelli)",11,"night",1,1.23766666666667
"1007","Ed Sheeran","Photograph",9,"night",1,4.31643333333333
"1008","Ed Sheeran","Runaway",12,"day",1,3.41888333333333
"1009","Ed Sheeran","Shape of You",4,"day",1,3.8952
"1010","Ed Sheeran","Shape of You",7,"day",1,3.8952
"1011","Ed Sheeran","Shivers",1,"day",1,3.3749
"1012","Eddie Cochran","C’Mon Everybody",9,"night",1,1.97043333333333
"1013","Eddie Cochran","Summertime Blues",8,"day",1,1.98933333333333
"1014","Edie Chastain","Bienveillant",12,"day",1,1.95786666666667
"1015","Edna Lyles","All We Can Do",4,"night",1,3.26666666666667
"1016","Educational rap","Luda gets funky",6,"day",1,2.76375
"1017","Edvard Grieg","Lyric Pieces, Book 1, Op. 12: Arietta",6,"day",1,1.3871
"1018","Edvard Grieg","Lyric Pieces, Book 1, Op. 12: I. Arietta",6,"day",1,1.43176666666667
"1019","Edyta Gorniak","Dumka na dwa serca (feat. Mieczysław Szcześniak)",3,"night",1,4.29443333333333
"1020","Edyta Gorniak","Kolorowy Wiatr",4,"night",1,3.56821666666667
"1021","Eira Cloud","Shinrabansho",4,"night",1,2.91378333333333
"1022","Ekipa","3KIPA",5,"night",2,8.28366666666667
"1023","Ekipa","EKIPA - SE4ON",3,"day",2,5.1599
"1024","Ekipa","Zygzak",1,"day",1,3.7923
"1025","Ekipa","Zygzak",4,"day",1,3.7923
"1026","Ekipa","Zygzak",5,"night",1,3.64035
"1027","Ekipa","Zygzak",8,"day",1,3.7923
"1028","Eldo","Granice",7,"day",1,4.26733333333333
"1029","Eldrelder","Underview",4,"night",1,1.83333333333333
"1030","Electric Light Orchestra","Mr. Blue Sky",12,"day",7,29.4616333333333
"1031","Electric Light Orchestra","Mr. Blue Sky",12,"night",1,3.87638333333333
"1032","Electric Light Orchestra","Turn to Stone",12,"day",1,2.1627
"1033","Electro Velvet","Still in Love with You",6,"day",1,2.81501666666667
"1034","Elektryczne Gitary","Co Ty Tutaj Robisz",12,"day",1,3.67221666666667
"1035","Elektryczne Gitary","Dzieci wybiegły - 2014",1,"day",1,2.92605
"1036","Elektryczne Gitary","Dzieci wybiegły - 2014",3,"night",1,2.92605
"1037","Elektryczne Gitary","Dzieci wybiegły - 2014",12,"day",1,2.92605
"1038","Elektryczne Gitary","Nie Jestem Soba",5,"day",1,0.742866666666667
"1039","Elektryczne Gitary","To koniec - 2014",9,"day",1,2.56918333333333
"1040","Elektryczne Gitary","To koniec - 2014",12,"day",1,2.56918333333333
"1041","Eleni","Miłość jak wino",5,"day",1,3.16376666666667
"1042","Eleonora Feldt","Allt finns kvar",4,"night",1,3.98333333333333
"1043","Elias Dome","Flucht",4,"night",1,2.70833333333333
"1044","Eliza Rose","B.O.T.A. (Baddest Of Them All) - Edit",11,"day",1,2.21278333333333
"1045","Ella Eyre","L.O.V.(e).",5,"day",1,2.89333333333333
"1046","Ella McCready","Unsaid",9,"night",1,3.92845
"1047","Ella Watson","Sunday Morning",4,"night",1,2.43333333333333
"1048","Elley Duhé","MIDDLE OF THE NIGHT",4,"day",1,3.07411666666667
"1049","Ellie Goulding","Love Me Like You Do - From ""Fifty Shades Of Grey""",9,"night",1,4.2089
"1050","Elliott Duncan","Stay A While",4,"night",1,2.95
"1051","Elliphant","All Or Nothing (feat. Diplo & Bunji Garlin)",5,"day",2,5.8055
"1052","Elliphant","Purple Light (feat. Doja Cat)",5,"day",2,7.16633333333334
"1053","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",1,"day",1,2.1911
"1054","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",3,"day",2,4.3822
"1055","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",4,"day",1,2.1911
"1056","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",5,"day",2,4.3822
"1057","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",6,"day",1,2.1911
"1058","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",11,"day",1,1.4999
"1059","Elmer Bernstein","Main Title (From ""The Great Escape"") - From ""The Great Escape""",12,"day",1,2.1911
"1060","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",1,"day",2,9.1822
"1061","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",3,"day",1,4.5911
"1062","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",3,"night",1,4.35876666666667
"1063","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",4,"day",1,4.5911
"1064","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",5,"day",2,9.1822
"1065","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",6,"day",1,4.5911
"1066","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",11,"day",1,4.5911
"1067","Elmer Bernstein","Theme (From ""The Magnificent Seven"") - From ""The Magnificent Seven""",12,"day",1,4.5911
"1068","Elmer Loyd","Answers",4,"night",1,2.96666666666667
"1069","Elton John","Cold Heart - PNAU Remix",1,"day",1,3.37891666666667
"1070","Elton John","Cold Heart - PNAU Remix",3,"day",1,3.47853333333333
"1071","Elton John","Cold Heart - PNAU Remix",4,"day",2,6.75783333333334
"1072","Elton John","Cold Heart - PNAU Remix",6,"day",1,3.37891666666667
"1073","Elton John","Cold Heart - PNAU Remix",7,"day",2,6.62731666666667
"1074","Elton John","Cold Heart - PNAU Remix",8,"day",1,3.37891666666667
"1075","Elton John","Crocodile Rock",12,"day",2,7.848
"1076","Elton John","Crocodile Rock",12,"night",1,3.51933333333333
"1077","Elton John","Don't Go Breaking My Heart",12,"day",1,4.59066666666667
"1078","Elton John","Goodbye Yellow Brick Road - Remastered 2014",12,"day",1,3.21376666666667
"1079","Elton John","I'm Still Standing",6,"day",3,8.17516666666666
"1080","Elton John","I'm Still Standing",6,"night",1,3.05733333333333
"1081","Elvis Presley","Burning Love",6,"day",1,2.83821666666667
"1082","Elvis Presley","Burning Love",6,"night",1,2.83821666666667
"1083","Elvis Presley","Can't Help Falling in Love",6,"day",10,25.03505
"1084","Elvis Presley","Can't Help Falling in Love",6,"night",6,18.236
"1085","Elvis Presley","Can't Help Falling in Love",7,"day",1,3.03933333333333
"1086","Elvis Presley","Can't Help Falling in Love",9,"day",2,2.71266666666666
"1087","Elvis Presley","Can't Help Falling in Love",12,"day",1,3.03933333333333
"1088","Elvis Presley","Can't Help Falling In Love - with The Royal Philharmonic Orchestra",6,"night",1,3.31
"1089","Elvis Presley","Don't Be Cruel",6,"night",1,2.03266666666667
"1090","Elvis Presley","Fools Fall In Love",6,"night",1,2.092
"1091","Elvis Presley","Heartbreak Hotel",6,"night",1,2.13266666666667
"1092","Elvis Presley","Hound Dog",6,"night",1,2.22155
"1093","Elvis Presley","I Got Lucky",6,"night",1,1.92866666666667
"1094","Elvis Presley","In My Way",6,"night",1,1.38088333333333
"1095","Elvis Presley","It's Now or Never - with The Royal Philharmonic Orchestra",6,"night",1,3.26843333333333
"1096","Elvis Presley","Jailhouse Rock",6,"night",1,2.44888333333333
"1097","Elvis Presley","Kiss Me Quick",6,"night",2,5.5791
"1098","Elvis Presley","Suspicious Minds",6,"night",1,4.35466666666667
