"","artistName","category","trackName","energy","startTime","energy_level","genre","duration"
"263","Lordofon","studies","Figaro",0.699,2022-12-27 18:40:55,"fast","polish alternative",47
"264","Louis Villain","studies","1:01",0.556,2022-12-21 16:33:59,"medium","polish alternative rap",64
"265","Louis Villain","studies","Amerykański sen",0.452,2022-12-21 15:51:16,"medium","polish alternative rap",153
"266","Louis Villain","studies","Bellucci",0.629,2022-12-21 16:10:45,"medium","polish alternative rap",194
"267","Louis Villain","studies","Fred Perry",0.723,2022-12-21 15:25:15,"fast","polish alternative rap",146
"268","Louis Villain","studies","Miasto tonie",0.467,2022-12-21 15:06:10,"medium","polish alternative rap",169
"269","Lucky Chops","free time","Buyo",0.53,2022-12-18 11:06:24,"medium","brass band",1
"270","Lucky Chops","other","Behroozi",0.81,2022-12-18 11:17:30,"fast","brass band",2
"271","Lucky Chops","other","Behroozi",0.81,2022-12-22 13:24:30,"fast","brass band",189
"272","Lucky Chops","other","Buyo",0.53,2022-12-22 12:38:24,"medium","brass band",255
"273","Lucky Chops","other","Danza 2016",0.866,2022-12-18 11:25:59,"fast","brass band",11
"274","Lucky Chops","other","Danza 2016",0.866,2022-12-22 13:41:59,"fast","brass band",29
"275","Lucky Chops","studies","Behroozi",0.81,2022-12-18 11:17:30,"fast","brass band",220
"276","Lucky Chops","studies","Behroozi",0.81,2022-12-18 13:35:30,"fast","brass band",183
"277","Lucky Chops","studies","Buyo",0.53,2022-12-18 11:06:24,"medium","brass band",255
"278","Lucky Chops","studies","Buyo",0.53,2022-12-18 13:21:24,"medium","brass band",272
"279","Lucky Chops","studies","Coco - Live",0.758,2022-12-18 11:14:22,"fast","brass band",218
"280","Lucky Chops","studies","Coco - Live",0.758,2022-12-18 13:51:22,"fast","brass band",201
"281","Lucky Chops","studies","Coco - Live",0.758,2022-12-22 13:10:22,"fast","brass band",182
"282","Lucky Chops","studies","Danza 2016",0.866,2022-12-18 11:25:59,"fast","brass band",274
"283","Lucky Chops","studies","Danza 2016",0.866,2022-12-22 13:41:59,"fast","brass band",239
"284","Lucky Chops","studies","Funkytown / I Feel Good",0.743,2022-12-22 13:58:03,"fast","brass band",324
"285","LUNA","studies","Marznę",0.447,2022-12-29 16:08:49,"medium","polish alternative",10
"286","Lyre Le Temps","other","Brokopoly",0.736,2022-12-22 13:03:41,"fast","electro swing",147
"287","Lyre Le Temps","studies","Brokopoly",0.736,2022-12-18 15:35:08,"fast","electro swing",82
"288","Lyre Le Temps","studies","Done for Tomorrow",0.687,2022-12-18 13:33:05,"fast","electro swing",179
"289","Lyre Le Temps","studies","Prohibition Swing",0.79,2022-12-18 13:48:50,"fast","electro swing",174
"290","Lyre Le Temps","studies","Sad Swing",0.658,2022-12-18 13:55:48,"medium","electro swing",247
"291","M0LLY","studies","Gadka prosta",0.636,2022-12-21 15:21:35,"medium","polish alternative rap",162
"292","Mac Miller","studies","The Spins",0.766,2022-12-18 20:04:03,"fast","hip hop",39
"293","Magda Kluz","studies","Zimno",0.312,2022-12-27 15:39:40,"slow","polish alternative",90
"294","Magda Kluz","studies","Zimno",0.312,2022-12-28 10:34:40,"slow","polish alternative",127
"295","Małpa","other","Miałem to rzucić",0.68,2022-12-26 22:43:26,"fast","polish alternative rap",36
"296","Małpa","other","Miałem to rzucić",0.68,2022-12-27 15:01:26,"fast","polish alternative rap",15
"297","Małpa","studies","Miałem to rzucić",0.68,2022-12-26 22:43:26,"fast","polish alternative rap",115
"298","Małpa","studies","Miałem to rzucić",0.68,2022-12-27 15:01:26,"fast","polish alternative rap",91
"299","Małpa","studies","Najlepsze przed nami",0.635,2022-12-21 15:19:39,"medium","polish alternative rap",166
"300","Małpa","studies","Skała",0.822,2022-12-21 15:05:28,"fast","polish alternative rap",1
"301","Małpa","studies","Tatuaże",0.574,2022-12-29 11:57:36,"medium","polish alternative rap",195
"302","Mammal Hands","other","Kandaiki",0.423,2022-12-22 12:44:44,"medium","contemporary jazz",315
"303","Mammal Hands","studies","Kandaiki",0.423,2022-12-18 13:58:44,"medium","contemporary jazz",285
"304","Manu Chao","free time","Me Gustas Tu",0.741,2022-12-28 20:01:00,"fast","latin alternative",1
"305","Manu Chao","studies","Me Gustas Tu",0.741,2022-12-28 20:01:00,"fast","latin alternative",266
"306","Mariah Carey","other","All I Want for Christmas Is You",0.627,2022-12-27 13:32:58,"medium","dance pop",195
"307","Maroon 5","studies","Moves Like Jagger - Studio Recording From ""The Voice"" Performance",0.758,2022-12-28 20:31:09,"fast","pop",44
"308","Mata","studies","</3",0.558,2022-12-29 18:26:48,"medium","polish hip hop",131
"309","Męskie Granie Orkiestra 2021","studies","I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",0.743,2022-12-28 11:28:30,"fast","polish alternative",213
"310","Michael Bublé","other","Holly Jolly Christmas",0.465,2022-12-27 13:03:58,"medium","adult standards",97
"311","Michael Bublé","other","Let It Snow! - 10th Anniversary",0.531,2022-12-27 13:30:20,"medium","adult standards",126
"312","Michael Bublé","studies","Holly Jolly Christmas",0.465,2022-12-27 13:03:58,"medium","adult standards",43
"313","Michael Bublé","studies","Let It Snow! - 10th Anniversary",0.531,2022-12-27 13:30:20,"medium","adult standards",27
"314","Milky Chance","studies","Stolen Dance",0.581,2022-12-28 20:14:46,"medium","german pop",264
"315","Miły ATZ","free time",":-)",0.801,2022-12-28 20:55:30,"fast","polish alternative rap",3
"316","Miły ATZ","free time",":-)",0.801,2022-12-29 16:04:30,"fast","polish alternative rap",2
"317","Miły ATZ","other",":-)",0.801,2022-12-21 14:58:30,"fast","polish alternative rap",12
"318","Miły ATZ","studies",":-)",0.801,2022-12-21 14:58:30,"fast","polish alternative rap",167
"319","Miły ATZ","studies",":-)",0.801,2022-12-28 20:55:30,"fast","polish alternative rap",216
"320","Miły ATZ","studies",":-)",0.801,2022-12-29 16:04:30,"fast","polish alternative rap",213
"321","Miły ATZ","studies","7 Razy",0.609,2022-12-21 16:17:26,"medium","polish alternative rap",213
"322","Miły ATZ","studies","Lek",0.589,2022-12-21 15:16:26,"medium","polish alternative rap",150
"323","Miły ATZ","studies","Nowa Norma",0.721,2022-12-21 15:35:16,"fast","polish alternative rap",133
"324","Miły ATZ","studies","Płucko",0.569,2022-12-21 15:53:56,"medium","polish alternative rap",148
"325","Miły ATZ","studies","Z Pierwszej Ręki",0.606,2022-12-21 14:41:43,"medium","polish alternative rap",196
"326","MŁODY DZBAN","studies","Ollie - beskitu edit",0.519,2022-12-27 19:18:14,"medium","polish alternative rap",56
"327","Młody Yerba","studies","Hades",0.504,2022-12-28 10:01:12,"medium","polish trap",137
"328","Mlodyskiny","free time","Towar",0.804,2022-12-27 17:00:04,"fast","polish trap",3
"329","Mlodyskiny","free time","Towar",0.804,2022-12-27 17:02:04,"fast","polish trap",2
"330","Mlodyskiny","other","0 0",0.695,2022-12-27 20:15:33,"fast","polish trap",9
"331","Mlodyskiny","other","CO U CIEBIE SŁYCHAĆ?",0.406,2022-12-27 18:49:00,"medium","polish trap",2
"332","Mlodyskiny","other","Crystal Tears",0.783,2022-12-27 18:37:56,"fast","polish trap",21
"333","Mlodyskiny","other","MARTWE SPODNIE PRADA",0.577,2022-12-27 19:10:44,"medium","polish trap",13
"334","Mlodyskiny","other","Równi I Równiejsi",0.882,2022-12-27 19:19:56,"fast","polish trap",3
"335","Mlodyskiny","other","Zęby",0.449,2022-12-27 18:55:55,"medium","polish trap",124
"336","Mlodyskiny","studies","0 0",0.695,2022-12-27 20:15:33,"fast","polish trap",185
"337","Mlodyskiny","studies","CO U CIEBIE SŁYCHAĆ?",0.406,2022-12-27 18:49:00,"medium","polish trap",67
"338","Mlodyskiny","studies","Crystal Tears",0.783,2022-12-27 18:37:56,"fast","polish trap",71
"339","Mlodyskiny","studies","Crystal Tears",0.783,2022-12-27 20:07:56,"fast","polish trap",123
"340","Mlodyskiny","studies","MARTWE SPODNIE PRADA",0.577,2022-12-27 19:10:44,"medium","polish trap",59
"341","Mlodyskiny","studies","Równi I Równiejsi",0.882,2022-12-27 19:19:56,"fast","polish trap",131
"342","Mlodyskiny","studies","Towar",0.804,2022-12-26 22:57:04,"fast","polish trap",99
"343","Mlodyskiny","studies","Towar",0.804,2022-12-26 23:20:04,"fast","polish trap",95
"344","Mlodyskiny","studies","Towar",0.804,2022-12-26 23:22:04,"fast","polish trap",106
"345","Mlodyskiny","studies","Towar",0.804,2022-12-27 17:00:04,"fast","polish trap",94
"346","Mlodyskiny","studies","Towar",0.804,2022-12-27 17:02:04,"fast","polish trap",78
"347","Mlodyskiny","studies","Towar",0.804,2022-12-27 19:33:04,"fast","polish trap",77
"348","Mlodyskiny","studies","Towar",0.804,2022-12-28 10:07:04,"fast","polish trap",92
"349","Mlodyskiny","studies","Towar",0.804,2022-12-29 17:15:04,"fast","polish trap",115
"350","Mlodyskiny","studies","Zęby",0.449,2022-12-28 10:09:55,"medium","polish trap",120
"351","Mlodyskiny","studies","Zioło i Perfumy",0.636,2022-12-27 18:23:55,"medium","polish trap",125
"352","Mlodyskiny","studies","Zioło i Perfumy",0.636,2022-12-27 19:51:55,"medium","polish trap",134
"353","Nat King Cole","other","Deck The Halls",0.437,2022-12-27 13:36:51,"medium","adult standards",26
"354","Nat King Cole","other","The Christmas Song (Merry Christmas To You)",0.21,2022-12-27 13:24:47,"slow","adult standards",51
"355","Nat King Cole","studies","Deck The Halls",0.437,2022-12-27 13:36:51,"medium","adult standards",38
"356","Nat King Cole","studies","The Christmas Song (Merry Christmas To You)",0.21,2022-12-27 13:24:47,"slow","adult standards",95
"357","Oki","free time","SIRI",0.708,2022-12-18 16:33:55,"fast","polish hip hop",213
"358","Oki","other","ADHD",0.672,2022-12-29 15:44:24,"fast","polish hip hop",61
"359","Oki","studies","ADHD",0.672,2022-12-29 15:44:24,"fast","polish hip hop",116
"360","Oki","studies","Jakie To Uczucie?",0.633,2022-12-29 17:24:17,"medium","polish hip hop",147
"361","Oliver Gigon","studies","Trufle",0.601,2022-12-28 11:44:49,"medium","polish pop",155
"362","OneRepublic","studies","Counting Stars",0.705,2022-12-28 20:27:42,"fast","piano rock",260
"363","Onra","other","Ms. Ho",0.542,2022-12-22 13:28:03,"medium","chillhop",116
"364","Onra","studies","Ms. Ho",0.542,2022-12-18 13:39:03,"medium","chillhop",116
"365","Otsochodzi","free time","Tarcho Terror",0.775,2022-12-27 14:56:32,"fast","polish hip hop",1
"366","Otsochodzi","other","KFC",0.84,2022-12-18 10:49:31,"fast","polish hip hop",35
"367","Otsochodzi","other","KFC",0.84,2022-12-27 14:41:31,"fast","polish hip hop",1
"368","Otsochodzi","other","KFC",0.84,2022-12-28 19:50:31,"fast","polish hip hop",17
"369","Otsochodzi","other","Tarcho Terror",0.775,2022-12-27 14:56:32,"fast","polish hip hop",59
"370","Otsochodzi","other","Waka Flocka",0.62,2022-12-27 18:57:42,"medium","polish hip hop",67
"371","Otsochodzi","other","Yessirski",0.623,2022-12-29 15:47:58,"medium","polish hip hop",1
"372","Otsochodzi","studies","KFC",0.84,2022-12-18 10:49:31,"fast","polish hip hop",121
"373","Otsochodzi","studies","KFC",0.84,2022-12-19 22:30:31,"fast","polish hip hop",165
"374","Otsochodzi","studies","KFC",0.84,2022-12-27 14:41:31,"fast","polish hip hop",119
"375","Otsochodzi","studies","KFC",0.84,2022-12-28 19:50:31,"fast","polish hip hop",105
"376","Otsochodzi","studies","KFC",0.84,2022-12-29 18:40:31,"fast","polish hip hop",178
"377","Otsochodzi","studies","SMS",0.78,2022-12-27 17:08:24,"fast","polish hip hop",108
"378","Otsochodzi","studies","Taka Praca",0.641,2022-12-21 15:09:20,"medium","polish hip hop",99
"379","Otsochodzi","studies","Tarcho Terror",0.775,2022-12-18 16:26:51,"fast","polish hip hop",21
"380","Otsochodzi","studies","Tarcho Terror",0.775,2022-12-27 14:56:32,"fast","polish hip hop",30
"381","Otsochodzi","studies","Waka Flocka",0.62,2022-12-27 18:57:42,"medium","polish hip hop",73
"382","Otsochodzi","studies","Waka Flocka",0.62,2022-12-27 20:18:42,"medium","polish hip hop",197
"383","Paktofonika","free time","C.D. Kinematografii",0.901,2022-12-26 23:34:45,"fast","polish hip hop",1
"384","Paktofonika","free time","Chwile Ulotne",0.695,2022-12-18 16:29:31,"fast","polish hip hop",275
"385","Paktofonika","studies","C.D. Kinematografii",0.901,2022-12-26 23:34:45,"fast","polish hip hop",223
"386","Paktofonika","studies","Gdyby...",0.517,2022-12-26 22:53:12,"medium","polish hip hop",47
"387","Paktofonika","studies","Nowiny",0.707,2022-12-26 22:29:15,"fast","polish hip hop",130
"388","Paluch","other","Niedopasowany",0.624,2022-12-28 10:56:30,"medium","polish hip hop",2
"389","Paluch","studies","Niedopasowany",0.624,2022-12-28 10:56:30,"medium","polish hip hop",160
"390","Paluch","studies","Niedopasowany",0.624,2022-12-29 11:54:30,"medium","polish hip hop",179
"391","Parov Stelar","studies","Booty Swing",0.669,2022-12-18 13:26:42,"fast","balkan beats",242
"392","Pezet","free time","Ukryty w Mieście Krzyk",0.665,2022-12-18 16:22:38,"medium","polish hip hop",28
"393","Pezet","other","Tyrmand i Hłasko",0.643,2022-12-28 11:36:55,"medium","polish hip hop",6
"394","Pezet","other","Ukryty w Mieście Krzyk",0.665,2022-12-18 16:22:38,"medium","polish hip hop",24
"395","Pezet","studies","Tyrmand i Hłasko",0.643,2022-12-28 11:36:55,"medium","polish hip hop",229
"396","Pezet","studies","Ukryty w Mieście Krzyk",0.665,2022-12-18 16:22:38,"medium","polish hip hop",158
"397","PRO8L3M","other","Ritz Carlton - Remix",0.787,2022-12-27 15:42:08,"fast","polish alternative rap",40
"398","PRO8L3M","other","Ritz Carlton - Remix",0.787,2022-12-27 16:11:08,"fast","polish alternative rap",91
"399","PRO8L3M","studies","Freon",0.719,2022-12-29 12:02:08,"fast","polish alternative rap",205
"400","PRO8L3M","studies","Ritz Carlton - Remix",0.787,2022-12-27 15:42:08,"fast","polish alternative rap",101
"401","PRO8L3M","studies","Ritz Carlton - Remix",0.787,2022-12-27 16:11:08,"fast","polish alternative rap",50
"402","PRO8L3M","studies","Ritz Carlton - Remix",0.787,2022-12-28 10:31:08,"fast","polish alternative rap",141
"403","PRO8L3M","studies","Ritz Carlton - Remix",0.787,2022-12-28 19:32:08,"fast","polish alternative rap",126
"404","PRO8L3M","studies","The End Fin Esc Abort",0.739,2022-12-28 10:12:04,"fast","polish alternative rap",55
"405","Quebonafide","other","TOKYO2020",0.518,2022-12-18 16:02:46,"medium","polish hip hop",18
"406","Quebonafide","studies","GAZPROM",0.815,2022-12-18 15:49:45,"fast","polish hip hop",181
"407","Quebonafide","studies","Half Dead",0.891,2022-12-29 16:17:21,"fast","polish hip hop",270
"408","Quebonafide","studies","RUMPELSTILSKIN",0.568,2022-12-27 15:48:31,"medium","polish hip hop",175
"409","Quebonafide","studies","RUMPELSTILSKIN",0.568,2022-12-27 16:17:31,"medium","polish hip hop",165
"410","Quebonafide","studies","RUMPELSTILSKIN",0.568,2022-12-28 10:40:31,"medium","polish hip hop",208
"411","Quebonafide","studies","RUMPELSTILSKIN",0.568,2022-12-28 19:41:12,"medium","polish hip hop",84
"412","Quebonafide","studies","TOKYO2020",0.518,2022-12-18 16:02:46,"medium","polish hip hop",193
"413","Ratatat","other","Cream On Chrome",0.692,2022-12-22 14:09:04,"fast","alternative dance",51
"414","Ratatat","studies","Cream On Chrome",0.692,2022-12-22 14:09:04,"fast","alternative dance",174
"415","Rau Performance","studies","Jak Makłowicz",0.482,2022-12-18 15:52:08,"medium","polish alternative",231
"416","Red Hot Chili Peppers","other","Pretty Little Ditty - Remastered",0.657,2022-12-22 14:12:52,"medium","alternative rock",1
"417","Red Hot Chili Peppers","studies","Dark Necessities",0.742,2022-12-29 15:58:58,"fast","alternative rock",295
"418","Red Hot Chili Peppers","studies","Pretty Little Ditty - Remastered",0.657,2022-12-22 14:12:52,"medium","alternative rock",202
"419","REI AMI","studies","DICTATOR",0.633,2022-12-29 15:43:51,"medium","alt z",8
"420","Roy Hargrove","other","Bring It On Home To Me",0.744,2022-12-22 13:51:59,"fast","bebop",4
"421","Roy Hargrove","studies","Bring It On Home To Me",0.744,2022-12-18 14:07:59,"fast","bebop",159
"422","Roy Hargrove","studies","Bring It On Home To Me",0.744,2022-12-22 13:51:59,"fast","bebop",180
"423","Rozen","studies","Nie wyjadę",0.323,2022-12-28 11:04:20,"slow","polish alternative",219
"424","sanah","other","ostatnia nadzieja",0.721,2022-12-28 11:00:14,"fast","polish pop",26
"425","sanah","studies","Bez słów",0.23,2022-12-28 20:50:52,"slow","polish pop",115
"426","sanah","studies","Bez słów",0.23,2022-12-29 17:14:20,"slow","polish pop",39
"427","sanah","studies","oscar",0.682,2022-12-28 11:25:41,"fast","polish pop",210
"428","sanah","studies","ostatnia nadzieja",0.721,2022-12-28 11:00:14,"fast","polish pop",141
"429","Sara James","other","Lovely Christmas",0.886,2022-12-18 20:10:11,"fast","junior eurovision",10
"430","Sara James","studies","Lovely Christmas",0.886,2022-12-18 20:10:11,"fast","junior eurovision",125
"431","schafter","free time","akt zgonu in blanco",0.585,2022-12-27 18:31:47,"medium","polish hip hop",2
"432","schafter","free time","martin shkreli freestyle",0.6,2022-12-18 16:37:19,"medium","polish hip hop",142
"433","schafter","free time","pager",0.705,2022-12-27 18:21:52,"fast","polish hip hop",1
"434","schafter","other","akt zgonu in blanco",0.585,2022-12-27 18:31:47,"medium","polish hip hop",183
"435","schafter","other","martin shkreli freestyle",0.6,2022-12-18 10:55:19,"medium","polish hip hop",24
"436","schafter","other","martin shkreli freestyle",0.6,2022-12-19 22:33:19,"medium","polish hip hop",21
"437","schafter","other","pager",0.705,2022-12-26 23:10:52,"fast","polish hip hop",1
"438","schafter","studies","akt zgonu in blanco",0.585,2022-12-26 23:23:33,"medium","polish hip hop",17
"439","schafter","studies","akt zgonu in blanco",0.585,2022-12-27 18:31:47,"medium","polish hip hop",1
"440","schafter","studies","akt zgonu in blanco",0.585,2022-12-27 19:59:47,"medium","polish hip hop",179
"441","schafter","studies","aperitif",0.584,2022-12-27 18:44:45,"medium","polish hip hop",92
"442","schafter","studies","aperitif",0.584,2022-12-27 20:06:45,"medium","polish hip hop",74
"443","schafter","studies","eskeemos",0.558,2022-12-29 18:20:44,"medium","polish hip hop",156
"444","schafter","studies","martin shkreli freestyle",0.6,2022-12-18 10:55:19,"medium","polish hip hop",116
"445","schafter","studies","martin shkreli freestyle",0.6,2022-12-19 22:33:19,"medium","polish hip hop",102
"446","schafter","studies","martin shkreli freestyle",0.6,2022-12-26 22:19:19,"medium","polish hip hop",131
"447","schafter","studies","martin shkreli freestyle",0.6,2022-12-27 17:04:19,"medium","polish hip hop",137
"448","schafter","studies","martin shkreli freestyle",0.6,2022-12-27 19:35:19,"medium","polish hip hop",107
"449","schafter","studies","martin shkreli freestyle",0.6,2022-12-28 19:52:19,"medium","polish hip hop",163
"450","schafter","studies","martin shkreli freestyle",0.6,2022-12-29 18:43:19,"medium","polish hip hop",141
"451","schafter","studies","pager",0.705,2022-12-26 23:10:52,"fast","polish hip hop",90
"452","schafter","studies","pager",0.705,2022-12-27 18:21:52,"fast","polish hip hop",115
"453","schafter","studies","pager",0.705,2022-12-27 19:49:52,"fast","polish hip hop",114
"454","Seven Phoenix","studies","PÓŹNE POPOŁUDNIE",0.457,2022-12-28 11:55:34,"medium","polish alternative",179
"455","Shakin' Stevens","other","Merry Christmas Everyone",0.904,2022-12-27 12:46:19,"fast","europop",61
"456","Shakin' Stevens","studies","Merry Christmas Everyone",0.904,2022-12-27 12:46:19,"fast","europop",80
"457","Skrubol","other","Fakap",0.731,2022-12-26 23:13:01,"fast","polish alternative rap",2
"458","Skrubol","studies","Fakap",0.731,2022-12-26 23:13:01,"fast","polish alternative rap",226
"459","Sokół","studies","Jednorożec",0.517,2022-12-21 15:46:11,"medium","polish hip hop",337
"460","Sons Of Kemet","other","To Never Forget The Source",0.378,2022-12-22 13:07:04,"medium","afrofuturism",199
"461","Sons Of Kemet","studies","To Never Forget The Source",0.378,2022-12-18 11:11:04,"medium","afrofuturism",175
"462","Sons Of Kemet","studies","To Never Forget The Source",0.378,2022-12-18 13:30:04,"medium","afrofuturism",138
"463","Sons Of Kemet","studies","To Never Forget The Source",0.378,2022-12-22 08:45:18,"medium","afrofuturism",41
"464","Souleance","studies","La Californie",0.756,2022-12-22 14:16:36,"fast","abstract beats",23
"465","Stach Bukowski","studies","Chłodno",0.48,2022-12-28 10:49:22,"medium","polish alternative",157
"466","Stevie Wonder","other","Someday At Christmas",0.44,2022-12-18 20:24:11,"medium","adult standards",168
"467","Stevie Wonder","other","What Christmas Means To Me",0.699,2022-12-27 13:10:31,"fast","adult standards",59
"468","Stevie Wonder","studies","What Christmas Means To Me",0.699,2022-12-27 13:10:31,"fast","adult standards",64
"469","Sweeper","studies","A Child's Birthday Waltz",0.279,2022-12-27 16:21:24,"slow","polish alternative",165
"470","Sweeper","studies","A Child's Birthday Waltz",0.279,2022-12-29 12:09:24,"slow","polish alternative",163
"471","Syndrom Paryski","studies","Zwiedzanie",0.641,2022-12-28 19:39:05,"medium","polish alternative",186
"472","Szczyl","other","Banda",0.519,2022-12-29 16:56:16,"medium","polish alternative",97
"473","Szczyl","other","Gdybym",0.299,2022-12-27 18:46:26,"slow","polish alternative",60
"474","Szczyl","other","Wielkie Miasta",0.626,2022-12-27 19:28:00,"medium","polish alternative",19
"475","Szczyl","studies","Banda",0.519,2022-12-29 16:56:16,"medium","polish alternative",132
"476","Szczyl","studies","Cień",0.703,2022-12-26 23:41:14,"fast","polish alternative",265
"477","Szczyl","studies","Gdybym",0.299,2022-12-26 23:32:26,"slow","polish alternative",170
"478","Szczyl","studies","Gdybym",0.299,2022-12-27 18:46:26,"slow","polish alternative",52
"479","Szczyl","studies","Gdybym",0.299,2022-12-27 20:10:26,"slow","polish alternative",150
"480","Szczyl","studies","Wielkie Miasta",0.626,2022-12-27 19:28:00,"medium","polish alternative",112
"481","Taco Hemingway","other","Deszcz Na Betonie",0.588,2022-12-28 20:43:51,"medium","polish hip hop",1
"482","Taco Hemingway","other","Nie Mam Czasu",0.628,2022-12-18 15:59:37,"medium","polish hip hop",2
"483","Taco Hemingway","studies","Deszcz Na Betonie",0.588,2022-12-28 20:43:51,"medium","polish hip hop",178
"484","Taco Hemingway","studies","Influenza",0.678,2022-12-18 15:40:31,"fast","polish hip hop",271
"485","Taco Hemingway","studies","Nie Mam Czasu",0.628,2022-12-18 15:59:37,"medium","polish hip hop",194
"486","Taco Hemingway","studies","SANATORIUM",0.667,2022-12-29 11:36:59,"fast","polish hip hop",165
"487","TACONAFIDE","free time","TLC",0.542,2022-12-18 16:16:41,"medium","polish hip hop",179
"488","TEKTONIKA","other","Karma",0.849,2022-12-27 19:04:20,"fast","polish alternative rap",112
"489","TEKTONIKA","studies","Karma",0.849,2022-12-26 23:44:53,"fast","polish alternative rap",6
"490","TEKTONIKA","studies","Karma",0.849,2022-12-27 19:04:20,"fast","polish alternative rap",51
"491","TEKTONIKA","studies","Karma",0.849,2022-12-27 20:22:20,"fast","polish alternative rap",221
"492","The Cassino","other","Coming Down",0.462,2022-12-27 15:51:50,"medium","polish indie",27
"493","The Cassino","studies","Coming Down",0.462,2022-12-27 16:20:27,"medium","polish indie",17
"494","The Cassino","studies","Coming Down",0.462,2022-12-28 11:10:00,"medium","polish indie",151
"495","The Cassino","studies","Coming Down",0.462,2022-12-28 19:35:03,"medium","polish indie",246
"496","The Cassino","studies","Twój Głos",0.831,2022-12-29 12:05:54,"fast","polish indie",142
"497","The Dumplings","other","Kocham być z tobą",0.688,2022-12-29 17:05:47,"fast","polish alternative",6
"498","The Dumplings","studies","Kocham być z tobą",0.688,2022-12-29 17:05:47,"fast","polish alternative",199
"499","The Fearless Flyers","studies","Nate Smith Is the Ace of Aces",0.823,2022-12-22 13:47:42,"fast","instrumental funk",120
"500","The Fearless Flyers","studies","Signed Sealed Delivered",0.942,2022-12-22 14:04:37,"fast","instrumental funk",72
"501","The Last Shadow Puppets","studies","Sweet Dreams, TN",0.566,2022-12-29 15:41:17,"medium","baroque pop",23
"502","The Laszlo Project","free time","Mr Sunshine",0.635,2022-12-18 13:15:35,"medium","jazz",10
"503","The Laszlo Project","other","Mr Sunshine",0.635,2022-12-18 13:15:35,"medium","jazz",65
"504","The Laszlo Project","other","Mr Sunshine",0.635,2022-12-22 12:31:31,"medium","jazz",149
"505","The Laszlo Project","studies","Mr Sunshine",0.635,2022-12-18 13:15:35,"medium","jazz",34
"506","The Laszlo Project","studies","Mr Sunshine",0.635,2022-12-22 12:31:31,"medium","jazz",22
"507","the small town kids","other","Wiatr",0.518,2022-12-28 20:54:00,"medium","polish alternative",3
"508","the small town kids","studies","Pamiętnik",0.408,2022-12-29 17:16:54,"medium","polish alternative",5
"509","the small town kids","studies","Wiatr",0.518,2022-12-28 20:54:00,"medium","polish alternative",107
"510","the small town kids","studies","Wiatr",0.518,2022-12-29 16:03:52,"medium","polish alternative",40
"511","The Strokes","free time","Call It Fate, Call It Karma",0.241,2022-12-27 12:41:20,"slow","alternative rock",2
"512","The Strokes","free time","Someday",0.521,2022-12-27 12:39:07,"medium","alternative rock",3
"513","The Strokes","free time","The Adults Are Talking",0.749,2022-12-27 12:19:50,"fast","alternative rock",20
"514","The Strokes","other","Call It Fate, Call It Karma",0.241,2022-12-27 12:35:35,"slow","alternative rock",9
"515","The Strokes","other","The Adults Are Talking",0.749,2022-12-27 12:19:50,"fast","alternative rock",27
"516","The Strokes","studies","Call It Fate, Call It Karma",0.241,2022-12-27 12:35:35,"slow","alternative rock",154
"517","The Strokes","studies","Call It Fate, Call It Karma",0.241,2022-12-27 12:41:20,"slow","alternative rock",71
"518","The Strokes","studies","Last Nite",0.899,2022-12-27 12:28:46,"fast","alternative rock",130
"519","The Strokes","studies","Reptilia",0.649,2022-12-27 12:25:20,"medium","alternative rock",171
"520","The Strokes","studies","Someday",0.521,2022-12-27 12:39:07,"medium","alternative rock",154
"521","The Strokes","studies","The Adults Are Talking",0.749,2022-12-27 12:19:50,"fast","alternative rock",182
"522","The Strokes","studies","You Only Live Once",0.908,2022-12-27 12:31:50,"fast","alternative rock",144
"523","Tom Petty and the Heartbreakers","other","Christmas All Over Again",0.831,2022-12-18 20:41:45,"fast","album rock",2
"524","Tom Petty and the Heartbreakers","studies","Christmas All Over Again",0.831,2022-12-18 20:41:45,"fast","album rock",44
"525","Tony Bennett","other","Winter Wonderland",0.453,2022-12-18 21:48:30,"medium","adult standards",149
"526","Train","studies","Shake Up Christmas",0.831,2022-12-18 20:34:07,"fast","dance pop",145
"527","TUZZA Globale","free time","FULL METAL JACKET",0.553,2022-12-27 14:51:00,"medium","polish alternative rap",7
"528","TUZZA Globale","other","FULL METAL JACKET",0.553,2022-12-27 14:51:00,"medium","polish alternative rap",34
"529","TUZZA Globale","other","FULL METAL JACKET",0.553,2022-12-29 16:35:00,"medium","polish alternative rap",179
"530","TUZZA Globale","studies","FULL METAL JACKET",0.553,2022-12-18 15:56:00,"medium","polish alternative rap",176
"531","TUZZA Globale","studies","FULL METAL JACKET",0.553,2022-12-26 22:34:00,"medium","polish alternative rap",174
"532","TUZZA Globale","studies","FULL METAL JACKET",0.553,2022-12-27 14:51:00,"medium","polish alternative rap",107
"533","Two Feet","other","Go Fuck Yourself",0.327,2022-12-29 16:59:50,"slow","indie poptimism",59
"534","Two Feet","studies","Go Fuck Yourself",0.327,2022-12-29 16:59:50,"slow","indie poptimism",33
"535","UPSAHL","other","People I Don't Like",0.573,2022-12-29 15:47:54,"medium","alt z",5
"536","Vance Joy","studies","Riptide",0.731,2022-12-28 20:23:35,"fast","folk-pop",222
