Unnamed: 0,title,titleUrl,channel,channelUrl,time,id,duration,views,likes,favorites,comments,channelSubscribers
5091,Młody Kaczyński SZCZERZE o swoich SKRYTYCH MARZENIACH #Klasykipolskiejpolityki,https://www.youtube.com/watch?v=wNuykYCypiQ,Goniec,https://www.youtube.com/channel/UCgPtAPMjueWjDUG25imAt_A,2022-01-06T18:26:36.438Z,wNuykYCypiQ,0 days 00:00:42,1752308,14812,0,1052,87300
5092,The coolest Internet Hack ever?,https://www.youtube.com/watch?v=ReXFKSu21Mc,Mrwhosetheboss Shorts,https://www.youtube.com/channel/UCZSlfzadjnw7G419c_OJ9eg,2022-01-06T18:25:17.162Z,ReXFKSu21Mc,0 days 00:00:38,9812737,879551,0,2699,6140000
5093,He just tested the limits of possible! #trickshot,https://www.youtube.com/watch?v=3eZNJLXKkXA,That'll Work,https://www.youtube.com/channel/UCja3KvshI_GvYMf9XjIwF4g,2022-01-06T18:24:43.437Z,3eZNJLXKkXA,0 days 00:00:34,29012882,1483617,0,5219,2460000
5094,You won't believe what he says at the end! 😂 #shorts,https://www.youtube.com/watch?v=VGMQVLhV4VU,BSR Wedding Films,https://www.youtube.com/channel/UCG8AAJoGX2jDlcMv22U_PIA,2022-01-06T18:24:23.588Z,VGMQVLhV4VU,0 days 00:00:30,82952567,4683961,0,14798,401000
5095,Who Uses Bing?,https://www.youtube.com/watch?v=R5orElCmKIM,TSGEDITZ,https://www.youtube.com/channel/UCuw4BD-sISTtEn0TAgiormQ,2022-01-06T18:23:32.678Z,R5orElCmKIM,0 days 00:00:45,29658909,2273138,0,6986,514000
5096,WE GAVE A COP A TICKET,https://www.youtube.com/watch?v=9JyqWUj5U3M,Cheeky Boyos,https://www.youtube.com/channel/UC1AZlchD57wkvpWFMDgMUJQ,2022-01-06T18:22:51.828Z,9JyqWUj5U3M,0 days 00:00:46,5446277,368264,0,2534,2160000
5097,Will Jelly SAVE my phone from a 30ft drop? 😱,https://www.youtube.com/watch?v=2CAR_SKFI2I,Mrwhosetheboss Shorts,https://www.youtube.com/channel/UCZSlfzadjnw7G419c_OJ9eg,2022-01-06T18:22:51.362Z,2CAR_SKFI2I,0 days 00:00:58,13178671,1097788,0,4042,6140000
5098,I Saved Him So Much Money....  iPhone11 Pro #Shorts,https://www.youtube.com/watch?v=IkIeAlqVONg,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T18:22:09.525Z,IkIeAlqVONg,0 days 00:00:35,4135619,234819,0,1261,3580000
5099,Dommy and his F in Math. #shorts,https://www.youtube.com/watch?v=ErCnPC9oT8Y,Jeremy Littel,https://www.youtube.com/channel/UCJlpNLY2NmXRzLM2cWP2FdA,2022-01-06T17:22:14.859Z,ErCnPC9oT8Y,0 days 00:00:36,24877116,880143,0,2879,550000
5100,Driving Up a Random Tow Truck on the Interstate #shorts,https://www.youtube.com/watch?v=qrhrhf322uc,Vlog Creations,https://www.youtube.com/channel/UCR0VLWitB2xM4q7tjkoJUPw,2022-01-06T17:21:33.256Z,qrhrhf322uc,0 days 00:00:52,10343796,549474,0,4184,3370000
5101,"I Showed Chewbacca My Lightsabers In Galaxy's Edge, Rey Had To Translate #shorts",https://www.youtube.com/watch?v=goLfa6uFYmY,JoJo's World,https://www.youtube.com/channel/UCkUZ2zbi-NvTM2fLKC8xeEA,2022-01-06T17:21:04.922Z,goLfa6uFYmY,0 days 00:00:28,21826065,1402771,0,1150,661000
5102,When the quiet kid reaches for his bag 🏃💨,https://www.youtube.com/watch?v=fnv0Q9Of6qQ,Hoozah,https://www.youtube.com/channel/UCfOokmidxp5Bpkhdinvye_A,2022-01-06T17:20:51.589Z,fnv0Q9Of6qQ,0 days 00:00:08,65338806,2625521,0,44184,64100
5103,Chef turns my favorite snacks gourmet😳,https://www.youtube.com/watch?v=RcYlwZAepZ8,Danny Kim,https://www.youtube.com/channel/UC3R57cNcy6hmpb-H4huxg6A,2022-01-06T17:19:56.803Z,RcYlwZAepZ8,0 days 00:01:00,29889001,1787206,0,11030,1100000
5104,Elderly Man Trips Armed Suspect Fleeing Police #shorts,https://www.youtube.com/watch?v=otq8BZiRKrI,Inside Edition,https://www.youtube.com/channel/UC9k-yiEpRHMNVOnOi_aQK8w,2022-01-06T17:19:55.484Z,otq8BZiRKrI,0 days 00:00:22,66627314,2583335,0,20532,11400000
5105,“you’re an uber driver and i’m a drunk girl”,https://www.youtube.com/watch?v=OV1eCSAXQkw,Sam & Jess Shorts,https://www.youtube.com/channel/UCDIS0kVW27cLIP3cXZYgguA,2022-01-06T17:19:07.603Z,OV1eCSAXQkw,0 days 00:00:48,9874926,604662,0,1663,496000
5106,😎 🇺🇸 ►Driving around with this #Shorts,https://www.youtube.com/watch?v=vxZlvGgSh34,CarTiko,https://www.youtube.com/channel/UC46AjyXvXtG7Pl4wHD7kB1A,2022-01-06T17:18:58.559Z,,,,,,,
5107,His dad passed away 🕊 He wanted get his #pics out on this old #iphone 😢 #shorts #apple #iphone13,https://www.youtube.com/watch?v=jUYtLijNwBQ,MONEY TALKS WIRELESS,https://www.youtube.com/channel/UCe8D5lo_zrqS8xtsNspeCgg,2022-01-06T17:18:33.245Z,jUYtLijNwBQ,0 days 00:00:42,7959784,522823,0,2811,3690000
5108,Why F1 Drivers Train Their Reaction Time,https://www.youtube.com/watch?v=fQ4aurKJJKY,The Grid,https://www.youtube.com/channel/UCQctwMz9ErTyK6ZpguWNH5Q,2022-01-06T17:18:22.983Z,fQ4aurKJJKY,0 days 00:00:10,29233606,828015,0,1587,78400
5109,Sen. Durbin gives Facebook's Zuckerberg a taste of his own medicine,https://www.youtube.com/watch?v=UpGttcsf62A,CREDO Action,https://www.youtube.com/channel/UCve4b2duWL169N4AhDogrmA,2022-01-06T17:17:43.883Z,UpGttcsf62A,0 days 00:00:42,48020620,1439306,0,21229,52500
5110,DON'T TRY THIS ON A HIGH BAR!?,https://www.youtube.com/watch?v=9kebzoi4lqU,Nile Wilson,https://www.youtube.com/channel/UCTFzlMvFx2f5D9t3fl79w7Q,2022-01-06T17:17:22.565Z,9kebzoi4lqU,0 days 00:00:21,14886661,502039,0,449,1570000
5111,4-Jan-22,https://www.youtube.com/watch?v=B2wRlwXW5oY,Atahar Hossain,https://www.youtube.com/channel/UCSgtKZkfI9ls-hqS8DUhAng,2022-01-06T17:17:19.725Z,B2wRlwXW5oY,0 days 00:00:15,100101,1564,0,5,76
5112,Would you switch bikes with someone? 😂,https://www.youtube.com/watch?v=iE8m0w3mIXY,Ride Clutch,https://www.youtube.com/channel/UCCfEA1uAXya9qLp8BpCCcrA,2022-01-06T17:16:31.645Z,iE8m0w3mIXY,0 days 00:00:47,80913090,4204912,0,8915,1100000
5113,Funny Police Officer! #shorts,https://www.youtube.com/watch?v=vVBuyt5I1AY,tntlvideos,https://www.youtube.com/channel/UCNtEkIRiHuFq40fChKzf4kw,2022-01-06T17:16:15.797Z,vVBuyt5I1AY,0 days 00:00:06,21103355,911536,0,8199,9790
5114,I Ruined Dave Portnoy's Pizza Review!,https://www.youtube.com/watch?v=ICSEzvNy26E,Itsdanielmac,https://www.youtube.com/channel/UCYRg9w3AfuRCKfh4JcDp8xw,2022-01-06T17:15:43.323Z,ICSEzvNy26E,0 days 00:00:36,61463860,1735154,0,8506,2330000
5115,Muhammad Ali Saved His Opponent's Life,https://www.youtube.com/watch?v=28xjVV_b4oQ,Florid Miston,https://www.youtube.com/channel/UCTN1D_QBrnLAXGjDDFaAFOA,2022-01-06T17:15:36.326Z,28xjVV_b4oQ,0 days 00:00:40,65156502,3480045,0,15654,815000
5116,CRAZY ILLEGAL MACHINE!!😨 #Shorts,https://www.youtube.com/watch?v=0oPzSmLxhAA,Ash Magic,https://www.youtube.com/channel/UCtaMRYGIXKhRpI86D2CqTEA,2022-01-06T17:14:54.202Z,0oPzSmLxhAA,0 days 00:00:41,17204563,977045,0,3776,2690000
5117,The puppy 🐶 is alone #puppydog,https://www.youtube.com/watch?v=nzk3qfy4Zac,Billy Blood,https://www.youtube.com/channel/UCXYyPEYy41OFsXc6ihp2BKw,2022-01-06T17:14:46.487Z,nzk3qfy4Zac,0 days 00:00:08,730165,24371,0,293,1340
5118,The Carnival Wouldn't Let Me Win Anymore Prizes After This #shorts,https://www.youtube.com/watch?v=mFPSP5tJLfI,Mystery Matt,https://www.youtube.com/channel/UC8BLc91ZdQZyr3Wj3IEALaQ,2022-01-06T17:14:01.164Z,mFPSP5tJLfI,0 days 00:00:34,57859272,2846374,0,2752,1300000
5119,The Queen Giggles with Canadian Officers 🤭 ❤️,https://www.youtube.com/watch?v=1GwEOqJ-XRI,The Royal Family Channel,https://www.youtube.com/channel/UCCvgLV2Ixb8KCemj-UtXZ-g,2022-01-06T17:13:18.484Z,1GwEOqJ-XRI,0 days 00:00:15,85158236,2319118,0,15901,3100000
5120,11 Mix-ins!,https://www.youtube.com/watch?v=EsTT8dD6ClQ,Dylan Lemay,https://www.youtube.com/channel/UCWiXzvPDb5YqG7W0mr2TmlA,2022-01-06T17:13:03.643Z,EsTT8dD6ClQ,0 days 00:00:48,37791303,2097096,0,8994,4300000
5121,Can a Fake AirPod Case Charge Real Airpods?? #Shorts,https://www.youtube.com/watch?v=g8kKxg1rO7M,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T17:12:08.565Z,g8kKxg1rO7M,0 days 00:00:55,17661245,1604741,0,2191,3580000
5122,Doctor reacts to viral popcorn TikTok #shorts #health,https://www.youtube.com/watch?v=sqzPOwPSGRI,FootDocDana,https://www.youtube.com/channel/UCPc9yOXlAFXcLILa104ZEKA,2022-01-06T17:11:26.163Z,sqzPOwPSGRI,0 days 00:00:49,52960954,2655497,0,20963,2010000
5123,Mike Tyson does the ‘Ali Shuffle’ in front of Muhammad Ali,https://www.youtube.com/watch?v=PcTID0miIRU,Alpha Motivation,https://www.youtube.com/channel/UC3zTcrgezTG_bHRA8fmlmmA,2022-01-06T17:11:06.353Z,PcTID0miIRU,0 days 00:00:19,16580950,1009213,0,5426,697000
5124,They say there is gold EVERYWHERE on the Fraser.,https://www.youtube.com/watch?v=3lcoSzNGiTQ,Dan Hurd,https://www.youtube.com/channel/UCOReOAYx8VDLwC0pOEcQD-g,2022-01-06T17:10:14.464Z,3lcoSzNGiTQ,0 days 00:01:00,28514602,1972029,0,6363,1020000
5125,Kicked off my flight for wearing a mask 😪 #shorts,https://www.youtube.com/watch?v=EHTKzxIXR_E,AndrewProductionsTV,https://www.youtube.com/channel/UCOAHgaVjyUjFtxhgCAQ_vAg,2022-01-06T17:09:44.658Z,EHTKzxIXR_E,0 days 00:00:29,16281664,994550,0,15437,47200
5126,Random Teammates Can Be SO WHOLESOME in Warzone Pacific,https://www.youtube.com/watch?v=nW1UCDoMDpY,BRRRAKE,https://www.youtube.com/channel/UCKkZFqmBF8uJ8mzDaqmibBA,2022-01-06T17:09:41.085Z,nW1UCDoMDpY,0 days 00:00:20,80674,5943,0,40,6940
5127,Alligator Training!!! #shorts,https://www.youtube.com/watch?v=Quor4Wl8U4c,Corbin Maxey,https://www.youtube.com/channel/UCz5Ms8847Lmak08A5AiGOEw,2022-01-06T17:09:33.723Z,Quor4Wl8U4c,0 days 00:00:45,21067065,1446010,0,7859,3450000
5128,Shaq attempts the One Chip Challenge,https://www.youtube.com/watch?v=clGCBU4mKwk,Official__quotes,https://www.youtube.com/channel/UCacgeB3GHyAF5kFs5aJ9onw,2022-01-06T17:09:14.885Z,clGCBU4mKwk,0 days 00:00:30,36168900,2170926,0,7065,778000
5129,This Supra is So Fast it Literally Breaks The Game,https://www.youtube.com/watch?v=QGYYwK4zrOI,Rizon,https://www.youtube.com/channel/UCPtquoUpJQK7OpTm8fzbutg,2022-01-06T17:08:22.250Z,QGYYwK4zrOI,0 days 00:00:54,25568084,1296552,0,19102,1030000
5130,"sweet wifi but its bread toasted with butter, NOT BURNT, with dash of parsley [vlog #68] 👏👏 #shorts",https://www.youtube.com/watch?v=_FsfLiy3d7Q,ALEX THE TRUCKING GUY,https://www.youtube.com/channel/UC5NT5DADrZ4LWBkr-5XVAaA,2022-01-06T17:08:08.466Z,_FsfLiy3d7Q,0 days 00:00:56,578988,42598,0,322,612000
5131,Why I Lose Money Fixing Older Phones... #Shorts,https://www.youtube.com/watch?v=M-YEs3I0Kd0,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T17:06:28.240Z,M-YEs3I0Kd0,0 days 00:00:45,4161380,406315,0,2364,3580000
5132,How to Make Your Android Phone Look Like an iPhone #Shorts,https://www.youtube.com/watch?v=C-yGWxSSB7M,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T17:05:38.283Z,C-yGWxSSB7M,0 days 00:00:20,3992883,198673,0,4064,3580000
5133,"Watch THIS if you're a ""good"" driver",https://www.youtube.com/watch?v=Wagi-0pFtqU,Pushing Pistons,https://www.youtube.com/channel/UCyC9NivN2P4aVDUhSmOoYGg,2022-01-06T16:17:05.154Z,Wagi-0pFtqU,0 days 00:00:33,28588997,1453717,0,8820,161000
5134,SIGMA RULE 🔥😎🔥~ #shorts #quotes #motivation #status😳,https://www.youtube.com/watch?v=SMFkPY3vbHs,Wealth Wap,https://www.youtube.com/channel/UCD_UF1mO6DMklcEDcurBKkg,2022-01-06T16:16:44.961Z,SMFkPY3vbHs,0 days 00:00:10,50368,1069,0,39,48400
5135,"Jay-Z Spends $1,400,000,000 💰 | #shorts",https://www.youtube.com/watch?v=u0wMfqJjlnM,Frank Michael Smith,https://www.youtube.com/channel/UCtab7TqLkMFc9MzOMvx5b-g,2022-01-06T16:16:40.172Z,u0wMfqJjlnM,0 days 00:00:58,8209773,427231,0,2055,1250000
5136,Kimbo Slice's Reaction😂,https://www.youtube.com/watch?v=5jSeUtextzQ,MACFLIX MMA,https://www.youtube.com/channel/UCj7d6EHD2etIQHUCYNalKeQ,2022-01-06T16:16:38.443Z,5jSeUtextzQ,0 days 00:00:34,46107919,2666246,0,11108,117000
5137,"when u buy a cb just to say ""roger that"" every time [vlog #66] 👏👏 #shorts",https://www.youtube.com/watch?v=C3c8V8Nlfjs,ALEX THE TRUCKING GUY,https://www.youtube.com/channel/UC5NT5DADrZ4LWBkr-5XVAaA,2022-01-06T16:16:32.718Z,C3c8V8Nlfjs,0 days 00:00:59,1659896,88282,0,1155,612000
5138,APPLE Couldn't fix this one as usual... Could I? #Shorts,https://www.youtube.com/watch?v=RN8DWMiSNyw,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T16:13:14.803Z,RN8DWMiSNyw,0 days 00:00:59,3460071,332474,0,1491,3580000
5139,What to do if you break your iphone back glass,https://www.youtube.com/watch?v=Kv740c3TJwo,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T16:12:49.156Z,Kv740c3TJwo,0 days 00:00:27,2272025,98729,0,1360,3580000
5140,Custom iPhone 7 with Square Edges (Like iPhone 12 Series),https://www.youtube.com/watch?v=-JrHy7B11nU,Tech Ninja,https://www.youtube.com/channel/UCZTM-QHhk0Ku4gsTPlh5fvQ,2022-01-06T16:11:42.477Z,#NAME?,0 days 00:11:58,5922694,57193,0,2003,65700
5141,Apple's M1 Max MacBook Pro is in BIG Trouble..,https://www.youtube.com/watch?v=TPCURCjIpwY,Max Tech,https://www.youtube.com/channel/UCptwuAv0XQHo1OQUSaO6NHw,2022-01-06T16:06:35.349Z,TPCURCjIpwY,0 days 00:13:04,215272,4602,0,1381,1080000
5142,Port-A-Fortress-Failure,https://www.youtube.com/watch?v=dgw3IF_vQAQ,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-06T14:43:05.713Z,dgw3IF_vQAQ,0 days 00:08:32,14809316,315247,0,19949,7380000
5143,The Office being Relatable for 8 Minutes - The Office US,https://www.youtube.com/watch?v=uJqzHkEe0RE,The Office,https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg,2022-01-06T14:36:25.826Z,uJqzHkEe0RE,0 days 00:08:38,2720329,73865,0,1537,2990000
5144,When I Use A Controller On PC FORTNITE,https://www.youtube.com/watch?v=zxQL50IVrxM,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-06T14:13:14.807Z,zxQL50IVrxM,0 days 00:10:07,12085339,211752,0,32926,7380000
5145,OtterBox Aneu MagSafe Case for iPhone 13 Pro Unboxing Dark Blue,https://www.youtube.com/watch?v=9LS_TaLqbUU,Ashley MPG,https://www.youtube.com/channel/UCrob4TEPjJOQnujM_lkozMg,2022-01-06T14:09:23.992Z,9LS_TaLqbUU,0 days 00:08:06,28774,266,0,40,416
5146,22 Jump Street - slam poetry scene,https://www.youtube.com/watch?v=9qxJ6bznkNI,AddictionCenter,https://www.youtube.com/channel/UCM4gh-NMjlGYBFmGgx2L-Yw,2022-01-06T14:07:23.794Z,9qxJ6bznkNI,0 days 00:03:48,3668098,36456,0,1054,12900
5147,"macbook pro 14"" 2021 m1 unboxing ♡₊˚•. 💻 + set up, accessories & customizing ! (ft. DIVOOM)",https://www.youtube.com/watch?v=uXsRqyZU94E,miiwenn,https://www.youtube.com/channel/UCSTaUGbu4JsAxtmg7R_gLCg,2022-01-06T14:04:16.401Z,uXsRqyZU94E,0 days 00:14:14,371021,10976,0,201,32000
5148,The BEST Accessories for YOUR M1 MacBook Air!,https://www.youtube.com/watch?v=S5r1cvQwFD0,The Everyday Dad,https://www.youtube.com/channel/UCqvULRRboZeXVezSm_XduLQ,2022-01-06T13:59:27.934Z,S5r1cvQwFD0,0 days 00:14:31,1628695,34613,0,769,512000
5149,How Swiss Army Knives Are Made | The Making Of,https://www.youtube.com/watch?v=eb8j7odHyZ4,Insider Business,https://www.youtube.com/channel/UCcyq283he07B7_KUX07mmtA,2022-01-06T13:57:34.752Z,eb8j7odHyZ4,0 days 00:04:38,4739652,65808,0,2016,7360000
5150,GoPro Awards: Million Dollar Challenge Highlight in 4K | HERO10 Black,https://www.youtube.com/watch?v=IVtpqVBbdrI,GoPro,https://www.youtube.com/channel/UCqhnX4jA0A5paNd1v-zEysw,2022-01-06T13:56:07.832Z,IVtpqVBbdrI,0 days 00:02:53,542931,18112,0,551,10600000
5151,"Pouring Liquid Nitrogen on Every iPhone - 11 Pro, 11, XS, XR, 8, 7, 6, 5, 5C, 4S, 3G, 2G Freeze Test",https://www.youtube.com/watch?v=VbQVOAfzfEw,TechRax,https://www.youtube.com/channel/UCmlsu3V3SzIm2Jmo0S0qiMg,2022-01-06T13:54:22.202Z,VbQVOAfzfEw,0 days 00:11:38,6493118,94826,0,11768,7630000
5152,Scoped Revolvery Boi,https://www.youtube.com/watch?v=DjNiR-Hq5h8,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-06T13:51:13.945Z,DjNiR-Hq5h8,0 days 00:09:30,14198721,451281,0,82536,7380000
5153,This Apple Watch Feature Is Saving Peoples Lives... #Shorts,https://www.youtube.com/watch?v=jBZtC7F8H40,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T13:50:32.867Z,jBZtC7F8H40,0 days 00:00:20,924277,83085,0,541,3580000
5154,GoPro: HERO10 Black | Mods,https://www.youtube.com/watch?v=HLKTXZyccS8,GoPro,https://www.youtube.com/channel/UCqhnX4jA0A5paNd1v-zEysw,2022-01-06T12:58:06.762Z,HLKTXZyccS8,0 days 00:01:12,240940,5805,0,212,10600000
5155,STREAM Z DZIEWCZYNAMI,https://www.youtube.com/watch?v=9e1WsBI8s9s,AbstrachujeTV,https://www.youtube.com/channel/UCTISYi9ABujrrI1Slg3ZDBA,2022-01-06T12:57:21.455Z,9e1WsBI8s9s,0 days 02:35:23,118333,2849,0,98,3390000
5156,iPhone 13 - 22 Tips & Tricks for 2022- Secret settings & Hidden Features 🤫,https://www.youtube.com/watch?v=J30WXc7wa_Y,WhatGear,https://www.youtube.com/channel/UC134rgaltHWHrkYc-R8lkZg,2022-01-06T12:51:30.976Z,J30WXc7wa_Y,0 days 00:18:22,498070,9486,0,304,185000
5157,The Cheapest Apple Setup In 2022!,https://www.youtube.com/watch?v=MlHG7fkkAe8,Simple Alpaca,https://www.youtube.com/channel/UCy1PnKNVtEG-SfSzyIfnvrA,2022-01-06T12:43:20.622Z,MlHG7fkkAe8,0 days 00:05:42,11235,498,0,45,443000
5158,When is (m^6 + 27n^6)/(m^2 + 3n^2) prime?,https://www.youtube.com/watch?v=DgcUJx6kTVo,Dr Barker,https://www.youtube.com/channel/UCU8Nm_HV-GouPa-WmujPltQ,2022-01-06T12:42:55.833Z,DgcUJx6kTVo,0 days 00:10:12,10694,492,0,58,11500
5159,Galaxy S21 FE 5G: Official Introduction Film | Samsung,https://www.youtube.com/watch?v=uJ-KLqo_jNQ,Samsung,https://www.youtube.com/channel/UCWwgaK7x0_FR1goeSRazfsQ,2022-01-06T12:41:23.273Z,,,,,,,
5160,2022 Tech I'm Ready For!,https://www.youtube.com/watch?v=zV7y4Oex1DQ,Marques Brownlee,https://www.youtube.com/channel/UCBJycsmduvYEL83R_U4JriQ,2022-01-06T12:40:20.136Z,zV7y4Oex1DQ,0 days 00:14:50,2947526,112382,0,5632,16600000
5161,Shawshank Redemption - Andy Escapes,https://www.youtube.com/watch?v=8jRRZPGa3fU,David Calero - DC,https://www.youtube.com/channel/UCUPlLzzjsZWAs6E1_7JvaHA,2022-01-06T12:38:55.810Z,8jRRZPGa3fU,0 days 00:03:24,7406865,41474,0,4267,3680
5162,"How to Power Off / Shut Down iPhone 13, 13 Pro or Max",https://www.youtube.com/watch?v=pVhSMpFTemo,Droid Leopard,https://www.youtube.com/channel/UCHTrh5XMEMtCAnhNg-ZODYQ,2022-01-06T12:38:23.193Z,pVhSMpFTemo,0 days 00:01:06,11560,134,0,5,1200
5163,Grzesiek samodzielnie poszerzył nadkola swojej terenówki! #Duda_vs_Szafrański,https://www.youtube.com/watch?v=dEIBmYAZRBY,TVN Turbo,https://www.youtube.com/channel/UCfsSoUSQzUimrjKhAKmshDQ,2022-01-06T12:36:19.623Z,dEIBmYAZRBY,0 days 00:02:45,75763,1256,0,65,595000
5164,SMASH CODE CEEDAYY,https://www.youtube.com/watch?v=oHTmbMS1mss,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-06T12:35:57.105Z,oHTmbMS1mss,0 days 00:11:21,9074857,336753,0,112784,7380000
5165,iPhone 12 Pro vs Samsung Galaxy S20 Plus FREEZE TEST! 🥶,https://www.youtube.com/watch?v=6fnL17TI0uM,Tech Timmers,https://www.youtube.com/channel/UCgRLAmjU1y-Z2gzOEijkLMA,2022-01-06T12:35:33.840Z,6fnL17TI0uM,0 days 00:18:46,336988,6773,0,564,456000
5166,iPhone 13 Pro Max Unboxing: Sierra Blue!,https://www.youtube.com/watch?v=ESTwGwJ4GTI,POGProductionz,https://www.youtube.com/channel/UCuyenxu8B2QpEEbJF12N0qA,2022-01-06T10:44:19.498Z,ESTwGwJ4GTI,0 days 00:10:49,1337774,21938,0,708,273000
5167,One Clip,https://www.youtube.com/watch?v=HK6gtkOQdNY,Ceeday,https://www.youtube.com/channel/UCZyxY8Q7xgUCXfFViWkjrSw,2022-01-06T10:42:02.340Z,HK6gtkOQdNY,0 days 00:07:46,14671328,346009,0,40037,7380000
5168,STOP PIRAT #29 - Niebezpieczne i codzienne sytuacje na drogach,https://www.youtube.com/watch?v=aCr9x_Ab9Cg,STOP PIRAT,https://www.youtube.com/channel/UC0RMGb1GX8bEy4yAFAi-2bg,2022-01-06T10:41:01.701Z,aCr9x_Ab9Cg,0 days 00:08:04,18303,304,0,69,21800
5169,Lightning Port Is TRASH #Shorts,https://www.youtube.com/watch?v=A_SVhWRsdTA,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T10:40:29.389Z,A_SVhWRsdTA,0 days 00:00:21,806373,58870,0,1045,3580000
5170,twój znajomy starzec 2,https://www.youtube.com/watch?v=e3DptJBLWko,AbstrachujeTV,https://www.youtube.com/channel/UCTISYi9ABujrrI1Slg3ZDBA,2022-01-06T10:05:17.302Z,e3DptJBLWko,0 days 00:09:09,698921,30019,0,617,3390000
5171,iPhone 13 Pro Max - First 13 Things To Do!,https://www.youtube.com/watch?v=X7SFjbfJ0I8,sakitech,https://www.youtube.com/channel/UCKlOmM_eB0nzTNiDFZibSSA,2022-01-06T10:04:24.823Z,X7SFjbfJ0I8,0 days 00:19:28,1304283,24018,0,746,1270000
5172,"iPhone 13 Pro Sierra Blue Unboxing, Accessories and Set Up",https://www.youtube.com/watch?v=Nqnai7f4NSM,Danish Arabee,https://www.youtube.com/channel/UCZny_tNRqyXbbPijCTlsZIg,2022-01-06T10:00:37.234Z,Nqnai7f4NSM,0 days 00:07:55,1316771,16029,0,348,2900
5173,Testing Diamond Found in Candle (Part 3) 🤯,https://www.youtube.com/watch?v=gwB5w6zYk3w,Christine Jewellers,https://www.youtube.com/channel/UCqcolinf4cx46iiPui7Jgqw,2022-01-06T09:33:11.389Z,gwB5w6zYk3w,0 days 00:00:34,11174271,820368,0,1147,964000
5174,Kanye fights the paparazzi for being at his house at 4AM,https://www.youtube.com/watch?v=4whlr2dVDws,Selena K,https://www.youtube.com/channel/UCUamipOJgQ5wLkqY510Resw,2022-01-06T09:31:21.053Z,4whlr2dVDws,0 days 00:00:58,16098565,886855,0,39174,80900
5175,Cleaning The Mineral Oil Soaked Phone.. Will it Survive? #Shorts,https://www.youtube.com/watch?v=62A1pUwGY8Y,Phone Repair Guru,https://www.youtube.com/channel/UCCOrp7GPgZA8EGrbOcIAsyQ,2022-01-06T09:30:26.915Z,62A1pUwGY8Y,0 days 00:00:54,5307539,580271,0,1267,3580000
5176,"How Conor Spends $100,000,000 💰 | #shorts",https://www.youtube.com/watch?v=oFVyMIf0wBM,Frank Michael Smith,https://www.youtube.com/channel/UCtab7TqLkMFc9MzOMvx5b-g,2022-01-06T09:29:27.017Z,oFVyMIf0wBM,0 days 00:01:00,22825462,1504187,0,6023,1250000
5177,Gaming PC in Minecraft#minecraft #shorts #like #pc #gaming #like,https://www.youtube.com/watch?v=TFD6ixdCCCc,GH17 OP,https://www.youtube.com/channel/UCuttV6UnyNT8VHodHwd7QQA,2022-01-06T09:29:20.859Z,TFD6ixdCCCc,0 days 00:00:51,4522822,293708,0,698,23300
5178,Penns Peeled Mats,https://www.youtube.com/watch?v=-Z0E40LyH0k,Right Choice Shearing,https://www.youtube.com/channel/UC2YvLBsduOMcStpJbZav-mw,2022-01-06T09:28:23.217Z,#NAME?,0 days 00:01:00,121806840,6535061,0,26026,1560000
5179,this powerful fish ALMOST escaped,https://www.youtube.com/watch?v=IsKT7iL3kO4,Aquatic Apes,https://www.youtube.com/channel/UCj6g9HNS_uisb8aSo5iUeow,2022-01-06T09:27:37.036Z,IsKT7iL3kO4,0 days 00:01:00,42307834,2528323,0,12959,2020000
5180,Brand Wars (ep. 1): COCA-COLA vs PEPSI,https://www.youtube.com/watch?v=i2s1b_Usatw,Max Klymenko,https://www.youtube.com/channel/UCisy6taOAeLfyaCqcMQDfig,2022-01-06T09:27:33.268Z,i2s1b_Usatw,0 days 00:01:00,18302529,1258496,0,12600,1190000
