title;titleUrl;channel;channelUrl;time;id;duration;views;likes;favorites;comments;channelSubscribers
💥 FC Barcelona OWNED Chelsea this Transfer window 😂;https://www.youtube.com/watch?v=cWXxeShnuIA;Officer Barca;https://www.youtube.com/channel/UCllEJgROmcOzzn-3gMmGkqg;2022-09-04T21:22:15.552Z;cWXxeShnuIA;0 days 00:00:15;265782;20332;0;290;70300
Family Guy | Meg's Boyfriend #shorts;https://www.youtube.com/watch?v=OFM5rjhplKc;Peter and Stewie;https://www.youtube.com/channel/UCsGUx_ervpeRcdnWDN3cjEg;2022-09-04T21:21:41.546Z;OFM5rjhplKc;0 days 00:00:18;7265168;537653;0;2640;247000
You are 100% homosexual... #shorts;https://www.youtube.com/watch?v=UBKG4daNAaQ;Mario Adrion;https://www.youtube.com/channel/UCX03fo4otJKILwWms076PDw;2022-09-04T21:21:39.991Z;UBKG4daNAaQ;0 days 00:00:56;12139637;599946;0;2630;795000
He hit the griddy after the TD 👏🏽😅;https://www.youtube.com/watch?v=SjumPIwxvSQ;SportsCenter NEXT;https://www.youtube.com/channel/UCWy2Nhg0PGv21NjMFRH7HBw;2022-09-04T21:20:32.648Z;SjumPIwxvSQ;0 days 00:00:10;39562;1546;0;55;973000
Asking Chiesa Who's the Best Footballer Ever;https://www.youtube.com/watch?v=15E8_TsWlZU;Thogden Shorts;https://www.youtube.com/channel/UC9QQ-FA2zm69WOB6xSN_HGw;2022-09-04T21:20:13.939Z;15E8_TsWlZU;0 days 00:00:18;3313949;110268;0;597;71900
Teacher's Sigma rule | Mission fail;https://www.youtube.com/watch?v=8Za_7yvqOW8;Viral Business;https://www.youtube.com/channel/UCmznMjfRsHBq5Eu7pp7vkwA;2022-09-04T21:19:35.351Z;8Za_7yvqOW8;0 days 00:00:39;33208660;2445812;0;24201;538000
the one blooper they KEPT in The Office? | #Shorts | Comedy Bites;https://www.youtube.com/watch?v=6DNmi8OtlaU;Comedy Bites;https://www.youtube.com/channel/UCGfUuxBzB8E30XjCjOvji2w;2022-09-04T21:19:03.555Z;6DNmi8OtlaU;0 days 00:00:31;1388830;36579;0;133;398000
Geography Expert - 5 Years Old Kid;https://www.youtube.com/watch?v=3TRQZEDH9Gk;Iron Wisdom;https://www.youtube.com/channel/UCoPyt2bdDuuy6Z5Helauf0A;2022-09-04T21:18:03.124Z;3TRQZEDH9Gk;0 days 00:01:00;45187004;2333042;0;6969;298000
any man who must say I am the king is no true king #shorts #gameofthrones;https://www.youtube.com/watch?v=d8FU6KXcgM8;Pro Studios;https://www.youtube.com/channel/UCaRXwn_oFBQ-kps3aq28ikA;2022-09-04T21:17:14.414Z;d8FU6KXcgM8;0 days 00:00:24;3608348;113833;0;657;207000
Jordan Peterson's dating advice;https://www.youtube.com/watch?v=rlpXGCr8gEs;Lex Clips;https://www.youtube.com/channel/UCJIfeSCssxSC_Dhc5s7woww;2022-09-04T21:15:52.281Z;rlpXGCr8gEs;0 days 00:06:01;747845;23795;0;1373;805000
F👀CUS ON THE EUROPEAN COMPETITION 💥⚽;https://www.youtube.com/watch?v=StKz0F5x3Lk;FC Barcelona;https://www.youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A;2022-09-04T21:03:46.280Z;StKz0F5x3Lk;0 days 00:03:34;539006;32246;0;593;14400000
Eintracht overruns Leipzig | Frankfurt - RB Leipzig 4-0 | All Goals | Matchday 5 – Bundesliga 22/23;https://www.youtube.com/watch?v=kdKRyEE5Qrs;Bundesliga;https://www.youtube.com/channel/UC6UL29enLNe4mqwTfAyeNuw;2022-09-04T21:02:41.979Z;kdKRyEE5Qrs;0 days 00:00:57;228885;4257;0;114;3680000
SEVILLA 0-3 BARÇA | LALIGA 2022/23 MD4;https://www.youtube.com/watch?v=xlNfXcqiBQs;FC Barcelona;https://www.youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A;2022-09-04T18:31:51.349Z;xlNfXcqiBQs;0 days 00:03:12;1140052;44518;0;1375;14400000
Ostatni dzień pokoju - 31 sierpnia 1939;https://www.youtube.com/watch?v=Q-jZgKO9Ejs;Oblicza XX Wieku;https://www.youtube.com/channel/UCcgaO0y7vJVFl6xsAEA6Mog;2022-09-04T14:54:02.895Z;Q-jZgKO9Ejs;0 days 00:14:40;174864;8480;0;619;188000
Milan-Inter 3-2 | Leao shines in spectacular San Siro derby: Goals & Highlights | Serie A 2022/23;https://www.youtube.com/watch?v=-kBldK__TVc;Serie A;https://www.youtube.com/channel/UCBJeMCIeLQos7wacox4hmLQ;2022-09-04T14:35:03.258Z;-kBldK__TVc;0 days 00:03:30;2897441;58674;0;1968;8550000
This team ▶️ #shorts;https://www.youtube.com/watch?v=Xb3LOGUiC8E;FC Barcelona;https://www.youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A;2022-09-04T14:34:08.206Z;Xb3LOGUiC8E;0 days 00:00:39;558163;31035;0;468;14400000
The Transfer Window in One Video;https://www.youtube.com/watch?v=rghGekoscWo;B/R Football;https://www.youtube.com/channel/UClvow1RFSyeh5CRwRB_m5sA;2022-09-04T13:28:54.209Z;rghGekoscWo;0 days 00:02:17;1113254;23446;0;405;2520000
Resumen de Sevilla FC vs FC Barcelona (0-3);https://www.youtube.com/watch?v=T2zBK8jj4Js;LaLiga Santander;https://www.youtube.com/channel/UCTv-XvfzLX3i4IGWAm4sbmA;2022-09-04T13:10:19.565Z;T2zBK8jj4Js;0 days 00:03:09;4345927;95664;0;2029;8730000
"""LEWANDOWSKI TO NAJWIĘKSZE DREWNO NA ŚWIECIE""";https://www.youtube.com/watch?v=YzBlXkdjPK4;abcenejszyn;https://www.youtube.com/channel/UC0qXJimOhsER9oI7TnvXb9w;2022-09-04T13:08:04.308Z;YzBlXkdjPK4;0 days 00:01:16;122669;4979;0;440;79500
ROZMOWY GRUP LIGI MISTRZÓW 2;https://www.youtube.com/watch?v=R6wEGRp-F8g;abcenejszyn;https://www.youtube.com/channel/UC0qXJimOhsER9oI7TnvXb9w;2022-09-04T08:39:47.049Z;R6wEGRp-F8g;0 days 00:03:44;77353;4191;0;341;79500
Deserved work-win for BVB! | Borussia Dortmund - TSG Hoffenheim 1-0 | All Goals | MD 5 – BL 22/23;https://www.youtube.com/watch?v=T8UcG3_xUic;Bundesliga;https://www.youtube.com/channel/UC6UL29enLNe4mqwTfAyeNuw;2022-09-03T19:01:07.281Z;T8UcG3_xUic;0 days 00:01:02;357269;7885;0;145;3680000
Union fights off a draw! | Union Berlin - FC Bayern 1-1 | All Goals | MD 5 – Bundesliga - 22/23;https://www.youtube.com/watch?v=mGVp7cmfPmQ;Bundesliga;https://www.youtube.com/channel/UC6UL29enLNe4mqwTfAyeNuw;2022-09-03T19:00:04.834Z;mGVp7cmfPmQ;0 days 00:01:06;400519;7018;0;375;3680000
IMPOSSIBLE DECISIONS with... LEWANDOWSKI;https://www.youtube.com/watch?v=_gUfSIDTuj8;FC Barcelona;https://www.youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A;2022-09-03T14:58:07.621Z;_gUfSIDTuj8;0 days 00:05:45;736039;42521;0;955;14400000
What happened in summer transfer window 2022;https://www.youtube.com/watch?v=H-eVdgvAhzI;FDOR;https://www.youtube.com/channel/UC5kU-yl9-AweunnZ40619Pw;2022-09-03T13:27:30.351Z;H-eVdgvAhzI;0 days 00:03:00;7366087;91654;0;1798;446000
Predicting the Winner of Every Big League;https://www.youtube.com/watch?v=ogdXC0UVt5A;Thogden Shorts;https://www.youtube.com/channel/UC9QQ-FA2zm69WOB6xSN_HGw;2022-09-02T20:08:53.206Z;ogdXC0UVt5A;0 days 00:00:31;10643219;432068;0;3925;71900
Jon snow reveals his identity to danaerys targaryen #gameofthrones;https://www.youtube.com/watch?v=7247GzP_7Lk;Hulk haryy;https://www.youtube.com/channel/UCJYC1b1ElOb2d8wBvfGwD1A;2022-09-02T20:08:52.028Z;7247GzP_7Lk;0 days 00:01:00;6404998;342803;0;3181;40800
MARIUSZ PUDZIANOWSKI - PIĄTA RANO (MOWA MOTYWACYJNA);https://www.youtube.com/watch?v=OVU1Hp1DTSo;motywujeMy;https://www.youtube.com/channel/UCCMYdr-PzBxFNKMXOAKS69g;2022-09-02T19:44:34.629Z;OVU1Hp1DTSo;0 days 00:00:48;2235199;66852;0;2689;62300
Jon Snow refusing to bend the knee part 2 | Game of Thrones best clips #gameofthrones #shorts;https://www.youtube.com/watch?v=IwjR0XQa7KQ;MovieMania24;https://www.youtube.com/channel/UC9y4YcrD8N6nLxZCTK4_jvQ;2022-09-02T18:54:33.376Z;IwjR0XQa7KQ;0 days 00:01:01;3413965;169683;0;517;144000
How PREMIER LEAGUE 2022-2023 started ? 😥;https://www.youtube.com/watch?v=DFBzsQq9L2c;FootballFun;https://www.youtube.com/channel/UCq7qGYEQBoSDliwYk_3oPuA;2022-09-02T18:53:57.378Z;DFBzsQq9L2c;0 days 00:01:00;3538280;273618;0;1217;68500
Robert Lewandowski is ON Fire under Xavi.;https://www.youtube.com/watch?v=StOrWuMHVNE;PC10HD;https://www.youtube.com/channel/UCLBL0F4GRKewrUJtcKVpotQ;2022-09-02T16:28:56.717Z;StOrWuMHVNE;0 days 00:05:12;319573;5531;0;462;62800
New Homo in town #shorts;https://www.youtube.com/watch?v=2gK90Iov42k;DailyComedy;https://www.youtube.com/channel/UCIy_o4k9lvB-clEARtyWx4g;2022-09-02T16:18:24.777Z;2gK90Iov42k;0 days 00:00:57;5725254;515388;0;472;187000
Ser Barriston Selmy Is Removed From The Post Of Lord Commander || Game Of Thrones Epic Moments;https://www.youtube.com/watch?v=57JFpwtFWIM;Mister Assertive;https://www.youtube.com/channel/UCJuAvdl8awzqM8F8oA0764w;2022-09-02T16:17:23.062Z;;;;;;;
ROZMOWY WIELKIEJ SZÓSTKI MASZYNY RUSZYŁY S2 ODC.3;https://www.youtube.com/watch?v=g6HUHvXIuT8;abcenejszyn;https://www.youtube.com/channel/UC0qXJimOhsER9oI7TnvXb9w;2022-09-02T16:13:32.970Z;g6HUHvXIuT8;0 days 00:03:00;85854;8435;0;109;79500
UNITED ZNÓW WTOPI HAJS? | Potężne transfery w ostatnim tygodniu! | TOP10 #transfery;https://www.youtube.com/watch?v=dAgPg_9M3r4;Footroll;https://www.youtube.com/channel/UCxmalaHMEL83ixpIwWfRZjg;2022-09-02T12:36:57.506Z;dAgPg_9M3r4;0 days 00:15:46;59238;4509;0;165;512000
Camp Nou kocha Lewego | Pogba porwany i szantażowany | hat-trick Haalanda;https://www.youtube.com/watch?v=Vx-DRa2yHss;Footroll;https://www.youtube.com/channel/UCxmalaHMEL83ixpIwWfRZjg;2022-09-02T12:20:13.452Z;Vx-DRa2yHss;0 days 00:10:46;76479;5244;0;264;512000
Camp Nou kocha Lewego | Pogba porwany i szantażowany | hat-trick Haalanda;https://www.youtube.com/watch?v=Vx-DRa2yHss;Footroll;https://www.youtube.com/channel/UCxmalaHMEL83ixpIwWfRZjg;2022-09-01T21:13:33.355Z;Vx-DRa2yHss;0 days 00:10:46;76479;5244;0;264;512000
Camp Nou kocha Lewego | Pogba porwany i szantażowany | hat-trick Haalanda;https://www.youtube.com/watch?v=Vx-DRa2yHss;Footroll;https://www.youtube.com/channel/UCxmalaHMEL83ixpIwWfRZjg;2022-08-31T18:29:58.186Z;Vx-DRa2yHss;0 days 00:10:46;76479;5244;0;264;512000
Sommer Salvages Point vs. Bayern - ALL 1️⃣9️⃣ SAVES;https://www.youtube.com/watch?v=ofs3YkOC2sQ;Bundesliga;https://www.youtube.com/channel/UC6UL29enLNe4mqwTfAyeNuw;2022-08-31T18:12:31.039Z;ofs3YkOC2sQ;0 days 00:00:56;182503;4643;0;194;3680000
Wielki Mix Youtube by SooldierPL;https://www.youtube.com/watch?v=uEScv-U2qOc;mrwojtex;https://www.youtube.com/channel/UCwEbPdWvEj7_oZ_b4z7hSzw;2022-08-31T17:14:01.211Z;uEScv-U2qOc;0 days 00:09:46;733290;7675;0;58;1000
Jeden z Dziesięciu Najlepsze Momenty;https://www.youtube.com/watch?v=eLwI0W5-pXk;Dragozden;https://www.youtube.com/channel/UCItJp32rm4hzMLcyP-A_I9A;2022-08-31T17:07:44.048Z;eLwI0W5-pXk;0 days 00:05:55;6312083;74948;0;2124;4810
Donchez bags a GOLDEN BUZZER with his Wiggle and Wine! | Auditions | BGT 2018;https://www.youtube.com/watch?v=6Q0AazVu1Tc;Britain's Got Talent;https://www.youtube.com/channel/UCUtZaxDF3hD5VK4xRYFBePQ;2022-08-31T11:39:18.749Z;;;;;;;
TRANSFERY UNITED;https://www.youtube.com/watch?v=j43a3TqSy2g;abcenejszyn;https://www.youtube.com/channel/UC0qXJimOhsER9oI7TnvXb9w;2022-08-30T23:41:10.528Z;j43a3TqSy2g;0 days 00:01:39;60134;2924;0;158;79500
Breaking Bad Season 4: Episode 8: Hank asks Walt for a favor (HD CLIP);https://www.youtube.com/watch?v=cdSpvO33Wq4;Binge Society ;https://www.youtube.com/channel/UCOo_v3eVbfET7_zi2KLOP9g;2022-08-30T11:54:55.165Z;cdSpvO33Wq4;0 days 00:03:44;2074263;19313;0;1161;6770000
Young Igi - THC (Phunk’ill ’OIO TOUR’ Blend);https://www.youtube.com/watch?v=wEVnoUGVp3k;Young Igi;https://www.youtube.com/channel/UCvj_LrAbqqSUkqR-C2v5MAw;2022-08-29T23:33:33.888Z;wEVnoUGVp3k;0 days 00:02:45;5401337;87262;0;1101;1030000
MAGICZNE SZKLANKI;https://www.youtube.com/watch?v=n8hHd4uKABE;northboii;https://www.youtube.com/channel/UCMeE_5Xp_248oY-43XzG00Q;2022-08-29T23:30:17.984Z;n8hHd4uKABE;0 days 00:02:58;3175279;68100;0;838;94900
[Project X Movie Music] Heads Will Roll (A-Trak Remix) - Yeah Yeah Yeahs;https://www.youtube.com/watch?v=O3c4dPxN1qM;syco546;https://www.youtube.com/channel/UCHgjmz4Sf-KJSIxMw11FLXg;2022-08-29T23:26:44.768Z;O3c4dPxN1qM;0 days 00:06:25;78015387;326482;0;17100;22100
CO HISZPANIE DOCENIĄ U LEWEGO + TCHOUAMENI A'LA POGBA;https://www.youtube.com/watch?v=Duqonh6H1nM;Tomasz Ćwiąkała;https://www.youtube.com/channel/UCEm0MAqM_Jsyq_iDvJ8H34w;2022-08-29T09:22:49.522Z;Duqonh6H1nM;0 days 00:23:49;74329;3838;0;198;161000
kid gets ball stolen by greedy adult in oakland;https://www.youtube.com/watch?v=tbnO2cVNQ3s;Jesse Miller;https://www.youtube.com/channel/UCciya2nlyJAx9fRbDLK-YNw;2022-08-29T09:08:04.926Z;;;;;;;
Rating Stangers at football goes wrong 😂⚽️ (best réaction!) #shorts;https://www.youtube.com/watch?v=zgHDgraf3xM;Tuvok12;https://www.youtube.com/channel/UCeJQ-3Bs7AAN5m8HUbHG4-g;2022-08-29T09:07:31.916Z;zgHDgraf3xM;0 days 00:00:34;58064390;3806596;0;5629;4520000
Valuable Lesson;https://www.youtube.com/watch?v=CvagWNaGf58;Viral Business;https://www.youtube.com/channel/UCmznMjfRsHBq5Eu7pp7vkwA;2022-08-29T09:07:08.971Z;CvagWNaGf58;0 days 00:00:24;72118970;4378754;0;62861;538000
Commute your sentence 🧑‍⚖️ | Jack Sparrow & Joshamee Gibbs | Pirates of the Caribbean;https://www.youtube.com/watch?v=YEtQVfZqECM;One Perfect Moment;https://www.youtube.com/channel/UCYZqtziEeN3xW1LMCJMHPCw;2022-08-29T09:07:05.923Z;YEtQVfZqECM;0 days 00:00:42;3722833;277662;0;354;318000
The Evil Tale Of The Hound's Burnt Face || Game Of Thrones Scene || #shorts;https://www.youtube.com/watch?v=VySEbX6_vLM;Mister Assertive;https://www.youtube.com/channel/UCJuAvdl8awzqM8F8oA0764w;2022-08-29T09:06:23.562Z;;;;;;;
Bangladesh Parkour and Freerunning Line | Ak Rahman pkfr 🤸 #shorts;https://www.youtube.com/watch?v=Ny8t-NrmRKQ;Ak Rahman Pkfr;https://www.youtube.com/channel/UCmPSpirIWefPCL49Rlb3Llw;2022-08-29T09:06:17.263Z;Ny8t-NrmRKQ;0 days 00:00:06;28649;443;0;1;377
SUS 😳;https://www.youtube.com/watch?v=yswEap2xj84;EvilJacobM;https://www.youtube.com/channel/UCkBkLGJku_BbqVBkPr83QlQ;2022-08-29T09:05:46.621Z;yswEap2xj84;0 days 00:00:09;1547907;111371;0;985;701
Best Scene Of Peaky Blinders 🔥 Thomas Shelby Kills Alfie aka Tom Hardy 🔥 Whatsapp Status🔥Sigma Fight;https://www.youtube.com/watch?v=BfZal2LT0wI;ATTITUDE-BLINDERS YT;https://www.youtube.com/channel/UCo_arw6XdCFg74bUPARtdZw;2022-08-29T09:05:45.482Z;BfZal2LT0wI;0 days 00:00:25;5559462;252479;0;1013;64000
You're impossible to buy for - Claire #modernfamily #shortsvideo;https://www.youtube.com/watch?v=N28Rnj7_rjY;M.Malenga;https://www.youtube.com/channel/UC3sUyBJrzo3EBRCbZT1AnAQ;2022-08-29T09:05:44.136Z;;;;;;;
Kyle Walker Mocks Rúben Dias 🤣 #shorts;https://www.youtube.com/watch?v=cRF3aAyh4T4;mcfc lads;https://www.youtube.com/channel/UC_20Hcauf3ptIsde2HKUvFg;2022-08-29T09:04:48.677Z;cRF3aAyh4T4;0 days 00:00:55;1054741;39005;0;173;87700
Sitting on Santa's lap SECOND time... #FamilyGuy #shorts;https://www.youtube.com/watch?v=oUXY9Wdgk9M;FamilyGuy fan SHORTS;https://www.youtube.com/channel/UCPfbAaS5d58Y35ahHCoqYyQ;2022-08-29T09:04:36.999Z;;;;;;;
Ned Gives Up The Hand's Title Like A Boss 😎 || Game Of Thrones Epic Scene || #shorts;https://www.youtube.com/watch?v=uuXeugAojP4;Mister Assertive;https://www.youtube.com/channel/UCJuAvdl8awzqM8F8oA0764w;2022-08-29T09:03:50.750Z;;;;;;;
Insane Illegal Serves 🤯;https://www.youtube.com/watch?v=Eq17ey9GCT8;Pongfinity;https://www.youtube.com/channel/UCcILXXthGExGeKAQLAIUaFQ;2022-08-29T08:43:08.727Z;Eq17ey9GCT8;0 days 00:00:13;9462953;185898;0;400;3620000
LEWANDOWSKI Z 2 GOLAMI! BARCELONA POKONAŁA VALLADOLID! MILIK URATOWAŁ JUVENTUS W DEBIUCIE!;https://www.youtube.com/watch?v=XgZm1njnpZE;Polsport - Michał Pol;https://www.youtube.com/channel/UCSAMYthmI9mzM92Z8HVw4dQ;2022-08-28T23:12:21.135Z;XgZm1njnpZE;0 days 01:06:20;62753;1827;0;94;173000
BARÇA 4-0 VALLADOLID | LALIGA 2022/23 MD3;https://www.youtube.com/watch?v=EUS7tzTaWHA;FC Barcelona;https://www.youtube.com/channel/UC14UlmYlSNiQCBe9Eookf_A;2022-08-28T23:08:06.295Z;EUS7tzTaWHA;0 days 00:02:54;929497;34332;0;847;14400000
Haaland or Lewandowski? Klopp or Tuchel? Marco Reus plays You Have To Answer! | ESPN FC;https://www.youtube.com/watch?v=w7tERqb2aBk;ESPN UK;https://www.youtube.com/channel/UCk8gzAOGprcGAFMWGzZ2zQw;2022-08-28T23:06:11.522Z;w7tERqb2aBk;0 days 00:01:33;733895;19586;0;675;1040000
Wife or Dog? #shorts #brooklynninenine;https://www.youtube.com/watch?v=lXmWFT43QH8;Bests of TV Shows;https://www.youtube.com/channel/UCppMxZZ3lIJV2AXQaN5gOPw;2022-08-28T23:05:55.067Z;lXmWFT43QH8;0 days 00:00:59;4163832;337712;0;790;759000
Finn Wolfhard Wants Bill Hader To Play Him (IT Chapter 2);https://www.youtube.com/watch?v=sIxIPQmgs_A;Show Me The Cinema;https://www.youtube.com/channel/UCUvQiJ76luXrsOwMLb1EjnA;2022-08-28T23:05:49.877Z;sIxIPQmgs_A;0 days 00:00:35;17960122;1596068;0;1501;126000
I would do anything to pass #shorts;https://www.youtube.com/watch?v=gpzvsnsHQaM;Pro Studios;https://www.youtube.com/channel/UCaRXwn_oFBQ-kps3aq28ikA;2022-08-28T23:05:10.211Z;gpzvsnsHQaM;0 days 00:00:38;2600988;74187;0;1391;207000
"""I Watched Jane Die"" - Walter White";https://www.youtube.com/watch?v=GCQZAJZAzOA;NDub Edits;https://www.youtube.com/channel/UC1AUWfkkl6VLotWo3MPAXbg;2022-08-28T23:04:21.229Z;GCQZAJZAzOA;0 days 00:00:58;2998007;283522;0;1865;26800
Game of Thrones - Sansa Stark | Arya Stark | Lord Baelish | Little Finger | Bran Stark | ZION Status;https://www.youtube.com/watch?v=RbaLDyYHTPs;ZION Status;https://www.youtube.com/channel/UCHOFSr20rRKNFfPRyrllnTw;2022-08-28T23:03:18.846Z;RbaLDyYHTPs;0 days 00:01:00;7146215;460605;0;1244;41600
How Letters Get Named: “W”;https://www.youtube.com/watch?v=lVEgEm-VqXE;Loic Suberville;https://www.youtube.com/channel/UCywGsTdh_qqZUYmA2Gro2CA;2022-08-28T23:02:18.285Z;lVEgEm-VqXE;0 days 00:01:00;33022026;2401598;0;16060;2580000
POPULAR REACT TO LEWANDOWSKI GOALS BARCELONA 4-0 VALLADOLID| LEWANDOWSKI BACK HEEL GOAL REACT;https://www.youtube.com/watch?v=jpNQ3-LtGBo;V9 Reactions;https://www.youtube.com/channel/UCP3648U8qzoWFRs1EkFBbuw;2022-08-28T23:00:21.440Z;jpNQ3-LtGBo;0 days 00:01:01;23840;334;0;23;265
Howard's Indian accent - The Big Bang Theory;https://www.youtube.com/watch?v=NO5SbsvIjHE;Shelly&Penny;https://www.youtube.com/channel/UC6qGT87EQeIvBxLquIeemRg;2022-08-28T22:34:03.270Z;NO5SbsvIjHE;0 days 00:01:42;2166880;39396;0;785;287000
Jesse’s Present For Heisenberg😢 #shorts #fyp #breakingbad #shortvideo #heisenberg #walterwhite;https://www.youtube.com/watch?v=RorEusqyS9k;OuriTheKid;https://www.youtube.com/channel/UCfDCCWfpP-mPQaaXCcGDiWQ;2022-08-28T22:31:45.825Z;RorEusqyS9k;0 days 00:00:30;1724892;150256;0;837;2740
Maester Aemon Reveals His True Identity! || Game Of Thrones Epic Moments || #shorts;https://www.youtube.com/watch?v=A76Ig95PKuA;Mister Assertive;https://www.youtube.com/channel/UCJuAvdl8awzqM8F8oA0764w;2022-08-28T22:27:25.371Z;;;;;;;
Dua Lipa Wrote A Liverpool ANTHEM ⚽ | Clutch #Shorts;https://www.youtube.com/watch?v=Q0zC5CvqvdY;Clutch Culture;https://www.youtube.com/channel/UCBlsEJyIanPsET3VeH9-iaw;2022-08-28T22:26:39.992Z;Q0zC5CvqvdY;0 days 00:00:45;1643815;88406;0;381;18600
How To Laugh Online In Different Languages Part 2;https://www.youtube.com/watch?v=aEXxWb4huJw;Loic Suberville;https://www.youtube.com/channel/UCywGsTdh_qqZUYmA2Gro2CA;2022-08-28T22:26:15.119Z;aEXxWb4huJw;0 days 00:00:22;4670704;346213;0;14305;2580000
Resumen de FC Barcelona vs Real Valladolid (4-0);https://www.youtube.com/watch?v=cONRX_No2-w;LaLiga Santander;https://www.youtube.com/channel/UCTv-XvfzLX3i4IGWAm4sbmA;2022-08-28T22:20:51.581Z;cONRX_No2-w;0 days 00:02:56;4203544;97292;0;2268;8730000
Big Bang Theory #bigbangtheory #bigbang #viralvideo #youtubeshorts;https://www.youtube.com/watch?v=TBUthBhnYNU;RGS Productions;https://www.youtube.com/channel/UCP3n4f7dt5wXjoRYNzMV_CA;2022-08-28T22:13:21.754Z;TBUthBhnYNU;0 days 00:00:57;4741979;393439;0;536;6500
Co on tam robił w tym internecie? 🕵️;https://www.youtube.com/watch?v=y_wB2RM7uMU;TechManiacHD;https://www.youtube.com/channel/UCpcpLkGxmT2kln46R0enOZw;2022-08-28T22:12:37.221Z;y_wB2RM7uMU;0 days 00:01:00;4078501;152890;0;1374;126000
...money 🤑 😂 #shorts #familyguy;https://www.youtube.com/watch?v=DU4e1BPenPE;Family guy Funs;https://www.youtube.com/channel/UC1pZIRbbGGUM6tAzm_jZSmQ;2022-08-28T22:12:04.019Z;DU4e1BPenPE;0 days 00:00:22;986877;43402;0;56;1570
Lewandowski rozpi£rd@la koledze drogi sprzęt;https://www.youtube.com/watch?v=M8en7fuQf8A;blackberry500;https://www.youtube.com/channel/UCjx-wYaiT0aFU_xLUSxkTNg;2022-08-28T21:48:00.453Z;M8en7fuQf8A;0 days 00:00:15;826668;20970;0;109;3160
MISS THE RAGE @pookybuddy;https://www.youtube.com/watch?v=UE31A3SZTC4;Cool_Eli;https://www.youtube.com/channel/UCp3VQ-IBDyJHt2Pz-Wgf9kw;2022-08-28T21:47:52.103Z;UE31A3SZTC4;0 days 00:00:12;1336;36;0;4;927
Walter White meets Gustavo Fring 🐓;https://www.youtube.com/watch?v=0CrRAw2U6Q8;TV CLIPS ;https://www.youtube.com/channel/UCu0RqhUJrqe5KkI9KDBoxZg;2022-08-28T21:45:35.291Z;;;;;;;
Cillian Murphy Is A Non Smoker - Thomas Shelby Status #shorts #short;https://www.youtube.com/watch?v=pO5-bquJ4iE;SAOZ;https://www.youtube.com/channel/UCySer9cbDt4mR_R__GG4QUA;2022-08-28T21:44:59.528Z;pO5-bquJ4iE;0 days 00:00:34;4469431;229459;0;844;267000
Have A Goal For Each Game (Basketball);https://www.youtube.com/watch?v=q6wgk3gqbss;Delve Defense;https://www.youtube.com/channel/UC36YlIa98hFAYLRHLS74BWA;2022-08-28T21:44:51.049Z;q6wgk3gqbss;0 days 00:00:13;9553;244;0;0;344
Bald Mouse;https://www.youtube.com/watch?v=1lY5H8fBPVc;Loic Suberville;https://www.youtube.com/channel/UCywGsTdh_qqZUYmA2Gro2CA;2022-08-28T21:44:48.259Z;1lY5H8fBPVc;0 days 00:00:40;4219134;309869;0;1899;2580000
A Random Cutaway Joke From FamilyGuy;https://www.youtube.com/watch?v=QuDSaEq28xY;NOT FamilyGuy;https://www.youtube.com/channel/UCIIxSML1hCZAcS4KVgEbdRg;2022-08-28T21:44:46.892Z;QuDSaEq28xY;0 days 00:00:27;4143779;344303;0;934;429000
Dancing Master - Syrio Forel Gives His Life Saving Arya || Game Of Thrones Epic Moments || #shorts;https://www.youtube.com/watch?v=RArnSXJbCOk;Mister Assertive;https://www.youtube.com/channel/UCJuAvdl8awzqM8F8oA0764w;2022-08-28T21:43:42.205Z;;;;;;;
RDR2 - If You Are Already Wearing A Suit The Dialogue Will Change;https://www.youtube.com/watch?v=ZSGyqSQkFss;Gunner Morgan;https://www.youtube.com/channel/UCxyvhnEumBMSJy-sxwYTtpQ;2022-08-28T21:43:19.744Z;ZSGyqSQkFss;0 days 00:00:21;1936;71;0;0;274
Lois is Dead Since A Year;https://www.youtube.com/watch?v=9Z_WJPU3G-0;FamilyTimes;https://www.youtube.com/channel/UCr8Yo0TXBvzOqPRcSanYnqw;2022-08-28T21:43:18.372Z;9Z_WJPU3G-0;0 days 00:00:28;3758578;413131;0;952;374000
Countries Timezones;https://www.youtube.com/watch?v=80u7a7QVp0k;Omar Agamy;https://www.youtube.com/channel/UCbmOgzvvDg60mXGm9t9Ad5Q;2022-08-28T21:43:17.119Z;80u7a7QVp0k;0 days 00:00:32;8717491;559402;0;3613;854000
Don’t body samsung me #shorts #modernfamily;https://www.youtube.com/watch?v=vPTnMaeO8FI;Bests of TV Shows;https://www.youtube.com/channel/UCppMxZZ3lIJV2AXQaN5gOPw;2022-08-28T21:42:39.981Z;vPTnMaeO8FI;0 days 00:00:48;4314743;353062;0;962;759000
TOP 5 FACTS ABOUT BREAKING BAD! #SHORTS;https://www.youtube.com/watch?v=ODOR3EKt7ME;CINEFACTS;https://www.youtube.com/channel/UCC-cjDvL-CuawtpeOxmOcaA;2022-08-28T21:42:34.338Z;ODOR3EKt7ME;0 days 00:00:36;1172181;87003;0;620;3650
