title;titleUrl;channel;channelUrl;time;id;duration;views;likes;favorites;comments;channelSubscribers
ARGENTYNA MISTRZEM ŚWIATA!;https://www.youtube.com/watch?v=1sgzqk_YG6c;Tomasz Ćwiąkała;https://www.youtube.com/channel/UCEm0MAqM_Jsyq_iDvJ8H34w;2022-12-19T21:54:04.233Z;1sgzqk_YG6c;0 days 00:16:20;84420;5135;0;439;161000
Messi, dziękuję.;https://www.youtube.com/watch?v=nuuH1KKcc4c;Footroll;https://www.youtube.com/channel/UCxmalaHMEL83ixpIwWfRZjg;2022-12-19T21:28:15.054Z;nuuH1KKcc4c;0 days 00:13:47;91513;9595;0;843;512000
She was the one.. 🥺;https://www.youtube.com/watch?v=PpTlEiNsZ2Q;Steven Schapiro;https://www.youtube.com/channel/UCJv5T2W-D3K3fYO0prgv5uw;2022-12-19T19:09:46.718Z;PpTlEiNsZ2Q;0 days 00:00:40;13061966;559203;0;3440;1670000
Davante Adams Vs Jalen Ramsey 😱 #shorts;https://www.youtube.com/watch?v=mCcujsvClNY;Seuss TM;https://www.youtube.com/channel/UC-3LgPE3hRLqHTLfgsdPsfg;2022-12-19T19:09:45.524Z;mCcujsvClNY;0 days 00:00:08;6951;160;0;6;6550
Anarchy S02E16;https://www.youtube.com/watch?v=yoBAO4ZK0EM;Sitcomshorts4U;https://www.youtube.com/channel/UCthxzNPHack2QHwAX049b-A;2022-12-19T19:09:43.908Z;yoBAO4ZK0EM;0 days 00:00:55;1896061;122029;0;122;4170
Raise #shorts #theoffice;https://www.youtube.com/watch?v=s9LsaSOrKh0;TV Comedy Shorts;https://www.youtube.com/channel/UCwoa96kVs44Z1UeApakE1Eg;2022-12-19T19:09:42.692Z;s9LsaSOrKh0;0 days 00:00:49;1198463;54767;0;151;2470
Bagel Game | Friends Funny Moments;https://www.youtube.com/watch?v=q622duOhC50;Favorite Movie Reviews;https://www.youtube.com/channel/UCBPg44R5cA6VADG1NlZ4A8w;2022-12-19T19:08:50.253Z;q622duOhC50;0 days 00:00:51;3103803;233886;0;135;68900
When you make a “clean” tackle #shorts #football #soccer;https://www.youtube.com/watch?v=F7Hr-w-fVRg;GoonerVeed 98;https://www.youtube.com/channel/UCxACj1W2Lcr8k004r7hfQCQ;2022-12-19T19:08:35.774Z;F7Hr-w-fVRg;0 days 00:00:09;2338;37;0;1;305
Actors who lied to get roles they desperately wanted. Tiktok actorshub4u;https://www.youtube.com/watch?v=WZonG26SXGg;Celebrities Zone;https://www.youtube.com/channel/UCiDnLimdqPqhHhtTg-i8WRA;2022-12-19T19:08:04.629Z;WZonG26SXGg;0 days 00:00:30;6413524;427979;0;832;268000
How Old is He?-Hustle 2022;https://www.youtube.com/watch?v=TiQ1qymqydk;MovieOn;https://www.youtube.com/channel/UCyKILIQIRI_5s8FCZ9ZuTyw;2022-12-19T19:06:40.580Z;TiQ1qymqydk;0 days 00:00:42;2015364;117049;0;289;8530
CENY MIEJSC POSTOJOWYCH;https://www.youtube.com/watch?v=CywRUL3cumk;Damian pośrednik;https://www.youtube.com/channel/UCnLkXWjI_bdQ7bzXzSQQZ5A;2022-12-19T19:05:59.176Z;CywRUL3cumk;0 days 00:00:41;867263;13743;0;436;22600
Smart penalties 🧠;https://www.youtube.com/watch?v=WreEhMLRKaE;Score 90 Shorts;https://www.youtube.com/channel/UCJckf2Ppq2oOmbYmAlQ3p0Q;2022-12-19T19:05:41.995Z;WreEhMLRKaE;0 days 00:00:32;88533041;3022658;0;3165;476000
FIFA WORLD CUP final LAST PLANTY #fifa #fifa22 #fifa23;https://www.youtube.com/watch?v=D-OPGyeQyG4;Seeker Gaming;https://www.youtube.com/channel/UCSj4ygm6sScmtANzcsoY7Pw;2022-12-19T19:05:16.974Z;;;;;;;
Clay😨 // #13reasonswhy #shorts;https://www.youtube.com/watch?v=IuZpd7LfE0Y;PB The Prince;https://www.youtube.com/channel/UC21I6tEyHTeSblJn8WBo0Jw;2022-12-19T19:05:12.637Z;IuZpd7LfE0Y;0 days 00:00:56;8883192;615929;0;6961;318000
Proof that Erling Haaland is human 😅;https://www.youtube.com/watch?v=J7GXo5yES5o;BALLER;https://www.youtube.com/channel/UCTRkZa4Trba9UE_6XbtvOvA;2022-12-19T19:04:19.753Z;J7GXo5yES5o;0 days 00:00:52;6394017;431669;0;1425;19600
When Robben forgot he is Captain 😂;https://www.youtube.com/watch?v=vsqjBSu0xIo;FC Bayern München;https://www.youtube.com/channel/UCZkcxFIsqW5htimoUQKA0iA;2022-12-19T19:04:03.312Z;vsqjBSu0xIo;0 days 00:00:15;8648375;295331;0;370;3090000
How Emi Martinez Made The Most Important Save In Football History;https://www.youtube.com/watch?v=48Z1-eh1EZ8;Fiago;https://www.youtube.com/channel/UCxFXLJd86JC7KstPffy9BCQ;2022-12-19T19:03:05.738Z;48Z1-eh1EZ8;0 days 00:01:00;1631364;151262;0;1800;259000
Last 5 Worldcup Golden Ball Winners 🤯🔥;https://www.youtube.com/watch?v=amDN9KsKAnA;DINEN HD;https://www.youtube.com/channel/UC-BABD2jx1QkIMPgNDa7CPw;2022-12-19T19:02:13.393Z;amDN9KsKAnA;0 days 00:00:24;865555;45197;0;571;36000
MŚ 2022, FINAŁ: ARGENTYNA - FRANCJA, WIELKI MESSI! ZDECYDOWAŁY RZUTY KARNE | SKRÓT;https://www.youtube.com/watch?v=GX3HO9PBA0s;TVP Sport ;https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw;2022-12-19T03:29:30.133Z;GX3HO9PBA0s;0 days 00:16:55;953527;16651;0;2321;570000
Dude Perfect's $100 Million Theme Park;https://www.youtube.com/watch?v=ZyHm55m7t-4;Dude Perfect;https://www.youtube.com/channel/UCRijo3ddMTht_IHyNSNXpNQ;2022-12-18T01:41:37.163Z;ZyHm55m7t-4;0 days 00:23:15;9469896;309780;0;15222;58600000
MŚ 2022, MECZ O 3. MIEJSCE: CHORWACJA - MAROKO, PIĘKNY GOL I FAŁSZYWA DECYZJA SĘDZIEGO? | SKRÓT;https://www.youtube.com/watch?v=JYlPOynuCNA;TVP Sport ;https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw;2022-12-18T01:28:52.399Z;JYlPOynuCNA;0 days 00:07:44;294890;5310;0;543;570000
MARCINIAK O FINALE MŚ I CHOROBIE: ŻYCIE ODDAŁO NAM PODWÓJNIE | WYWIAD;https://www.youtube.com/watch?v=4YUNG9p2vew;TVP Sport ;https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw;2022-12-16T17:23:19.964Z;4YUNG9p2vew;0 days 00:04:10;267890;6238;0;344;570000
Odpychanie się naelektryzowanych baloników i słomek;https://www.youtube.com/watch?v=8nOgQGuyzPM;Fizyka Liceum Turek;https://www.youtube.com/channel/UCu5clS-rSwRrngmsV-Z8xlw;2022-12-16T13:10:41.341Z;8nOgQGuyzPM;0 days 00:02:08;1800;7;0;0;252
Elektryzowanie przez dotyk paska folii aluminiowej;https://www.youtube.com/watch?v=P_mP8vtcYo4;Fizyka Liceum Turek;https://www.youtube.com/channel/UCu5clS-rSwRrngmsV-Z8xlw;2022-12-16T13:09:24.998Z;P_mP8vtcYo4;0 days 00:00:59;1726;6;0;0;252
Black Hole Star – The Star That Shouldn't Exist;https://www.youtube.com/watch?v=aeWyp2vXxqA;Kurzgesagt – In a Nutshell;https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q;2022-12-15T23:07:51.990Z;aeWyp2vXxqA;0 days 00:12:23;5247078;281138;0;12260;19900000
miś   1080WebShareName;https://www.youtube.com/watch?v=ptfaiEgXUvA;Karolina Wereszczyńska;https://www.youtube.com/channel/UC5ksZSYhw5nW2vKClwzfh6g;2022-12-15T22:56:16.687Z;ptfaiEgXUvA;0 days 00:03:18;26;1;0;0;1
WHAT HAPPENED TO BLOCKBUSTER - Brooklyn 99;https://www.youtube.com/watch?v=QGYlccg5Gko;PrestigeWorldwideShorts;https://www.youtube.com/channel/UCnukHyWvCA0j7FdUs4RCS_Q;2022-12-15T17:47:04.865Z;QGYlccg5Gko;0 days 00:00:51;4999675;425363;0;697;61200
Zendaya On Auditioning For Spider Man Homecoming;https://www.youtube.com/watch?v=j5SdRBtjjBU;Hero Life;https://www.youtube.com/channel/UCxAfONEE6rh28EtccJShdig;2022-12-15T17:45:44.887Z;j5SdRBtjjBU;0 days 00:00:37;5664725;376015;0;362;62800
Dwight Loves Cornell - The Office US;https://www.youtube.com/watch?v=tvS9mu83YMc;The Office;https://www.youtube.com/channel/UCa90xqK2odw1KV5wHU9WRhg;2022-12-15T16:10:30.877Z;tvS9mu83YMc;0 days 00:04:14;3489746;48851;0;1297;2980000
The Original Double Slit Experiment;https://www.youtube.com/watch?v=Iuv6hY6zsd0;Veritasium;https://www.youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA;2022-12-15T16:03:06.827Z;Iuv6hY6zsd0;0 days 00:07:40;7673561;176207;0;15161;13300000
DLACZEGO MAROKO WYPADŁO TAK DOSKONALE NA MUNDIALU?;https://www.youtube.com/watch?v=XK75N1mYVeU;Tomasz Ćwiąkała;https://www.youtube.com/channel/UCEm0MAqM_Jsyq_iDvJ8H34w;2022-12-15T15:31:35.609Z;XK75N1mYVeU;0 days 00:24:04;58350;2637;0;201;161000
Never judge too quickly 🙂 | amazing talent #shorts #talent #shortvideo;https://www.youtube.com/watch?v=G3EXAYwfaXY;Mini Factor ;https://www.youtube.com/channel/UC4p84FQjSbkuk6XyXgApmQQ;2022-12-15T15:30:01.552Z;;;;;;;
Root Canal Treatment & Tooth Abscess;https://www.youtube.com/watch?v=14z8m0lnUog;Medical Arts Official;https://www.youtube.com/channel/UCz7NbsN0VlrXzfE4GsCtFzA;2022-12-15T15:30:00.379Z;14z8m0lnUog;0 days 00:00:31;84187937;1728273;0;8221;167000
Wsadził sie do kosza razem z piłką xdd #shorts #koszykówka;https://www.youtube.com/watch?v=hh9N6HAPh84;Mehio;https://www.youtube.com/channel/UC_LvJ79ENEPkBI6ynLUAhOQ;2022-12-15T15:28:57.514Z;hh9N6HAPh84;0 days 00:00:22;813771;25958;0;27;43900
other superheroes vs Thor using his weapon #shorts;https://www.youtube.com/watch?v=yD2uAAltNpw;Caske57;https://www.youtube.com/channel/UCECTK3ZeNIozsxotmJEle5g;2022-12-15T15:28:24.615Z;yD2uAAltNpw;0 days 00:00:31;2021437;162787;0;966;655000
I Did The Highest Header Ever;https://www.youtube.com/watch?v=H8ZLcK6CrgQ;Dexton Crutchfield;https://www.youtube.com/channel/UCpnufZjftg7hh44aulmXxgA;2022-12-15T15:28:00.813Z;H8ZLcK6CrgQ;0 days 00:00:38;24645204;1020752;0;18310;1080000
Boyle Bingo on Thanksgiving - Brooklyn 99;https://www.youtube.com/watch?v=MAoCaldLEBs;PrestigeWorldwideShorts;https://www.youtube.com/channel/UCnukHyWvCA0j7FdUs4RCS_Q;2022-12-15T15:27:03.551Z;MAoCaldLEBs;0 days 00:00:40;2658944;256440;0;88;61200
I'm not letting you leave.. #shorts;https://www.youtube.com/watch?v=kblxMux3Fpc;Frague;https://www.youtube.com/channel/UCbFMM76vFPHRpd2R7TnxQyw;2022-12-15T15:27:01.527Z;kblxMux3Fpc;0 days 00:00:20;1127007;97472;0;495;198000
you need to know these equations;https://www.youtube.com/watch?v=QRGUN0GKVug;bprp fast;https://www.youtube.com/channel/UCQu86XKH-sG9k6pk8_F02Vw;2022-12-15T15:26:53.429Z;QRGUN0GKVug;0 days 00:00:36;220256;9329;0;109;157000
History Lesson from Walter White to Jesse 👨‍🎓👩‍🎓 |Breaking Bad| #shorts;https://www.youtube.com/watch?v=bPLh88jwYlI;ChainVideos;https://www.youtube.com/channel/UCWv92x_I0TumiMwafKIHE7w;2022-12-15T15:26:51.818Z;bPLh88jwYlI;0 days 00:00:59;6747357;571845;0;2109;22900
Haley barely got 10hrs of sleep last night😅. | MODERN FAMILY | SEASON 05 | #sitcom #shorts #ytshorts;https://www.youtube.com/watch?v=53cstb_k_zU;Subankar's Shorts & Vids;https://www.youtube.com/channel/UC_zP1ERCkJTwZ0SbatPJCnQ;2022-12-15T15:26:49.096Z;53cstb_k_zU;0 days 00:00:27;687478;33266;0;89;202000
Shakira;https://www.youtube.com/watch?v=8OGjGsyE99U;celebrity legs on video;https://www.youtube.com/channel/UCFez0LeTnNgdMbVFl-ar9PA;2022-12-15T15:26:24.492Z;8OGjGsyE99U;0 days 00:00:21;15090235;260761;0;2627;237000
Diego Forlán really loved the Jabulani ball...;https://www.youtube.com/watch?v=ZLsR8GMdTSE;VERIF Football;https://www.youtube.com/channel/UCHrIaZd7XV-5wNJ7fFC66fg;2022-12-15T15:25:52.596Z;ZLsR8GMdTSE;0 days 00:02:02;1846970;21946;0;1078;84200
Blind Auditions of every WINNER of The Voice 2020 | SPECIAL;https://www.youtube.com/watch?v=0N7YTw173g0;Best of The Voice;https://www.youtube.com/channel/UCBJh1lBd44OGUd5JrHZQvCQ;2022-12-15T15:03:27.009Z;0N7YTw173g0;0 days 00:50:46;6343502;49752;0;1672;3700000
The MOST UNIQUE & SURPRISING Blind Auditions of 2020 on The Voice | Top 10;https://www.youtube.com/watch?v=5dFM_4eU60E;Best of The Voice;https://www.youtube.com/channel/UCBJh1lBd44OGUd5JrHZQvCQ;2022-12-15T14:40:16.783Z;5dFM_4eU60E;0 days 00:23:08;9576037;116142;0;1953;3700000
UNEXPECTED VOICES in the Blind Auditions of The Voice | Top 10;https://www.youtube.com/watch?v=WOu-ROAxano;Best of The Voice;https://www.youtube.com/channel/UCBJh1lBd44OGUd5JrHZQvCQ;2022-12-15T14:17:52.913Z;WOu-ROAxano;0 days 00:23:27;27239981;372759;0;5378;3700000
Top 10 performance Shocked coaches in The voice Audition 2018;https://www.youtube.com/watch?v=1Gv9uWFyuSI;The Voice Legendary;https://www.youtube.com/channel/UCN4XrI5xtgUlthdBsZE2Cjw;2022-12-15T14:14:33.028Z;1Gv9uWFyuSI;0 days 00:17:35;80838625;525496;0;7858;1220000
The Voice Hozier - Take me to Church (cover) #shorts #viral #shorts;https://www.youtube.com/watch?v=CK7S7LTsxCI;ALIB JACOB;https://www.youtube.com/channel/UCjHm8dQbPuubfCIOAIiGidA;2022-12-15T14:14:03.487Z;CK7S7LTsxCI;0 days 00:00:58;28545911;1399939;0;4006;173000
OMG 😂😂 This has to be the most uncomfortable dinner ever #youngsheldon #sheldoncooper #shorts;https://www.youtube.com/watch?v=gMHXpjLv3-8;TheaTv;https://www.youtube.com/channel/UCiASwLIZkQj6-rq0Wqctc-g;2022-12-15T14:14:02.266Z;gMHXpjLv3-8;0 days 00:00:43;2712216;248621;0;293;24100
Barry Allen Meets Future Barry and Confuses Team Flash | The Flash 2x17 #shorts;https://www.youtube.com/watch?v=00XKz8UKe0g;𝘋𝘢𝘜𝘭𝘵𝘳𝘢𝘖𝘯𝘦;https://www.youtube.com/channel/UCV9bb5Jgf2qKzLPcZ_BFgiQ;2022-12-15T14:13:03.129Z;00XKz8UKe0g;0 days 00:01:00;366886;35974;0;112;894
He‘s The Only One That Beat The $100 Scam;https://www.youtube.com/watch?v=tdfDkeIGf9E;Browney Shorts;https://www.youtube.com/channel/UCuJBpMyxlmemsQiivWPcGrQ;2022-12-15T14:12:01.554Z;tdfDkeIGf9E;0 days 00:01:00;23270207;2157250;0;4438;1940000
Alex and her new friend | MODERN FAMILY SEASON 06 ep2 #shorts #trending #viral #funny #sitcom #edit;https://www.youtube.com/watch?v=hLOqi_DQGvk;Dennis;https://www.youtube.com/channel/UCDX7Vc--SP0XXlKLKpO2mrA;2022-12-15T14:11:09.114Z;hLOqi_DQGvk;0 days 00:00:41;3234383;202941;0;197;33800
Dutch Goalkeepers' CRAZY Career Paths! 🤯;https://www.youtube.com/watch?v=4m7MvjWtXBI;John Nellis;https://www.youtube.com/channel/UCM5gMM_HqfKHYIEJ3lstMUA;2022-12-15T14:11:04.012Z;4m7MvjWtXBI;0 days 00:01:00;1981383;121501;0;295;234000
Jak zagiąć nauczycielkę…;https://www.youtube.com/watch?v=WAEkc4bn3mk;Waksy Shorts;https://www.youtube.com/channel/UC-PuuhwfQSNRnG4DkxUPp1A;2022-12-15T14:11:01.427Z;WAEkc4bn3mk;0 days 00:00:31;5004136;224296;0;795;369000
This would break the internet if this happens 🤯;https://www.youtube.com/watch?v=p8P7viIber0;NF Editz;https://www.youtube.com/channel/UCj_WKcYPJFLPBbtSphoyw_g;2022-12-15T14:10:11.187Z;p8P7viIber0;0 days 00:00:52;3327212;226271;0;6083;40900
Achraf Hakimi & Kylian Mbappe SWAP JERSEYS After France vs Morocco ❤️ | France vs Morocco Highlights;https://www.youtube.com/watch?v=lHOoSsKjI_I;TG Productions;https://www.youtube.com/channel/UC_dzVFCv2bxxZj89zf4ZcPA;2022-12-15T14:08:41.176Z;lHOoSsKjI_I;0 days 00:01:15;2077050;17721;0;1578;4840
MESSI MAGIC & ALVAREZ SOLO GOAL!  | Argentina v Croatia | Semi-Final | FIFA World Cup Qatar 2022;https://www.youtube.com/watch?v=gbkgbbKZ1CA;FIFA;https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw;2022-12-15T14:00:53.671Z;gbkgbbKZ1CA;0 days 00:02:08;4408219;62898;0;2526;18600000
MESSI, GVARDIOL, ALVAREZ, SCALONI - REFLEKSJE PO PÓŁFINALE;https://www.youtube.com/watch?v=QfUAm7jys9c;Tomasz Ćwiąkała;https://www.youtube.com/channel/UCEm0MAqM_Jsyq_iDvJ8H34w;2022-12-15T13:59:30.957Z;QfUAm7jys9c;0 days 00:14:14;64257;3082;0;243;161000
Czy Messi będzie najlepszy w historii?;https://www.youtube.com/watch?v=-zGp22F2wUM;Footroll;https://www.youtube.com/channel/UCxmalaHMEL83ixpIwWfRZjg;2022-12-15T13:45:47.891Z;-zGp22F2wUM;0 days 00:14:38;58582;4021;0;437;512000
Zac Efron gets trashed by Alexandra Daddario AND The Rock | Baywatch | CLIP;https://www.youtube.com/watch?v=Rr_9Vrf7YzM;Boxoffice Movie Scenes;https://www.youtube.com/channel/UCfk4Df9QxO267wlFbStSyAw;2022-12-15T10:57:34.155Z;Rr_9Vrf7YzM;0 days 00:03:29;6241432;34794;0;1137;1040000
"Chian Reynolds Gets a Reality Check Regarding Her ""Platonic"" Male Friends PT 1 #shorts";https://www.youtube.com/watch?v=B4gF4kfuImQ;RationalXPress;https://www.youtube.com/channel/UCXP3hYgX8RwL_ffb8ki7iZA;2022-12-15T10:39:40.485Z;B4gF4kfuImQ;0 days 00:00:56;8647172;614578;0;12429;14200
Ronaldo Skills 🤩;https://www.youtube.com/watch?v=Qdj2zmWTBuk;Score 90 Shorts;https://www.youtube.com/channel/UCJckf2Ppq2oOmbYmAlQ3p0Q;2022-12-15T10:39:30.289Z;Qdj2zmWTBuk;0 days 00:00:31;14285061;498907;0;1428;476000
I AM NOT - Brooklyn 99;https://www.youtube.com/watch?v=WDQO4uNs6y0;PrestigeWorldwideShorts;https://www.youtube.com/channel/UCnukHyWvCA0j7FdUs4RCS_Q;2022-12-15T10:38:30.588Z;WDQO4uNs6y0;0 days 00:00:44;4902186;379798;0;393;61200
2018 World Cup Final 🏆 🥶;https://www.youtube.com/watch?v=BQs1YU0gIMo;NF Editz;https://www.youtube.com/channel/UCj_WKcYPJFLPBbtSphoyw_g;2022-12-15T10:37:28.593Z;BQs1YU0gIMo;0 days 00:01:00;7122363;403799;0;1828;40900
The Best Young Player Of The World Cup 2022;https://www.youtube.com/watch?v=6_MxP1Qq-WE;Fiago;https://www.youtube.com/channel/UCxFXLJd86JC7KstPffy9BCQ;2022-12-15T09:59:42.728Z;6_MxP1Qq-WE;0 days 00:01:00;2155387;150089;0;1100;259000
F.R.I.E.N.D.S || Joey: If Someone Was Havin' My Baby Somewhere, I'd Wanna. #shorts #friends #funny;https://www.youtube.com/watch?v=m_QL5CFKumI;Sitcom hub;https://www.youtube.com/channel/UCcwFMBgoVDFe7_qNwXv-J9A;2022-12-15T09:59:39.099Z;m_QL5CFKumI;0 days 00:01:00;3582877;330410;0;430;87400
INSANE MESSI ASSIST for Alvarez goal vs Croatia #ShortsFIFAWorldCup;https://www.youtube.com/watch?v=VbQ1I850rI8;FIFA;https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw;2022-12-15T09:58:21.459Z;VbQ1I850rI8;0 days 00:00:41;5600091;284919;0;3421;18600000
MŚ 2022, PÓŁFINAŁ: FRANCJA - MAROKO, PIĘKNA GRA TO NIE WSZYSTKO, ZNAMY DRUGIEGO FINALISTĘ | SKRÓT;https://www.youtube.com/watch?v=WoA7FOyqRCw;TVP Sport ;https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw;2022-12-15T00:24:55.313Z;WoA7FOyqRCw;0 days 00:08:53;293080;5181;0;745;570000
How Avatar Should Have Ended;https://www.youtube.com/watch?v=Gs8cOI6Y8Yo;How It Should Have Ended;https://www.youtube.com/channel/UCHCph-_jLba_9atyCZJPLQQ;2022-12-15T00:22:44.046Z;Gs8cOI6Y8Yo;0 days 00:02:12;1169193;51453;0;1744;10400000
MŚ 2022, 1/4 FINAŁU: MAROKO - PORTUGALIA, SZOK! RONALDO WRACA DO DOMU | SKRÓT MECZU;https://www.youtube.com/watch?v=CiEVJX7p0Es;TVP Sport ;https://www.youtube.com/channel/UCalwFtq-BVcszKLZ5k2vbLw;2022-12-14T18:17:46.990Z;CiEVJX7p0Es;0 days 00:09:52;464680;8201;0;1141;570000
How To Terraform Mars - WITH LASERS;https://www.youtube.com/watch?v=HpcTJW4ur54;Kurzgesagt – In a Nutshell;https://www.youtube.com/channel/UCsXVk37bltHxD1rDPwtNM8Q;2022-12-14T18:03:06.993Z;HpcTJW4ur54;0 days 00:11:28;4320416;213236;0;12805;19900000
How to Negotiate Like Mike | #breakingbad #shorts;https://www.youtube.com/watch?v=HvdVNL8n5BY;Wisdom Hub;https://www.youtube.com/channel/UCqe5llOqPAnaqu2ZAEFISDw;2022-12-14T17:19:48.092Z;HvdVNL8n5BY;0 days 00:00:59;2822830;190878;0;841;127000
YES I AM - Brooklyn 99;https://www.youtube.com/watch?v=vaUEra0W638;PrestigeWorldwideShorts;https://www.youtube.com/channel/UCnukHyWvCA0j7FdUs4RCS_Q;2022-12-14T15:12:36.009Z;vaUEra0W638;0 days 00:00:54;1265855;124607;0;95;61200
Amy Is Jealous To Sheldon's Assistant Alex #shorts #funny #comedy;https://www.youtube.com/watch?v=iMtpd9iS9os;Zer Nathan;https://www.youtube.com/channel/UCtaOLUX2ufNwBUHB5mumHrA;2022-12-14T08:12:54.253Z;iMtpd9iS9os;0 days 00:01:00;2064275;168137;0;119;2070
Kevin Samuels On Marriage & Relationships #shorts;https://www.youtube.com/watch?v=uDxJuyRQ1vA;Marc Cruz;https://www.youtube.com/channel/UCSdvtvKt7ooWNG0vCv7F5GA;2022-12-14T08:12:51.809Z;;;;;;;
Daenerys badass entry | #shorts #viral #gameofthrones;https://www.youtube.com/watch?v=2c8dBf0Cr84;Game of Thrones Clips;https://www.youtube.com/channel/UCqVwOPLGqm_EoPnXyxuK5ZA;2022-12-14T08:11:45.315Z;2c8dBf0Cr84;0 days 00:01:01;1763963;104120;0;440;142000
MENTZEN MASAKRUJE RYMANOWSKIEGO 🤯😎 #shorts;https://www.youtube.com/watch?v=CtSyv65BiaQ;*Hitcontent;https://www.youtube.com/channel/UCy334kLROSLZW-r87YWGIGg;2022-12-14T08:11:39.052Z;CtSyv65BiaQ;0 days 00:00:30;1634479;65951;0;941;4170
Daemon Targaryen kill Vaemond Valeryon - House of the Dragon | Rharnyra Targaryen | ZION Status;https://www.youtube.com/watch?v=QCy71BswnSk;ZION Status;https://www.youtube.com/channel/UCHOFSr20rRKNFfPRyrllnTw;2022-12-14T08:11:31.110Z;QCy71BswnSk;0 days 00:01:00;2548697;151451;0;1471;41600
Jesse and Walter Meeting With Tuco At The Junkyard #Shorts;https://www.youtube.com/watch?v=KuBTl-VVM-w;Holdy Shorts;https://www.youtube.com/channel/UCS48OOtmJOrXLra7D6U6Ifg;2022-12-14T08:11:29.426Z;KuBTl-VVM-w;0 days 00:00:42;1758090;174852;0;479;248000
Mbappe revenging for Ronaldo#shorts;https://www.youtube.com/watch?v=Ce07M7cOYqg;Alvins Audi;https://www.youtube.com/channel/UCcKlbixN7Y18urFmHyg6LXQ;2022-12-14T08:11:20.050Z;Ce07M7cOYqg;0 days 00:00:43;16775052;997696;0;33563;475000
Any one can be killed - Arya stark;https://www.youtube.com/watch?v=HHZ9OminEmU;Psycho Legends;https://www.youtube.com/channel/UCXwN4a6SZNuZMRX8RjsJ6fw;2022-12-14T08:11:19.091Z;HHZ9OminEmU;0 days 00:01:00;1038011;81120;0;450;86800
A special friend was waiting for Messi ❤️🥹;https://www.youtube.com/watch?v=9Q4bqlMEoIg;FIFA;https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw;2022-12-14T08:11:09.833Z;9Q4bqlMEoIg;0 days 00:00:16;11826455;511396;0;1533;18600000
Montenegro female volleyball team best highlights EuroVolley;https://www.youtube.com/watch?v=Xi1NT-7V8_4;Women athletes;https://www.youtube.com/channel/UCq5RqRBbIaysev5amrgqdnA;2022-12-14T07:53:07.952Z;Xi1NT-7V8_4;0 days 00:03:39;37031;294;0;6;295
Winifer Fernández hot workout - women volleyball players;https://www.youtube.com/watch?v=QWF1V1Vktp4;Women athletes;https://www.youtube.com/channel/UCq5RqRBbIaysev5amrgqdnA;2022-12-14T07:51:32.107Z;QWF1V1Vktp4;0 days 00:02:41;23706;140;0;3;295
Winifer Fernandez   Hottest Volleyball Girl Compilation;https://www.youtube.com/watch?v=IsLCFRF6mmM;Lubna lona;https://www.youtube.com/channel/UCTStqbFuzkvsk4avVOGLqjg;2022-12-14T07:48:01.765Z;IsLCFRF6mmM;0 days 00:04:17;41217;294;0;5;454
HOTTEST MOMENTS IN SPORTS;https://www.youtube.com/watch?v=pMUbq161Y2U;Entertained;https://www.youtube.com/channel/UCRFOKli2s9Z3OuSSy620kuQ;2022-12-14T07:46:50.333Z;pMUbq161Y2U;0 days 00:07:31;701692;3238;0;100;1170
Winifer Fernández HOT & SKILLED Highlights;https://www.youtube.com/watch?v=0gFURmwCn6Y;SipeOne;https://www.youtube.com/channel/UCr78k_6YCrTIgc5NJDShgMQ;2022-12-14T07:46:24.892Z;0gFURmwCn6Y;0 days 00:03:01;426425;2247;0;72;675
Elegant Athletes: Winifer Fernandez - Volleyball 🇩🇴;https://www.youtube.com/watch?v=9fVfQepRfko;Two Johnson;https://www.youtube.com/channel/UC1Kjd0T2bcMZpk_FKC4a7xg;2022-12-14T07:46:00.840Z;9fVfQepRfko;0 days 00:00:16;17256;798;0;22;11100
In Bussiness, I Trust In Logic, Not Passion - Game of Thrones 2x06 (HD);https://www.youtube.com/watch?v=kNcQ8bgeCTg;ExploreWesteros;https://www.youtube.com/channel/UCwIYrGnB-cOMdfvheTUgIuA;2022-12-13T23:13:22.664Z;kNcQ8bgeCTg;0 days 00:03:34;1540081;16437;0;2446;53200
HEJT PARK - PRZEJDŹMY NA TY 457 - ARGENTYNA ROZBIŁA CHORWACJĘ I ZAGRA W FINALE MUNDIALU!;https://www.youtube.com/watch?v=YF9xML6VIoY;Kanał Sportowy;https://www.youtube.com/channel/UCIfI7Yo22SMKp5PraztHM6w;2022-12-13T22:17:15.543Z;YF9xML6VIoY;0 days 01:44:06;156338;4599;0;267;933000
