"App name","Date","Time","Duration"
"Ekran w??czony (zablokowany)","08.01.2023",18:15:12,00:00:10
"Screen off (locked)","08.01.2023",18:14:20,00:00:52
"Ekran w??czony (zablokowany)","08.01.2023",18:14:18,00:00:02
"Screen off (locked)","08.01.2023",18:13:51,00:00:27
"Ekran w??czony (zablokowany)","08.01.2023",18:13:41,00:00:10
"Screen off (locked)","08.01.2023",18:09:16,00:04:25
"Ekran w??czony (zablokowany)","08.01.2023",18:09:06,00:00:10
"Screen off (locked)","08.01.2023",18:08:24,00:00:42
"Ekran w??czony (zablokowany)","08.01.2023",18:08:14,00:00:10
"Screen off (locked)","08.01.2023",18:06:55,00:01:19
"Ekran w??czony (zablokowany)","08.01.2023",18:06:45,00:00:10
"Screen off (locked)","08.01.2023",18:02:42,00:04:03
"Ekran w??czony (zablokowany)","08.01.2023",18:02:32,00:00:10
"Screen off (locked)","08.01.2023",18:01:53,00:00:39
"Messenger","08.01.2023",18:01:20,00:00:33
"Screen on (unlocked)","08.01.2023",18:01:19,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",18:01:14,00:00:06
"Screen off (locked)","08.01.2023",18:01:02,00:00:12
"Messenger","08.01.2023",18:00:44,00:00:17
"Screen on (unlocked)","08.01.2023",18:00:44,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",18:00:40,00:00:04
"Screen off (locked)","08.01.2023",18:00:39,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",18:00:37,00:00:02
"Screen off (locked)","08.01.2023",18:00:10,00:00:28
"Messenger","08.01.2023",17:58:57,00:01:13
"Wiadomo?ci","08.01.2023",17:58:55,00:00:02
"Screen on (unlocked)","08.01.2023",17:58:54,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",17:58:54,00:00:00
"Screen off (locked)","08.01.2023",17:58:53,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",17:58:51,00:00:02
"Screen off (locked)","08.01.2023",17:32:57,00:25:53
"Ekran w??czony (zablokowany)","08.01.2023",17:32:53,00:00:05
"Screen off (locked)","08.01.2023",17:24:49,00:08:04
"Screen on (unlocked)","08.01.2023",17:24:37,00:00:11
"Wiadomo?ci","08.01.2023",17:24:37,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",17:24:32,00:00:05
"Screen off (locked)","08.01.2023",17:23:18,00:01:14
"Messenger","08.01.2023",17:23:15,00:00:03
"Wiadomo?ci","08.01.2023",17:23:14,00:00:01
"Screen on (unlocked)","08.01.2023",17:23:13,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",17:23:10,00:00:03
"Screen off (locked)","08.01.2023",17:22:18,00:00:52
"Wiadomo?ci","08.01.2023",17:21:18,00:01:01
"Screen on (unlocked)","08.01.2023",17:21:17,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",17:21:09,00:00:08
"Screen off (locked)","08.01.2023",17:19:25,00:01:44
"Wiadomo?ci","08.01.2023",17:19:10,00:00:15
"Screen on (unlocked)","08.01.2023",17:19:10,00:00:00
"Ekran wy??czony","08.01.2023",17:19:10,00:00:00
"Screen off (locked)","08.01.2023",17:18:01,00:01:09
"Ekran w??czony (zablokowany)","08.01.2023",17:17:50,00:00:10
"Screen off (locked)","08.01.2023",17:15:33,00:02:18
"Wiadomo?ci","08.01.2023",17:14:54,00:00:38
"Teams","08.01.2023",17:14:52,00:00:01
"Screen on (unlocked)","08.01.2023",17:14:51,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",17:14:49,00:00:02
"Screen off (locked)","08.01.2023",16:58:06,00:16:43
"Teams","08.01.2023",16:58:02,00:00:04
"Screen on (unlocked)","08.01.2023",16:58:02,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",16:57:53,00:00:09
"Screen off (locked)","08.01.2023",16:50:51,00:07:02
"Ekran w??czony (zablokowany)","08.01.2023",16:50:41,00:00:10
"Screen off (locked)","08.01.2023",16:50:21,00:00:21
"Ekran w??czony (zablokowany)","08.01.2023",16:50:10,00:00:10
"Screen off (locked)","08.01.2023",16:50:05,00:00:05
"Ekran w??czony (zablokowany)","08.01.2023",16:49:55,00:00:10
"Screen off (locked)","08.01.2023",16:49:28,00:00:27
"Ekran w??czony (zablokowany)","08.01.2023",16:49:18,00:00:10
"Screen off (locked)","08.01.2023",16:47:38,00:01:40
"Ekran w??czony (zablokowany)","08.01.2023",16:47:28,00:00:10
"Screen off (locked)","08.01.2023",16:45:57,00:01:31
"Ekran w??czony (zablokowany)","08.01.2023",16:45:47,00:00:10
"Screen off (locked)","08.01.2023",16:45:16,00:00:32
"Ekran w??czony (zablokowany)","08.01.2023",16:45:06,00:00:10
"Screen off (locked)","08.01.2023",16:44:53,00:00:13
"Ekran w??czony (zablokowany)","08.01.2023",16:44:43,00:00:10
"Screen off (locked)","08.01.2023",15:38:26,01:06:17
"Ekran w??czony (zablokowany)","08.01.2023",15:38:16,00:00:10
"Screen off (locked)","08.01.2023",15:02:15,00:36:01
"Ekran w??czony (zablokowany)","08.01.2023",15:02:05,00:00:10
"Screen off (locked)","08.01.2023",14:35:51,00:26:13
"Teams","08.01.2023",14:35:27,00:00:25
"Chrome","08.01.2023",14:35:24,00:00:02
"Chrome","08.01.2023",14:35:21,00:00:01
"Screen on (unlocked)","08.01.2023",14:35:21,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",14:35:18,00:00:03
"Screen off (locked)","08.01.2023",14:09:35,00:25:43
"Chrome","08.01.2023",14:07:40,00:01:55
"Google","08.01.2023",14:07:25,00:00:15
"Instalator pakiet?w","08.01.2023",14:07:19,00:00:06
"Sklep Google Play","08.01.2023",14:07:03,00:00:17
"Chrome","08.01.2023",14:06:30,00:00:33
"Chrome","08.01.2023",14:06:27,00:00:01
"Screen on (unlocked)","08.01.2023",14:06:27,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",14:06:20,00:00:06
"Screen off (locked)","08.01.2023",14:03:44,00:02:37
"Chrome","08.01.2023",14:02:21,00:01:23
"Screen on (unlocked)","08.01.2023",14:02:21,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",14:02:20,00:00:00
"Screen off (locked)","08.01.2023",13:58:45,00:03:35
"Ekran w??czony (zablokowany)","08.01.2023",13:58:35,00:00:10
"Screen off (locked)","08.01.2023",13:38:20,00:20:15
"Ekran w??czony (zablokowany)","08.01.2023",13:38:19,00:00:01
"Screen off (locked)","08.01.2023",13:37:42,00:00:37
"Chrome","08.01.2023",13:37:21,00:00:22
"Messenger","08.01.2023",13:37:01,00:00:20
"Teams","08.01.2023",13:36:34,00:00:27
"Screen on (unlocked)","08.01.2023",13:36:33,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",13:36:29,00:00:04
"Screen off (locked)","08.01.2023",13:30:10,00:06:19
"Teams","08.01.2023",13:26:09,00:04:01
"Chrome","08.01.2023",13:18:12,00:07:49
"Messenger","08.01.2023",13:18:07,00:00:05
"Chrome","08.01.2023",13:18:05,00:00:01
"Screen on (unlocked)","08.01.2023",13:18:05,00:00:01
"Ekran wy??czony","08.01.2023",13:18:04,00:00:00
"Screen off (locked)","08.01.2023",13:18:04,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",13:18:02,00:00:01
"Screen off (locked)","08.01.2023",12:51:39,00:26:23
"Ekran w??czony (zablokowany)","08.01.2023",12:51:29,00:00:10
"Screen off (locked)","08.01.2023",12:50:49,00:00:41
"Chrome","08.01.2023",12:48:52,00:01:56
"Chrome","08.01.2023",12:48:42,00:00:08
"Screen on (unlocked)","08.01.2023",12:48:42,00:00:00
"Ekran wy??czony","08.01.2023",12:48:42,00:00:00
"Screen off (locked)","08.01.2023",12:48:40,00:00:02
"Chrome","08.01.2023",12:35:05,00:13:35
"Screen on (unlocked)","08.01.2023",12:35:04,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",12:35:03,00:00:01
"Screen off (locked)","08.01.2023",12:33:44,00:01:19
"YouTube","08.01.2023",12:31:58,00:01:44
"YouTube","08.01.2023",12:31:43,00:00:14
"Screen on (unlocked)","08.01.2023",12:31:43,00:00:00
"Ekran wy??czony","08.01.2023",12:31:43,00:00:00
"Screen off (locked)","08.01.2023",12:31:32,00:00:11
"Ekran w??czony (zablokowany)","08.01.2023",12:31:31,00:00:01
"Screen off (locked)","08.01.2023",12:02:45,00:28:46
"YouTube","08.01.2023",12:02:17,00:00:28
"Chrome","08.01.2023",12:02:17,00:00:01
"Messenger","08.01.2023",12:02:04,00:00:12
"Chrome","08.01.2023",12:02:02,00:00:02
"Screen on (unlocked)","08.01.2023",12:02:02,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",12:02:01,00:00:01
"Screen off (locked)","08.01.2023",12:01:58,00:00:03
"Chrome","08.01.2023",12:01:52,00:00:06
"Screen on (unlocked)","08.01.2023",12:01:23,00:00:23
"Messenger","08.01.2023",12:01:23,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",12:01:22,00:00:01
"Screen off (locked)","08.01.2023",11:59:17,00:02:05
"Screen on (unlocked)","08.01.2023",11:58:26,00:00:51
"Messenger","08.01.2023",11:58:26,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:58:25,00:00:01
"Screen off (locked)","08.01.2023",11:56:05,00:02:20
"Messenger","08.01.2023",11:53:58,00:02:06
"Screen on (unlocked)","08.01.2023",11:53:58,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",11:53:54,00:00:04
"Screen off (locked)","08.01.2023",11:51:19,00:02:35
"Messenger","08.01.2023",11:51:08,00:00:11
"Screen on (unlocked)","08.01.2023",11:51:08,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:51:05,00:00:03
"Screen off (locked)","08.01.2023",11:50:45,00:00:20
"Messenger","08.01.2023",11:50:22,00:00:23
"Screen on (unlocked)","08.01.2023",11:50:22,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:50:20,00:00:02
"Screen off (locked)","08.01.2023",11:50:16,00:00:04
"Messenger","08.01.2023",11:50:08,00:00:08
"Screen on (unlocked)","08.01.2023",11:50:08,00:00:00
"Ekran wy??czony","08.01.2023",11:50:08,00:00:00
"Screen off (locked)","08.01.2023",11:50:03,00:00:06
"Messenger","08.01.2023",11:48:58,00:01:05
"Screen on (unlocked)","08.01.2023",11:48:58,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:48:54,00:00:04
"Screen off (locked)","08.01.2023",11:48:33,00:00:21
"Messenger","08.01.2023",11:48:15,00:00:18
"Chrome","08.01.2023",11:47:51,00:00:23
"Messenger","08.01.2023",11:46:05,00:01:46
"Screen on (unlocked)","08.01.2023",11:46:04,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:46:02,00:00:01
"Screen off (locked)","08.01.2023",11:39:16,00:06:46
"Chrome","08.01.2023",11:39:10,00:00:05
"Messenger","08.01.2023",11:38:56,00:00:14
"Chrome","08.01.2023",11:38:02,00:00:55
"YouTube","08.01.2023",11:37:59,00:00:01
"Screen on (unlocked)","08.01.2023",11:37:59,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:37:59,00:00:01
"Screen off (locked)","08.01.2023",11:24:02,00:13:57
"Ekran w??czony (zablokowany)","08.01.2023",11:24:01,00:00:01
"Screen off (locked)","08.01.2023",11:20:42,00:03:19
"YouTube","08.01.2023",11:05:31,00:15:11
"Screen on (unlocked)","08.01.2023",11:05:19,00:00:11
"Messenger","08.01.2023",11:05:19,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",11:05:18,00:00:01
"Screen off (locked)","08.01.2023",10:39:46,00:25:32
"Messenger","08.01.2023",10:37:47,00:01:59
"Screen on (unlocked)","08.01.2023",10:37:47,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",10:37:44,00:00:03
"Screen off (locked)","08.01.2023",10:23:51,00:13:53
"Messenger","08.01.2023",10:23:42,00:00:09
"Screen on (unlocked)","08.01.2023",10:23:34,00:00:02
"Chrome","08.01.2023",10:23:34,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",10:23:28,00:00:06
"Screen off (locked)","08.01.2023",10:10:26,00:13:02
"Ekran w??czony (zablokowany)","08.01.2023",10:10:13,00:00:13
"Screen off (locked)","08.01.2023",09:22:28,00:47:45
"Ekran w??czony (zablokowany)","08.01.2023",09:22:26,00:00:02
"Screen off (locked)","08.01.2023",09:11:22,00:11:04
"Ekran w??czony (zablokowany)","08.01.2023",09:11:17,00:00:05
"Screen off (locked)","08.01.2023",08:42:17,00:29:00
"Ekran w??czony (zablokowany)","08.01.2023",08:42:05,00:00:12
"Screen off (locked)","08.01.2023",08:42:04,00:00:01
"Ekran w??czony (zablokowany)","08.01.2023",08:42:03,00:00:01
"Screen off (locked)","08.01.2023",08:32:49,00:09:13
"Screen on (unlocked)","08.01.2023",08:21:41,00:11:09
"Chrome","08.01.2023",08:21:41,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",08:21:37,00:00:04
"Screen off (locked)","08.01.2023",08:20:52,00:00:45
"Chrome","08.01.2023",08:15:49,00:05:03
"Screen on (unlocked)","08.01.2023",08:15:44,00:00:01
"YouTube","08.01.2023",08:15:44,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",08:15:41,00:00:03
"Screen off (locked)","08.01.2023",08:10:13,00:05:28
"YouTube","08.01.2023",07:56:07,00:14:06
"Screen on (unlocked)","08.01.2023",07:56:07,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",07:56:04,00:00:02
"Screen off (locked)","08.01.2023",07:56:00,00:00:04
"Screen on (unlocked)","08.01.2023",07:34:53,00:21:07
"YouTube","08.01.2023",07:34:53,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",07:34:49,00:00:04
"Screen off (locked)","08.01.2023",07:34:09,00:00:40
"YouTube","08.01.2023",07:16:55,00:17:15
"Screen on (unlocked)","08.01.2023",07:16:55,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",07:16:52,00:00:03
"Screen off (locked)","08.01.2023",07:16:45,00:00:07
"Ekran w??czony (zablokowany)","08.01.2023",07:16:44,00:00:01
"Screen off (locked)","08.01.2023",07:15:00,00:01:44
"YouTube","08.01.2023",06:48:40,00:26:20
"Screen on (unlocked)","08.01.2023",06:48:40,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",06:48:37,00:00:03
"Screen off (locked)","08.01.2023",06:48:23,00:00:13
"YouTube","08.01.2023",06:18:53,00:29:30
"Screen on (unlocked)","08.01.2023",06:08:28,00:10:25
"Chrome","08.01.2023",06:08:27,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",06:08:24,00:00:04
"Screen off (locked)","08.01.2023",06:05:41,00:02:43
"Chrome","08.01.2023",06:05:17,00:00:24
"Screen on (unlocked)","08.01.2023",06:05:17,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",06:05:13,00:00:04
"Screen off (locked)","08.01.2023",06:04:54,00:00:19
"Chrome","08.01.2023",06:02:40,00:02:14
"Messenger","08.01.2023",06:02:25,00:00:13
"Chrome","08.01.2023",06:01:55,00:00:29
"Outlook","08.01.2023",06:01:48,00:00:08
"Screen on (unlocked)","08.01.2023",06:01:26,00:00:22
"YouTube","08.01.2023",06:01:26,00:00:00
"Ekran w??czony (zablokowany)","08.01.2023",06:01:22,00:00:04
"Screen off (locked)","08.01.2023",06:01:02,00:00:20
"Ekran w??czony (zablokowany)","08.01.2023",06:00:58,00:00:05
"Screen off (locked)","08.01.2023",01:09:54,04:51:03
"YouTube","08.01.2023",00:00:00,01:09:55
"YouTube","07.01.2023",23:39:41,00:20:18
"Chrome","07.01.2023",23:39:01,00:00:39
"YouTube","07.01.2023",23:02:32,00:36:29
"Chrome","07.01.2023",23:02:30,00:00:01
"Screen on (unlocked)","07.01.2023",23:02:30,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",23:02:28,00:00:03
"Screen off (locked)","07.01.2023",22:59:47,00:02:41
"Chrome","07.01.2023",22:52:28,00:07:19
"Allegro","07.01.2023",22:51:51,00:00:34
"Sklep Google Play","07.01.2023",22:51:49,00:00:02
"Allegro","07.01.2023",22:51:01,00:00:48
"Chrome","07.01.2023",22:50:33,00:00:28
"Sklep Google Play","07.01.2023",22:50:12,00:00:19
"YouTube","07.01.2023",22:28:46,00:21:17
"Chrome","07.01.2023",22:26:58,00:01:47
"YouTube","07.01.2023",22:00:35,00:26:22
"Messenger","07.01.2023",22:00:21,00:00:12
"Messenger","07.01.2023",21:59:53,00:00:18
"Screen on (unlocked)","07.01.2023",21:59:53,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",21:59:49,00:00:04
"Screen off (locked)","07.01.2023",21:22:07,00:37:42
"Ekran w??czony (zablokowany)","07.01.2023",21:22:03,00:00:03
"Screen off (locked)","07.01.2023",21:21:32,00:00:31
"Messenger","07.01.2023",21:19:01,00:02:31
"Screen on (unlocked)","07.01.2023",21:19:00,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",21:18:57,00:00:03
"Screen off (locked)","07.01.2023",21:18:44,00:00:14
"Messenger","07.01.2023",21:17:21,00:01:23
"Screen on (unlocked)","07.01.2023",21:17:21,00:00:00
"Ekran wy??czony","07.01.2023",21:17:20,00:00:00
"Screen off (locked)","07.01.2023",21:04:11,00:13:09
"Ekran w??czony (zablokowany)","07.01.2023",21:04:10,00:00:02
"Screen off (locked)","07.01.2023",20:28:37,00:35:33
"Messenger","07.01.2023",20:28:29,00:00:08
"Screen on (unlocked)","07.01.2023",20:28:29,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",20:28:25,00:00:04
"Screen off (locked)","07.01.2023",20:22:05,00:06:19
"Messenger","07.01.2023",20:14:27,00:07:39
"Screen on (unlocked)","07.01.2023",20:14:26,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",20:14:22,00:00:05
"Screen off (locked)","07.01.2023",20:06:15,00:08:07
"Messenger","07.01.2023",20:06:07,00:00:08
"Screen on (unlocked)","07.01.2023",20:06:07,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",20:06:04,00:00:03
"Screen off (locked)","07.01.2023",20:05:20,00:00:44
"Ekran w??czony (zablokowany)","07.01.2023",20:05:19,00:00:01
"Screen off (locked)","07.01.2023",20:04:59,00:00:19
"Messenger","07.01.2023",20:04:38,00:00:21
"Screen on (unlocked)","07.01.2023",20:04:38,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",20:04:35,00:00:03
"Screen off (locked)","07.01.2023",20:04:34,00:00:01
"Messenger","07.01.2023",20:02:38,00:01:55
"Screen on (unlocked)","07.01.2023",20:02:38,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",20:02:36,00:00:02
"Screen off (locked)","07.01.2023",18:05:32,01:57:03
"Ekran w??czony (zablokowany)","07.01.2023",18:05:31,00:00:01
"Screen off (locked)","07.01.2023",18:01:46,00:03:46
"Messenger","07.01.2023",18:01:30,00:00:16
"Screen on (unlocked)","07.01.2023",18:01:30,00:00:00
"Ekran wy??czony","07.01.2023",18:01:30,00:00:00
"Screen off (locked)","07.01.2023",18:00:53,00:00:36
"Messenger","07.01.2023",18:00:12,00:00:42
"Screen on (unlocked)","07.01.2023",18:00:05,00:00:00
"Ekran wy??czony","07.01.2023",18:00:05,00:00:00
"Screen off (locked)","07.01.2023",17:32:42,00:27:22
"Messenger","07.01.2023",17:32:22,00:00:17
"Messenger","07.01.2023",17:31:43,00:00:37
"Screen on (unlocked)","07.01.2023",17:31:43,00:00:00
"Ekran wy??czony","07.01.2023",17:31:42,00:00:00
"Screen off (locked)","07.01.2023",16:36:38,00:55:04
"Ekran w??czony (zablokowany)","07.01.2023",16:36:37,00:00:01
"Screen off (locked)","07.01.2023",16:28:37,00:08:01
"Ekran w??czony (zablokowany)","07.01.2023",16:28:35,00:00:01
"Screen off (locked)","07.01.2023",16:28:34,00:00:01
"Ekran w??czony (zablokowany)","07.01.2023",16:28:31,00:00:03
"Screen off (locked)","07.01.2023",16:20:46,00:07:46
"Messenger","07.01.2023",16:20:34,00:00:12
"Screen on (unlocked)","07.01.2023",16:20:33,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",16:20:32,00:00:01
"Screen off (locked)","07.01.2023",16:18:09,00:02:24
"Messenger","07.01.2023",16:17:23,00:00:45
"Arkusze","07.01.2023",16:16:47,00:00:34
"Messenger","07.01.2023",16:16:40,00:00:06
"Messenger","07.01.2023",16:16:33,00:00:06
"Messenger","07.01.2023",16:16:03,00:00:27
"Messenger","07.01.2023",16:15:12,00:00:48
"Arkusze","07.01.2023",16:12:49,00:02:21
"Moje ING","07.01.2023",16:11:38,00:01:08
"Screen on (unlocked)","07.01.2023",16:11:35,00:00:01
"Messenger","07.01.2023",16:11:35,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",16:11:34,00:00:01
"Screen off (locked)","07.01.2023",16:09:51,00:01:43
"Screen on (unlocked)","07.01.2023",16:09:33,00:00:17
"Messenger","07.01.2023",16:09:33,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",16:09:28,00:00:05
"Screen off (locked)","07.01.2023",15:52:49,00:16:40
"Ekran w??czony (zablokowany)","07.01.2023",15:52:45,00:00:04
"Screen off (locked)","07.01.2023",15:51:06,00:01:38
"Messenger","07.01.2023",15:48:59,00:02:07
"Screen on (unlocked)","07.01.2023",15:48:59,00:00:00
"Ekran wy??czony","07.01.2023",15:48:59,00:00:00
"Screen off (locked)","07.01.2023",13:26:19,02:22:39
"Messenger","07.01.2023",13:25:26,00:00:54
"Chrome","07.01.2023",13:25:22,00:00:01
"Screen on (unlocked)","07.01.2023",13:25:21,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",13:25:18,00:00:03
"Screen off (locked)","07.01.2023",13:21:46,00:03:32
"Chrome","07.01.2023",13:18:47,00:03:00
"YouTube","07.01.2023",13:18:42,00:00:04
"Screen on (unlocked)","07.01.2023",13:18:40,00:00:02
"Ekran w??czony (zablokowany)","07.01.2023",13:18:38,00:00:02
"Screen off (locked)","07.01.2023",13:18:04,00:00:33
"Mened?er plik?w","07.01.2023",13:18:02,00:00:01
"Galeria","07.01.2023",13:17:31,00:00:30
"Screen on (unlocked)","07.01.2023",13:17:31,00:00:00
"Ekran wy??czony","07.01.2023",13:17:31,00:00:00
"Screen off (locked)","07.01.2023",13:17:00,00:00:30
"Galeria","07.01.2023",13:16:51,00:00:10
"Mened?er plik?w","07.01.2023",13:16:46,00:00:04
"Galeria","07.01.2023",13:16:19,00:00:24
"Chrome","07.01.2023",13:14:36,00:01:41
"Screen on (unlocked)","07.01.2023",13:14:33,00:00:03
"Ekran w??czony (zablokowany)","07.01.2023",13:14:27,00:00:06
"Screen off (locked)","07.01.2023",13:12:25,00:02:02
"Ekran w??czony (zablokowany)","07.01.2023",13:12:24,00:00:01
"Screen off (locked)","07.01.2023",12:55:40,00:16:44
"Ekran w??czony (zablokowany)","07.01.2023",12:55:38,00:00:02
"Screen off (locked)","07.01.2023",12:48:58,00:06:40
"Messenger","07.01.2023",12:45:33,00:03:24
"Galeria","07.01.2023",12:45:13,00:00:16
"Dysk","07.01.2023",12:45:12,00:00:01
"Dysk","07.01.2023",12:43:22,00:01:29
"Galeria","07.01.2023",12:43:15,00:00:06
"Dysk","07.01.2023",12:42:54,00:00:21
"Galeria","07.01.2023",12:42:35,00:00:17
"Dysk","07.01.2023",12:33:53,00:08:41
"Dysk","07.01.2023",12:28:22,00:05:31
"Dysk","07.01.2023",12:26:33,00:01:47
"Dysk","07.01.2023",12:26:25,00:00:07
"Screen on (unlocked)","07.01.2023",12:26:23,00:00:01
"Ekran w??czony (zablokowany)","07.01.2023",12:26:20,00:00:03
"Screen off (locked)","07.01.2023",12:24:08,00:02:12
"Chrome","07.01.2023",12:23:49,00:00:18
"Dysk","07.01.2023",12:23:25,00:00:23
"Dysk","07.01.2023",12:22:26,00:00:58
"Mened?er plik?w","07.01.2023",12:22:24,00:00:01
"Dysk","07.01.2023",12:22:22,00:00:01
"Dysk","07.01.2023",12:21:58,00:00:23
"Screen on (unlocked)","07.01.2023",12:21:57,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",12:21:54,00:00:03
"Screen off (locked)","07.01.2023",12:21:40,00:00:14
"Dysk","07.01.2023",12:21:23,00:00:17
"Mened?er plik?w","07.01.2023",12:21:19,00:00:04
"Dysk","07.01.2023",12:20:53,00:00:24
"Outlook","07.01.2023",12:20:42,00:00:10
"Screen on (unlocked)","07.01.2023",12:20:37,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",12:20:35,00:00:03
"Screen off (locked)","07.01.2023",12:20:23,00:00:12
"Chrome","07.01.2023",12:10:48,00:09:33
"Screen on (unlocked)","07.01.2023",12:10:39,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",12:10:38,00:00:01
"Screen off (locked)","07.01.2023",12:08:33,00:02:04
"Chrome","07.01.2023",12:02:30,00:05:59
"YouTube","07.01.2023",12:02:28,00:00:01
"Screen on (unlocked)","07.01.2023",12:02:28,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",12:02:28,00:00:01
"Screen off (locked)","07.01.2023",12:00:42,00:01:46
"YouTube","07.01.2023",11:54:38,00:06:04
"Screen on (unlocked)","07.01.2023",11:54:38,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",11:54:36,00:00:02
"Screen off (locked)","07.01.2023",11:44:40,00:09:55
"Ekran w??czony (zablokowany)","07.01.2023",11:44:29,00:00:11
"Screen off (locked)","07.01.2023",11:43:04,00:01:25
"Screen on (unlocked)","07.01.2023",10:38:17,01:04:48
"YouTube","07.01.2023",10:38:17,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",10:38:15,00:00:02
"Screen off (locked)","07.01.2023",10:38:08,00:00:07
"Screen on (unlocked)","07.01.2023",10:28:32,00:09:36
"YouTube","07.01.2023",10:28:28,00:00:04
"Ekran w??czony (zablokowany)","07.01.2023",10:28:28,00:00:00
"Screen off (locked)","07.01.2023",10:28:27,00:00:01
"Codzienne tapety","07.01.2023",10:28:26,00:00:01
"Ekran w??czony (zablokowany)","07.01.2023",10:28:23,00:00:03
"Screen off (locked)","07.01.2023",10:26:46,00:01:37
"Ekran w??czony (zablokowany)","07.01.2023",10:26:45,00:00:02
"Screen off (locked)","07.01.2023",07:27:06,02:59:39
"YouTube","07.01.2023",07:16:09,00:10:57
"Chrome","07.01.2023",07:15:40,00:00:28
"Screen on (unlocked)","07.01.2023",07:15:40,00:00:00
"Ekran wy??czony","07.01.2023",07:15:40,00:00:00
"Screen off (locked)","07.01.2023",07:14:26,00:01:13
"Chrome","07.01.2023",07:04:51,00:09:36
"YouTube","07.01.2023",07:04:40,00:00:10
"Screen on (unlocked)","07.01.2023",07:04:40,00:00:00
"Ekran wy??czony","07.01.2023",07:04:40,00:00:00
"Screen off (locked)","07.01.2023",06:55:43,00:08:56
"YouTube","07.01.2023",06:31:37,00:24:07
"Screen on (unlocked)","07.01.2023",06:31:37,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",06:31:33,00:00:03
"Screen off (locked)","07.01.2023",06:31:04,00:00:30
"YouTube","07.01.2023",06:29:49,00:01:15
"Screen on (unlocked)","07.01.2023",06:29:49,00:00:00
"Ekran w??czony (zablokowany)","07.01.2023",06:29:41,00:00:08
"YouTube","07.01.2023",00:17:40,06:12:01
"Chrome","07.01.2023",00:10:41,00:06:58
"YouTube","06.01.2023",23:44:39,00:25:59
"YouTube","06.01.2023",23:44:25,00:00:09
"Screen on (unlocked)","06.01.2023",23:44:25,00:00:01
"Screen off (locked)","06.01.2023",23:39:01,00:05:23
"YouTube","06.01.2023",22:29:14,01:09:47
"Screen on (unlocked)","06.01.2023",22:28:30,00:00:01
"Screen off (locked)","06.01.2023",22:24:44,00:03:46
